insert time in msek,insert size,dbsize in triples
402.8928279876709,3001,1230000
525.4242420196533,4001,1230000
659.804105758667,5001,1230000
789.6623611450195,6001,1230000
935.6215000152588,7001,1230000
1055.0932884216309,8001,1230000
4.32896614074707,1,1240000
137.95113563537598,1001,1240000
270.70093154907227,2001,1240000
404.7210216522217,3001,1240000
556.0324192047119,4001,1240000
657.6271057128906,5001,1240000
798.6140251159668,6001,1240000
936.2053871154785,7001,1240000
1042.5760746002197,8001,1240000
4.176616668701172,1,1250000
137.94827461242676,1001,1250000
265.0742530822754,2001,1250000
397.9063034057617,3001,1250000
530.1253795623779,4001,1250000
687.1545314788818,5001,1250000
778.3229351043701,6001,1250000
913.7415885925293,7001,1250000
1061.7799758911133,8001,1250000
4.046440124511719,1,1260000
136.75546646118164,1001,1260000
268.6746120452881,2001,1260000
400.1479148864746,3001,1260000
527.8909206390381,4001,1260000
660.7332229614258,5001,1260000
806.3926696777344,6001,1260000
911.9231700897217,7001,1260000
1025.7220268249512,8001,1260000
4.088878631591797,1,1270000
142.1952247619629,1001,1270000
269.93846893310547,2001,1270000
401.5939235687256,3001,1270000
556.9744110107422,4001,1270000
655.8682918548584,5001,1270000
788.3639335632324,6001,1270000
941.7402744293213,7001,1270000
1058.1867694854736,8001,1270000
4.002571105957031,1,1280000
138.05723190307617,1001,1280000
271.88634872436523,2001,1280000
401.796817779541,3001,1280000
552.4849891662598,4001,1280000
660.7310771942139,5001,1280000
788.5401248931885,6001,1280000
918.5144901275635,7001,1280000
1074.2990970611572,8001,1280000
4.980325698852539,1,1290000
139.90259170532227,1001,1290000
271.5795040130615,2001,1290000
403.5148620605469,3001,1290000
532.0456027984619,4001,1290000
687.1962547302246,5001,1290000
798.7258434295654,6001,1290000
912.9714965820312,7001,1290000
1078.8929462432861,8001,1290000
4.355192184448242,1,1300000
135.96749305725098,1001,1300000
267.44771003723145,2001,1300000
398.3440399169922,3001,1300000
542.4222946166992,4001,1300000
659.7445011138916,5001,1300000
776.1423587799072,6001,1300000
946.2437629699707,7001,1300000
1042.0947074890137,8001,1300000
4.014253616333008,1,1310000
145.34831047058105,1001,1310000
266.5538787841797,2001,1310000
406.79407119750977,3001,1310000
560.3561401367188,4001,1310000
667.4909591674805,5001,1310000
794.1293716430664,6001,1310000
930.1009178161621,7001,1310000
1078.1192779541016,8001,1310000
4.096746444702148,1,1320000
138.91196250915527,1001,1320000
268.9502239227295,2001,1320000
401.12948417663574,3001,1320000
538.3186340332031,4001,1320000
680.4032325744629,5001,1320000
787.933349609375,6001,1320000
910.2134704589844,7001,1320000
1065.2306079864502,8001,1320000
4.048585891723633,1,1330000
139.44697380065918,1001,1330000
268.1100368499756,2001,1330000
401.20792388916016,3001,1330000
529.4880867004395,4001,1330000
658.5590839385986,5001,1330000
817.3208236694336,6001,1330000
911.4420413970947,7001,1330000
1040.412425994873,8001,1330000
3.841400146484375,1,1340000
142.83251762390137,1001,1340000
286.47923469543457,2001,1340000
394.4888114929199,3001,1340000
529.3035507202148,4001,1340000
655.9281349182129,5001,1340000
780.8995246887207,6001,1340000
949.1629600524902,7001,1340000
1054.0664196014404,8001,1340000
3.946065902709961,1,1350000
139.70136642456055,1001,1350000
266.6051387786865,2001,1350000
426.43046379089355,3001,1350000
534.278392791748,4001,1350000
670.3557968139648,5001,1350000
799.8321056365967,6001,1350000
949.8720169067383,7001,1350000
1050.1575469970703,8001,1350000
4.039287567138672,1,1360000
138.6094093322754,1001,1360000
268.4133052825928,2001,1360000
404.2835235595703,3001,1360000
557.1777820587158,4001,1360000
660.4104042053223,5001,1360000
796.3929176330566,6001,1360000
920.3619956970215,7001,1360000
1061.8407726287842,8001,1360000
4.083395004272461,1,1370000
138.62299919128418,1001,1370000
270.7209587097168,2001,1370000
403.53846549987793,3001,1370000
529.8171043395996,4001,1370000
662.6482009887695,5001,1370000
812.5627040863037,6001,1370000
992.9563999176025,7001,1370000
1148.5569477081299,8001,1370000
4.094362258911133,1,1380000
147.48072624206543,1001,1380000
272.8252410888672,2001,1380000
403.8403034210205,3001,1380000
528.5298824310303,4001,1380000
664.0200614929199,5001,1380000
826.8611431121826,6001,1380000
922.4421977996826,7001,1380000
1044.8520183563232,8001,1380000
3.918170928955078,1,1390000
137.84098625183105,1001,1390000
265.90967178344727,2001,1390000
417.16647148132324,3001,1390000
534.5511436462402,4001,1390000
669.3308353424072,5001,1390000
782.7363014221191,6001,1390000
946.4874267578125,7001,1390000
1040.9650802612305,8001,1390000
4.496097564697266,1,1400000
139.77599143981934,1001,1400000
286.7550849914551,2001,1400000
410.40825843811035,3001,1400000
532.2108268737793,4001,1400000
684.9246025085449,5001,1400000
790.1918888092041,6001,1400000
919.3940162658691,7001,1400000
1069.368839263916,8001,1400000
4.007577896118164,1,1410000
138.3211612701416,1001,1410000
277.27699279785156,2001,1410000
402.39977836608887,3001,1410000
531.1362743377686,4001,1410000
653.0020236968994,5001,1410000
827.2697925567627,6001,1410000
910.1963043212891,7001,1410000
1067.453145980835,8001,1410000
4.053592681884766,1,1420000
140.60640335083008,1001,1420000
268.85032653808594,2001,1420000
432.4336051940918,3001,1420000
524.1334438323975,4001,1420000
657.7746868133545,5001,1420000
787.8899574279785,6001,1420000
949.6333599090576,7001,1420000
1038.5468006134033,8001,1420000
3.710031509399414,1,1430000
140.08116722106934,1001,1430000
265.1529312133789,2001,1430000
419.8629856109619,3001,1430000
539.6311283111572,4001,1430000
656.4397811889648,5001,1430000
789.4752025604248,6001,1430000
948.6815929412842,7001,1430000
1046.703815460205,8001,1430000
3.968954086303711,1,1440000
138.03768157958984,1001,1440000
269.0701484680176,2001,1440000
405.45153617858887,3001,1440000
538.6226177215576,4001,1440000
693.9964294433594,5001,1440000
795.2258586883545,6001,1440000
921.7488765716553,7001,1440000
1077.4450302124023,8001,1440000
4.151344299316406,1,1450000
139.02592658996582,1001,1450000
268.6786651611328,2001,1450000
400.3291130065918,3001,1450000
530.7283401489258,4001,1450000
652.8844833374023,5001,1450000
808.1696033477783,6001,1450000
906.1803817749023,7001,1450000
1026.2775421142578,8001,1450000
3.8297176361083984,1,1460000
142.74096488952637,1001,1460000
272.000789642334,2001,1460000
433.05206298828125,3001,1460000
542.3147678375244,4001,1460000
663.8133525848389,5001,1460000
795.6349849700928,6001,1460000
941.5574073791504,7001,1460000
1041.4247512817383,8001,1460000
3.705263137817383,1,1470000
141.74151420593262,1001,1470000
272.3264694213867,2001,1470000
402.1594524383545,3001,1470000
558.8805675506592,4001,1470000
662.614107131958,5001,1470000
798.4988689422607,6001,1470000
919.9950695037842,7001,1470000
1076.2848854064941,8001,1470000
4.078388214111328,1,1480000
144.4694995880127,1001,1480000
274.6706008911133,2001,1480000
403.03826332092285,3001,1480000
536.2875461578369,4001,1480000
695.3868865966797,5001,1480000
789.9422645568848,6001,1480000
912.8983020782471,7001,1480000
1077.972412109375,8001,1480000
3.8089752197265625,1,1490000
137.99786567687988,1001,1490000
268.59140396118164,2001,1490000
403.75828742980957,3001,1490000
531.9814682006836,4001,1490000
659.3935489654541,5001,1490000
812.4220371246338,6001,1490000
916.9831275939941,7001,1490000
1058.426856994629,8001,1490000
3.8650035858154297,1,1500000
139.47820663452148,1001,1500000
271.3491916656494,2001,1500000
406.9516658782959,3001,1500000
536.11159324646,4001,1500000
663.823127746582,5001,1500000
799.260139465332,6001,1500000
948.9805698394775,7001,1500000
1053.0977249145508,8001,1500000
3.6973953247070312,1,1510000
138.37599754333496,1001,1510000
271.1522579193115,2001,1510000
395.9190845489502,3001,1510000
546.3025569915771,4001,1510000
649.3792533874512,5001,1510000
787.4975204467773,6001,1510000
933.3205223083496,7001,1510000
1043.3588027954102,8001,1510000
3.713846206665039,1,1520000
141.36719703674316,1001,1520000
269.240140914917,2001,1520000
405.25341033935547,3001,1520000
537.8921031951904,4001,1520000
690.9832954406738,5001,1520000
792.6661968231201,6001,1520000
918.7455177307129,7001,1520000
1076.6470432281494,8001,1520000
3.8983821868896484,1,1530000
139.05811309814453,1001,1530000
276.1120796203613,2001,1530000
401.30019187927246,3001,1530000
537.0268821716309,4001,1530000
666.0432815551758,5001,1530000
817.8408145904541,6001,1530000
925.2288341522217,7001,1530000
1069.5667266845703,8001,1530000
3.736734390258789,1,1540000
140.21968841552734,1001,1540000
271.18420600891113,2001,1540000
407.12523460388184,3001,1540000
534.9225997924805,4001,1540000
663.3405685424805,5001,1540000
799.2844581604004,6001,1540000
961.3916873931885,7001,1540000
1060.899257659912,8001,1540000
3.8678646087646484,1,1550000
137.65382766723633,1001,1550000
268.60690116882324,2001,1550000
422.5037097930908,3001,1550000
528.076171875,4001,1550000
668.5624122619629,5001,1550000
793.1480407714844,6001,1550000
969.078779220581,7001,1550000
1055.3638935089111,8001,1550000
3.709077835083008,1,1560000
139.6017074584961,1001,1560000
270.27249336242676,2001,1560000
402.86731719970703,3001,1560000
531.7354202270508,4001,1560000
686.3505840301514,5001,1560000
795.8905696868896,6001,1560000
923.3081340789795,7001,1560000
1072.9482173919678,8001,1560000
3.7078857421875,1,1570000
139.33658599853516,1001,1570000
269.99783515930176,2001,1570000
404.2513370513916,3001,1570000
537.0428562164307,4001,1570000
669.8007583618164,5001,1570000
813.9381408691406,6001,1570000
924.2992401123047,7001,1570000
1049.959421157837,8001,1570000
3.796100616455078,1,1580000
141.17980003356934,1001,1580000
294.5554256439209,2001,1580000
409.1966152191162,3001,1580000
537.865161895752,4001,1580000
668.5693264007568,5001,1580000
803.6234378814697,6001,1580000
940.5407905578613,7001,1580000
1067.4901008605957,8001,1580000
4.001855850219727,1,1590000
139.0230655670166,1001,1590000
271.6023921966553,2001,1590000
401.7672538757324,3001,1590000
556.5869808197021,4001,1590000
661.0298156738281,5001,1590000
785.46142578125,6001,1590000
923.7256050109863,7001,1590000
1063.4465217590332,8001,1590000
3.7550926208496094,1,1600000
138.08822631835938,1001,1600000
267.8639888763428,2001,1600000
405.88879585266113,3001,1600000
535.7828140258789,4001,1600000
672.7490425109863,5001,1600000
821.8569755554199,6001,1600000
928.3187389373779,7001,1600000
1077.4219036102295,8001,1600000
3.9606094360351562,1,1610000
137.40015029907227,1001,1610000
268.67008209228516,2001,1610000
407.72128105163574,3001,1610000
543.2558059692383,4001,1610000
665.3563976287842,5001,1610000
808.0871105194092,6001,1610000
944.9739456176758,7001,1610000
1050.1515865325928,8001,1610000
3.768444061279297,1,1620000
140.48504829406738,1001,1620000
275.8505344390869,2001,1620000
431.7305088043213,3001,1620000
534.203290939331,4001,1620000
665.6031608581543,5001,1620000
798.3179092407227,6001,1620000
939.1660690307617,7001,1620000
1063.1871223449707,8001,1620000
3.7841796875,1,1630000
141.73245429992676,1001,1630000
266.3443088531494,2001,1630000
398.2977867126465,3001,1630000
528.1438827514648,4001,1630000
682.4193000793457,5001,1630000
796.2610721588135,6001,1630000
917.4351692199707,7001,1630000
1076.8303871154785,8001,1630000
3.6516189575195312,1,1640000
139.2054557800293,1001,1640000
269.64402198791504,2001,1640000
408.8916778564453,3001,1640000
543.4186458587646,4001,1640000
690.155029296875,5001,1640000
805.3665161132812,6001,1640000
928.3154010772705,7001,1640000
1070.894718170166,8001,1640000
3.7004947662353516,1,1650000
141.7398452758789,1001,1650000
266.16811752319336,2001,1650000
399.8124599456787,3001,1650000
532.341480255127,4001,1650000
656.7676067352295,5001,1650000
786.6191864013672,6001,1650000
936.5401268005371,7001,1650000
1050.4331588745117,8001,1650000
3.963470458984375,1,1660000
143.25356483459473,1001,1660000
272.40920066833496,2001,1660000
404.0532112121582,3001,1660000
555.6612014770508,4001,1660000
663.0392074584961,5001,1660000
800.5728721618652,6001,1660000
937.4823570251465,7001,1660000
1053.396224975586,8001,1660000
3.9587020874023438,1,1670000
138.8709545135498,1001,1670000
267.9102420806885,2001,1670000
401.3209342956543,3001,1670000
528.7904739379883,4001,1670000
693.9187049865723,5001,1670000
785.2058410644531,6001,1670000
925.9507656097412,7001,1670000
1070.403814315796,8001,1670000
3.5657882690429688,1,1680000
140.5789852142334,1001,1680000
273.4372615814209,2001,1680000
416.26644134521484,3001,1680000
536.4246368408203,4001,1680000
661.9713306427002,5001,1680000
793.0278778076172,6001,1680000
943.5703754425049,7001,1680000
1041.3436889648438,8001,1680000
3.656148910522461,1,1690000
140.05088806152344,1001,1690000
269.02270317077637,2001,1690000
404.4675827026367,3001,1690000
557.342529296875,4001,1690000
675.0495433807373,5001,1690000
790.0152206420898,6001,1690000
940.0284290313721,7001,1690000
1056.2965869903564,8001,1690000
3.5750865936279297,1,1700000
140.4554843902588,1001,1700000
275.3136157989502,2001,1700000
410.508394241333,3001,1700000
538.0039215087891,4001,1700000
720.2365398406982,5001,1700000
811.9971752166748,6001,1700000
933.7470531463623,7001,1700000
1082.1247100830078,8001,1700000
3.5958290100097656,1,1710000
136.9309425354004,1001,1710000
266.88408851623535,2001,1710000
401.7832279205322,3001,1710000
532.9909324645996,4001,1710000
679.9168586730957,5001,1710000
812.3672008514404,6001,1710000
930.1016330718994,7001,1710000
1040.945053100586,8001,1710000
3.774881362915039,1,1720000
139.79291915893555,1001,1720000
297.039270401001,2001,1720000
411.03672981262207,3001,1720000
546.5638637542725,4001,1720000
666.4583683013916,5001,1720000
804.9161434173584,6001,1720000
969.0995216369629,7001,1720000
1055.9251308441162,8001,1720000
3.970623016357422,1,1730000
140.32530784606934,1001,1730000
271.3587284088135,2001,1730000
408.6570739746094,3001,1730000
566.3261413574219,4001,1730000
674.7233867645264,5001,1730000
808.9137077331543,6001,1730000
933.7639808654785,7001,1730000
1081.5529823303223,8001,1730000
3.7894248962402344,1,1740000
142.80986785888672,1001,1740000
274.9924659729004,2001,1740000
408.71524810791016,3001,1740000
542.8454875946045,4001,1740000
706.4964771270752,5001,1740000
798.3670234680176,6001,1740000
937.091588973999,7001,1740000
1081.2091827392578,8001,1740000
3.780364990234375,1,1750000
137.99262046813965,1001,1750000
267.3625946044922,2001,1750000
417.51885414123535,3001,1750000
532.4904918670654,4001,1750000
655.8048725128174,5001,1750000
810.5282783508301,6001,1750000
916.4657592773438,7001,1750000
1042.5622463226318,8001,1750000
3.6535263061523438,1,1760000
140.83337783813477,1001,1760000
295.31049728393555,2001,1760000
408.15186500549316,3001,1760000
540.9018993377686,4001,1760000
679.9852848052979,5001,1760000
802.3552894592285,6001,1760000
945.969820022583,7001,1760000
1075.7074356079102,8001,1760000
3.6499500274658203,1,1770000
137.48860359191895,1001,1770000
265.2430534362793,2001,1770000
395.9002494812012,3001,1770000
549.6120452880859,4001,1770000
675.670862197876,5001,1770000
791.3000583648682,6001,1770000
949.7625827789307,7001,1770000
1049.5433807373047,8001,1770000
3.7119388580322266,1,1780000
143.62502098083496,1001,1780000
273.0894088745117,2001,1780000
413.4845733642578,3001,1780000
542.1154499053955,4001,1780000
695.5482959747314,5001,1780000
799.6218204498291,6001,1780000
928.5168647766113,7001,1780000
1078.7591934204102,8001,1780000
3.9916038513183594,1,1790000
142.11797714233398,1001,1790000
275.2525806427002,2001,1790000
416.4314270019531,3001,1790000
539.7653579711914,4001,1790000
669.4154739379883,5001,1790000
831.0496807098389,6001,1790000
926.2857437133789,7001,1790000
1064.2037391662598,8001,1790000
3.7157535552978516,1,1800000
141.770601272583,1001,1800000
279.0203094482422,2001,1800000
436.3226890563965,3001,1800000
544.0058708190918,4001,1800000
682.7592849731445,5001,1800000
806.1957359313965,6001,1800000
958.4908485412598,7001,1800000
1057.4491024017334,8001,1800000
3.737926483154297,1,1810000
140.43045043945312,1001,1810000
275.50768852233887,2001,1810000
407.2728157043457,3001,1810000
560.1022243499756,4001,1810000
666.6524410247803,5001,1810000
792.2546863555908,6001,1810000
928.7235736846924,7001,1810000
1076.3509273529053,8001,1810000
3.6368370056152344,1,1820000
142.00758934020996,1001,1820000
276.28588676452637,2001,1820000
413.3181571960449,3001,1820000
544.745922088623,4001,1820000
709.2945575714111,5001,1820000
801.7995357513428,6001,1820000
948.6017227172852,7001,1820000
1085.2112770080566,8001,1820000
3.7107467651367188,1,1830000
140.48433303833008,1001,1830000
271.33727073669434,2001,1830000
403.4237861633301,3001,1830000
533.8177680969238,4001,1830000
678.8616180419922,5001,1830000
819.587230682373,6001,1830000
921.314001083374,7001,1830000
1052.412986755371,8001,1830000
4.024028778076172,1,1840000
139.56284523010254,1001,1840000
296.1750030517578,2001,1840000
408.88261795043945,3001,1840000
544.337272644043,4001,1840000
675.4105091094971,5001,1840000
802.7575016021729,6001,1840000
962.5327587127686,7001,1840000
1058.6786270141602,8001,1840000
3.484964370727539,1,1850000
142.41456985473633,1001,1850000
274.7478485107422,2001,1850000
411.64326667785645,3001,1850000
559.8137378692627,4001,1850000
668.8156127929688,5001,1850000
805.0591945648193,6001,1850000
938.5559558868408,7001,1850000
1103.4879684448242,8001,1850000
3.6721229553222656,1,1860000
143.2335376739502,1001,1860000
278.2139778137207,2001,1860000
412.19377517700195,3001,1860000
546.8881130218506,4001,1860000
685.5330467224121,5001,1860000
833.7271213531494,6001,1860000
940.5105113983154,7001,1860000
1100.8572578430176,8001,1860000
3.6759376525878906,1,1870000
137.923002243042,1001,1870000
268.91493797302246,2001,1870000
406.2807559967041,3001,1870000
541.5589809417725,4001,1870000
671.8225479125977,5001,1870000
826.9405364990234,6001,1870000
930.2549362182617,7001,1870000
1047.6932525634766,8001,1870000
3.6847591400146484,1,1880000
142.77362823486328,1001,1880000
277.25720405578613,2001,1880000
431.32925033569336,3001,1880000
539.4253730773926,4001,1880000
668.5118675231934,5001,1880000
803.7552833557129,6001,1880000
957.404375076294,7001,1880000
1065.0050640106201,8001,1880000
3.6385059356689453,1,1890000
139.30964469909668,1001,1890000
273.911714553833,2001,1890000
400.2673625946045,3001,1890000
543.0853366851807,4001,1890000
698.082685470581,5001,1890000
808.887243270874,6001,1890000
929.8181533813477,7001,1890000
1088.9966487884521,8001,1890000
3.583192825317383,1,1900000
139.8470401763916,1001,1900000
276.9296169281006,2001,1900000
411.99278831481934,3001,1900000
545.0584888458252,4001,1900000
670.8810329437256,5001,1900000
830.1129341125488,6001,1900000
936.187744140625,7001,1900000
1060.694694519043,8001,1900000
3.763914108276367,1,1910000
149.58930015563965,1001,1910000
271.43263816833496,2001,1910000
431.08153343200684,3001,1910000
544.8095798492432,4001,1910000
673.6643314361572,5001,1910000
814.8064613342285,6001,1910000
960.7698917388916,7001,1910000
1066.9116973876953,8001,1910000
4.257440567016602,1,1920000
140.11430740356445,1001,1920000
278.17392349243164,2001,1920000
403.68008613586426,3001,1920000
539.0667915344238,4001,1920000
696.9189643859863,5001,1920000
802.3977279663086,6001,1920000
924.9024391174316,7001,1920000
1088.6306762695312,8001,1920000
4.263162612915039,1,1930000
140.49148559570312,1001,1930000
273.4053134918213,2001,1930000
408.6015224456787,3001,1930000
542.6108837127686,4001,1930000
675.9254932403564,5001,1930000
822.8898048400879,6001,1930000
944.5884227752686,7001,1930000
1070.5766677856445,8001,1930000
3.852367401123047,1,1940000
146.02971076965332,1001,1940000
274.1093635559082,2001,1940000
433.23826789855957,3001,1940000
538.846492767334,4001,1940000
677.3090362548828,5001,1940000
806.9236278533936,6001,1940000
951.3328075408936,7001,1940000
1060.5456829071045,8001,1940000
3.7801265716552734,1,1950000
142.35854148864746,1001,1950000
270.25461196899414,2001,1950000
410.22491455078125,3001,1950000
564.3830299377441,4001,1950000
674.3309497833252,5001,1950000
798.5973358154297,6001,1950000
954.390287399292,7001,1950000
1069.6306228637695,8001,1950000
3.5974979400634766,1,1960000
141.143798828125,1001,1960000
271.7280387878418,2001,1960000
409.1610908508301,3001,1960000
551.0377883911133,4001,1960000
700.5693912506104,5001,1960000
800.0485897064209,6001,1960000
940.5984878540039,7001,1960000
1088.0405902862549,8001,1960000
3.6559104919433594,1,1970000
140.83504676818848,1001,1970000
271.58308029174805,2001,1970000
413.0423069000244,3001,1970000
544.6445941925049,4001,1970000
668.1950092315674,5001,1970000
819.1781044006348,6001,1970000
948.4677314758301,7001,1970000
1065.7696723937988,8001,1970000
3.4551620483398438,1,1980000
145.42603492736816,1001,1980000
275.7842540740967,2001,1980000
407.2847366333008,3001,1980000
569.8497295379639,4001,1980000
681.433916091919,5001,1980000
806.663990020752,6001,1980000
968.9218997955322,7001,1980000
1068.030595779419,8001,1980000
3.5669803619384766,1,1990000
141.24321937561035,1001,1990000
276.6897678375244,2001,1990000
430.38487434387207,3001,1990000
545.832633972168,4001,1990000
706.9132328033447,5001,1990000
819.5621967315674,6001,1990000
949.4543075561523,7001,1990000
1100.0456809997559,8001,1990000
3.4482479095458984,1,2000000
144.04058456420898,1001,2000000
277.3327827453613,2001,2000000
415.1606559753418,3001,2000000
542.0355796813965,4001,2000000
689.337968826294,5001,2000000
840.7883644104004,6001,2000000
932.9679012298584,7001,2000000
1086.5981578826904,8001,2000000
3.6339759826660156,1,2010000
142.65990257263184,1001,2010000
271.94738388061523,2001,2010000
430.2551746368408,3001,2010000
548.487663269043,4001,2010000
687.6604557037354,5001,2010000
810.1940155029297,6001,2010000
955.1360607147217,7001,2010000
1074.8944282531738,8001,2010000
3.473520278930664,1,2020000
142.7783966064453,1001,2020000
277.50134468078613,2001,2020000
412.9221439361572,3001,2020000
544.1358089447021,4001,2020000
705.4438591003418,5001,2020000
811.5012645721436,6001,2020000
939.0363693237305,7001,2020000
1094.7566032409668,8001,2020000
3.4754276275634766,1,2030000
143.07761192321777,1001,2030000
275.1176357269287,2001,2030000
407.26566314697266,3001,2030000
544.9643135070801,4001,2030000
706.3350677490234,5001,2030000
