generation time in msek,dbsize in triples
663.5193824768066,1000000
537.3423099517822,1010000
561.4461898803711,1020000
556.0750961303711,1030000
707.9551219940186,1040000
560.1446628570557,1050000
572.0798969268799,1060000
585.9665870666504,1070000
592.8194522857666,1080000
585.9615802764893,1090000
596.7633724212646,1100000
589.8313522338867,1110000
604.8126220703125,1120000
606.7483425140381,1130000
611.6476058959961,1140000
609.5116138458252,1150000
636.0883712768555,1160000
630.9137344360352,1170000
627.727746963501,1180000
633.9356899261475,1190000
641.930341720581,1200000
648.7843990325928,1210000
653.6483764648438,1220000
647.3195552825928,1230000
664.811372756958,1240000
664.2227172851562,1250000
656.3949584960938,1260000
674.039363861084,1270000
680.7529926300049,1280000
680.2370548248291,1290000
682.4917793273926,1300000
684.2968463897705,1310000
687.781810760498,1320000
692.1825408935547,1330000
692.7530765533447,1340000
705.7149410247803,1350000
716.7246341705322,1360000
713.1824493408203,1370000
732.924222946167,1380000
721.2786674499512,1390000
737.6399040222168,1400000
737.4374866485596,1410000
744.0564632415771,1420000
749.0510940551758,1430000
751.4050006866455,1440000
750.6008148193359,1450000
747.016429901123,1460000
778.2831192016602,1470000
773.8068103790283,1480000
771.6174125671387,1490000
784.6019268035889,1500000
802.8192520141602,1510000
788.2161140441895,1520000
785.0229740142822,1530000
808.6850643157959,1540000
812.6087188720703,1550000
814.6753311157227,1560000
808.8977336883545,1570000
828.1996250152588,1580000
819.6840286254883,1590000
866.8797016143799,1600000
832.080602645874,1610000
852.2686958312988,1620000
865.2458190917969,1630000
841.5553569793701,1640000
854.9289703369141,1650000
881.1442852020264,1660000
866.1043643951416,1670000
869.8279857635498,1680000
876.0993480682373,1690000
880.0656795501709,1700000
889.2438411712646,1710000
904.7305583953857,1720000
903.3727645874023,1730000
895.7843780517578,1740000
914.2990112304688,1750000
919.2075729370117,1760000
916.1226749420166,1770000
921.806812286377,1780000
920.0520515441895,1790000
911.1497402191162,1800000
931.9062232971191,1810000
957.2546482086182,1820000
938.5616779327393,1830000
954.6067714691162,1840000
962.608814239502,1850000
943.429708480835,1860000
953.106164932251,1870000
973.4368324279785,1880000
983.3142757415771,1890000
972.9981422424316,1900000
998.0709552764893,1910000
964.4429683685303,1920000
988.2450103759766,1930000
994.901180267334,1940000
1002.4261474609375,1950000
1011.2128257751465,1960000
1025.562047958374,1970000
989.5234107971191,1980000
1030.782699584961,1990000
1046.6070175170898,2000000
1019.298791885376,2010000
1030.5390357971191,2020000
1030.4477214813232,2030000
1030.2071571350098,2040000
1050.9448051452637,2050000
1036.7958545684814,2060000
1062.5910758972168,2070000
1067.8136348724365,2080000
1048.6621856689453,2090000
1088.1860256195068,2100000
1076.1809349060059,2110000
1087.937355041504,2120000
1088.411569595337,2130000
1086.296558380127,2140000
1101.2938022613525,2150000
1093.7461853027344,2160000
1119.0185546875,2170000
1098.9093780517578,2180000
1128.4918785095215,2190000
1125.1139640808105,2200000
1128.6594867706299,2210000
1126.1513233184814,2220000
1118.8349723815918,2230000
1128.8893222808838,2240000
1128.7312507629395,2250000
1131.4637660980225,2260000
1157.735824584961,2270000
1139.6853923797607,2280000
1146.8775272369385,2290000
1160.090446472168,2300000
1181.6365718841553,2310000
1175.3909587860107,2320000
1167.2499179840088,2330000
1185.666561126709,2340000
1179.2709827423096,2350000
1188.7519359588623,2360000
1173.5882759094238,2370000
1205.8348655700684,2380000
1234.483242034912,2390000
1203.2582759857178,2400000
1192.413091659546,2410000
1207.8018188476562,2420000
1213.1507396697998,2430000
1217.6144123077393,2440000
1213.5684490203857,2450000
1235.0037097930908,2460000
1240.6659126281738,2470000
1266.0493850708008,2480000
1238.7938499450684,2490000
1254.2030811309814,2500000
1253.9446353912354,2510000
1274.7697830200195,2520000
1272.19820022583,2530000
1259.613037109375,2540000
1273.5097408294678,2550000
