insert time in msek,insert size,dbsize in triples
916.4531230926514,7001,1330000
1061.370849609375,8001,1330000
3.9763450622558594,1,1340000
139.01758193969727,1001,1340000
268.064022064209,2001,1340000
404.43944931030273,3001,1340000
554.6221733093262,4001,1340000
657.6375961303711,5001,1340000
793.4012413024902,6001,1340000
940.9534931182861,7001,1340000
1058.7913990020752,8001,1340000
3.8585662841796875,1,1350000
138.66782188415527,1001,1350000
276.10301971435547,2001,1350000
410.7530117034912,3001,1350000
542.8252220153809,4001,1350000
700.6328105926514,5001,1350000
803.6561012268066,6001,1350000
939.1868114471436,7001,1350000
1102.5638580322266,8001,1350000
3.855466842651367,1,1360000
137.02702522277832,1001,1360000
266.11948013305664,2001,1360000
398.47564697265625,3001,1360000
526.1738300323486,4001,1360000
655.0846099853516,5001,1360000
814.1705989837646,6001,1360000
913.9008522033691,7001,1360000
1040.217399597168,8001,1360000
3.941774368286133,1,1370000
140.4423713684082,1001,1370000
270.8020210266113,2001,1370000
428.0538558959961,3001,1370000
540.851354598999,4001,1370000
659.2433452606201,5001,1370000
788.1276607513428,6001,1370000
938.798189163208,7001,1370000
1075.495958328247,8001,1370000
4.015445709228516,1,1380000
138.25416564941406,1001,1380000
267.47775077819824,2001,1380000
398.4544277191162,3001,1380000
557.8937530517578,4001,1380000
656.315803527832,5001,1380000
785.0461006164551,6001,1380000
917.4375534057617,7001,1380000
1066.3974285125732,8001,1380000
3.9968490600585938,1,1390000
139.00160789489746,1001,1390000
271.99769020080566,2001,1390000
403.9433002471924,3001,1390000
527.4724960327148,4001,1390000
688.8422966003418,5001,1390000
789.5452976226807,6001,1390000
912.7318859100342,7001,1390000
1118.7093257904053,8001,1390000
3.7314891815185547,1,1400000
141.84284210205078,1001,1400000
280.05337715148926,2001,1400000
411.9865894317627,3001,1400000
547.6934909820557,4001,1400000
670.6411838531494,5001,1400000
803.1539916992188,6001,1400000
961.6527557373047,7001,1400000
1079.2949199676514,8001,1400000
3.9920806884765625,1,1410000
140.1374340057373,1001,1410000
275.9566307067871,2001,1410000
427.1516799926758,3001,1410000
529.8893451690674,4001,1410000
671.1513996124268,5001,1410000
796.8175411224365,6001,1410000
944.0808296203613,7001,1410000
1058.2895278930664,8001,1410000
3.871917724609375,1,1420000
136.83557510375977,1001,1420000
268.3990001678467,2001,1420000
422.41883277893066,3001,1420000
523.7483978271484,4001,1420000
675.7726669311523,5001,1420000
777.3392200469971,6001,1420000
907.8843593597412,7001,1420000
1077.1286487579346,8001,1420000
3.7522315979003906,1,1430000
139.82391357421875,1001,1430000
272.9201316833496,2001,1430000
407.5934886932373,3001,1430000
533.318042755127,4001,1430000
663.0101203918457,5001,1430000
828.4902572631836,6001,1430000
916.9821739196777,7001,1430000
1073.070764541626,8001,1430000
3.766298294067383,1,1440000
137.47334480285645,1001,1440000
267.7421569824219,2001,1440000
423.40803146362305,3001,1440000
528.4214019775391,4001,1440000
663.4819507598877,5001,1440000
789.7791862487793,6001,1440000
936.4430904388428,7001,1440000
1041.482925415039,8001,1440000
3.8728713989257812,1,1450000
138.09442520141602,1001,1450000
272.65214920043945,2001,1450000
404.77824211120605,3001,1450000
561.0206127166748,4001,1450000
660.4361534118652,5001,1450000
794.0471172332764,6001,1450000
946.7270374298096,7001,1450000
1035.8390808105469,8001,1450000
3.751516342163086,1,1460000
143.7382698059082,1001,1460000
267.44556427001953,2001,1460000
399.3363380432129,3001,1460000
529.9899578094482,4001,1460000
691.9927597045898,5001,1460000
784.0449810028076,6001,1460000
918.8432693481445,7001,1460000
1098.2470512390137,8001,1460000
3.8475990295410156,1,1470000
140.33961296081543,1001,1470000
271.0127830505371,2001,1470000
402.4524688720703,3001,1470000
533.8749885559082,4001,1470000
662.1346473693848,5001,1470000
822.6556777954102,6001,1470000
914.7374629974365,7001,1470000
1077.838659286499,8001,1470000
4.082918167114258,1,1480000
140.98525047302246,1001,1480000
277.4658203125,2001,1480000
425.3382682800293,3001,1480000
525.8643627166748,4001,1480000
655.0381183624268,5001,1480000
781.4035415649414,6001,1480000
932.0988655090332,7001,1480000
1044.6856021881104,8001,1480000
3.6950111389160156,1,1490000
138.23270797729492,1001,1490000
271.259069442749,2001,1490000
406.0251712799072,3001,1490000
557.6589107513428,4001,1490000
671.7374324798584,5001,1490000
788.9401912689209,6001,1490000
939.7468566894531,7001,1490000
1057.2640895843506,8001,1490000
3.7741661071777344,1,1500000
138.46898078918457,1001,1500000
267.181396484375,2001,1500000
406.383752822876,3001,1500000
535.4530811309814,4001,1500000
688.1279945373535,5001,1500000
800.9600639343262,6001,1500000
932.4829578399658,7001,1500000
1071.514368057251,8001,1500000
4.062891006469727,1,1510000
141.387939453125,1001,1510000
265.819787979126,2001,1510000
396.65770530700684,3001,1510000
526.1578559875488,4001,1510000
654.7198295593262,5001,1510000
801.8894195556641,6001,1510000
917.0351028442383,7001,1510000
1064.2194747924805,8001,1510000
3.7457942962646484,1,1520000
137.14051246643066,1001,1520000
265.5138969421387,2001,1520000
427.2003173828125,3001,1520000
530.2622318267822,4001,1520000
655.6007862091064,5001,1520000
784.4886779785156,6001,1520000
933.6793422698975,7001,1520000
1042.668342590332,8001,1520000
3.9110183715820312,1,1530000
139.03236389160156,1001,1530000
271.24547958374023,2001,1530000
407.17434883117676,3001,1530000
537.1708869934082,4001,1530000
693.9778327941895,5001,1530000
793.5755252838135,6001,1530000
919.147253036499,7001,1530000
1098.698616027832,8001,1530000
3.978252410888672,1,1540000
139.51635360717773,1001,1540000
267.7645683288574,2001,1540000
403.0642509460449,3001,1540000
531.2204360961914,4001,1540000
686.0084533691406,5001,1540000
792.1562194824219,6001,1540000
911.7310047149658,7001,1540000
1093.3818817138672,8001,1540000
3.766298294067383,1,1550000
139.83535766601562,1001,1550000
269.2546844482422,2001,1550000
402.21714973449707,3001,1550000
535.5362892150879,4001,1550000
671.7417240142822,5001,1550000
803.354024887085,6001,1550000
949.9554634094238,7001,1550000
1058.6473941802979,8001,1550000
3.7522315979003906,1,1560000
139.01662826538086,1001,1560000
270.0192928314209,2001,1560000
408.463716506958,3001,1560000
559.2010021209717,4001,1560000
668.1575775146484,5001,1560000
785.8150005340576,6001,1560000
940.1340484619141,7001,1560000
1074.446678161621,8001,1560000
4.042387008666992,1,1570000
139.85490798950195,1001,1570000
271.15726470947266,2001,1570000
407.6519012451172,3001,1570000
534.6395969390869,4001,1570000
694.8621273040771,5001,1570000
792.3214435577393,6001,1570000
922.7948188781738,7001,1570000
1079.0059566497803,8001,1570000
3.9403438568115234,1,1580000
138.55814933776855,1001,1580000
270.2004909515381,2001,1580000
401.92317962646484,3001,1580000
528.9549827575684,4001,1580000
662.9409790039062,5001,1580000
823.64821434021,6001,1580000
916.9433116912842,7001,1580000
1037.1944904327393,8001,1580000
4.099845886230469,1,1590000
139.70947265625,1001,1590000
269.5131301879883,2001,1590000
460.60752868652344,3001,1590000
535.0461006164551,4001,1590000
672.0459461212158,5001,1590000
787.8255844116211,6001,1590000
947.1988677978516,7001,1590000
1053.184986114502,8001,1590000
3.7300586700439453,1,1600000
136.1830234527588,1001,1600000
271.24977111816406,2001,1600000
400.4204273223877,3001,1600000
534.2304706573486,4001,1600000
685.9407424926758,5001,1600000
788.684606552124,6001,1600000
908.560037612915,7001,1600000
1091.388463973999,8001,1600000
3.934144973754883,1,1610000
138.17095756530762,1001,1610000
271.60191535949707,2001,1610000
412.4948978424072,3001,1610000
534.2292785644531,4001,1610000
674.933910369873,5001,1610000
828.895092010498,6001,1610000
932.518482208252,7001,1610000
1072.2029209136963,8001,1610000
3.684520721435547,1,1620000
139.0707492828369,1001,1620000
266.3893699645996,2001,1620000
427.9627799987793,3001,1620000
542.6609516143799,4001,1620000
665.4212474822998,5001,1620000
791.7187213897705,6001,1620000
961.3380432128906,7001,1620000
1056.793451309204,8001,1620000
3.935575485229492,1,1630000
137.88509368896484,1001,1630000
271.4080810546875,2001,1630000
404.40917015075684,3001,1630000
532.4077606201172,4001,1630000
688.8277530670166,5001,1630000
809.2787265777588,6001,1630000
918.7726974487305,7001,1630000
1080.8377265930176,8001,1630000
3.8809776306152344,1,1640000
139.0235424041748,1001,1640000
266.2336826324463,2001,1640000
399.0442752838135,3001,1640000
531.928539276123,4001,1640000
655.256986618042,5001,1640000
819.0767765045166,6001,1640000
917.527437210083,7001,1640000
1046.16379737854,8001,1640000
3.7546157836914062,1,1650000
138.03434371948242,1001,1650000
269.0150737762451,2001,1650000
429.2027950286865,3001,1650000
529.9496650695801,4001,1650000
666.0869121551514,5001,1650000
781.7137241363525,6001,1650000
942.7580833435059,7001,1650000
1042.2756671905518,8001,1650000
3.728628158569336,1,1660000
138.3068561553955,1001,1660000
272.14574813842773,2001,1660000
421.8885898590088,3001,1660000
559.0810775756836,4001,1660000
658.8921546936035,5001,1660000
808.1250190734863,6001,1660000
956.48193359375,7001,1660000
1075.0327110290527,8001,1660000
3.5614967346191406,1,1670000
139.83583450317383,1001,1670000
279.9723148345947,2001,1670000
418.25366020202637,3001,1670000
548.6371517181396,4001,1670000
706.2900066375732,5001,1670000
812.0899200439453,6001,1670000
942.2633647918701,7001,1670000
1111.7486953735352,8001,1670000
3.6623477935791016,1,1680000
138.5211944580078,1001,1680000
268.89634132385254,2001,1680000
400.6319046020508,3001,1680000
532.7353477478027,4001,1680000
664.294958114624,5001,1680000
825.5107402801514,6001,1680000
916.5289402008057,7001,1680000
1054.020881652832,8001,1680000
3.6954879760742188,1,1690000
136.993408203125,1001,1690000
293.3504581451416,2001,1690000
403.2702445983887,3001,1690000
532.294750213623,4001,1690000
676.8698692321777,5001,1690000
794.5556640625,6001,1690000
947.1006393432617,7001,1690000
1062.9138946533203,8001,1690000
3.648042678833008,1,1700000
137.55130767822266,1001,1700000
269.96636390686035,2001,1700000
408.63823890686035,3001,1700000
559.0391159057617,4001,1700000
679.3873310089111,5001,1700000
795.0904369354248,6001,1700000
941.1098957061768,7001,1700000
1060.4596138000488,8001,1700000
3.565549850463867,1,1710000
137.39538192749023,1001,1710000
267.4987316131592,2001,1710000
396.5761661529541,3001,1710000
526.6077518463135,4001,1710000
678.1527996063232,5001,1710000
787.0781421661377,6001,1710000
911.9021892547607,7001,1710000
1070.9993839263916,8001,1710000
3.494739532470703,1,1720000
139.27102088928223,1001,1720000
269.96421813964844,2001,1720000
403.61547470092773,3001,1720000
531.3341617584229,4001,1720000
664.0205383300781,5001,1720000
816.8220520019531,6001,1720000
920.6891059875488,7001,1720000
1052.3242950439453,8001,1720000
4.220247268676758,1,1730000
141.15595817565918,1001,1730000
270.6596851348877,2001,1730000
432.1746826171875,3001,1730000
538.1603240966797,4001,1730000
681.4796924591064,5001,1730000
800.6465435028076,6001,1730000
946.8164443969727,7001,1730000
1061.3901615142822,8001,1730000
3.611326217651367,1,1740000
140.5951976776123,1001,1740000
273.06103706359863,2001,1740000
409.2836380004883,3001,1740000
561.5935325622559,4001,1740000
665.5199527740479,5001,1740000
797.2500324249268,6001,1740000
945.8842277526855,7001,1740000
1063.5638236999512,8001,1740000
3.7560462951660156,1,1750000
138.51523399353027,1001,1750000
268.0020332336426,2001,1750000
403.0494689941406,3001,1750000
531.1272144317627,4001,1750000
684.2265129089355,5001,1750000
788.4843349456787,6001,1750000
912.5106334686279,7001,1750000
1084.0773582458496,8001,1750000
3.8526058197021484,1,1760000
139.74833488464355,1001,1760000
270.1992988586426,2001,1760000
402.45890617370605,3001,1760000
532.6197147369385,4001,1760000
661.4370346069336,5001,1760000
817.6290988922119,6001,1760000
934.9236488342285,7001,1760000
1080.1398754119873,8001,1760000
3.6163330078125,1,1770000
137.0689868927002,1001,1770000
267.7197456359863,2001,1770000
428.82609367370605,3001,1770000
529.6857357025146,4001,1770000
658.8191986083984,5001,1770000
798.9416122436523,6001,1770000
950.2310752868652,7001,1770000
1058.8524341583252,8001,1770000
3.3960342407226562,1,1780000
139.35399055480957,1001,1780000
266.162633895874,2001,1780000
404.75010871887207,3001,1780000
553.3628463745117,4001,1780000
663.0551815032959,5001,1780000
791.4588451385498,6001,1780000
917.6516532897949,7001,1780000
1100.1160144805908,8001,1780000
4.20832633972168,1,1790000
138.64564895629883,1001,1790000
270.3053951263428,2001,1790000
404.40869331359863,3001,1790000
538.9304161071777,4001,1790000
687.3199939727783,5001,1790000
792.7672863006592,6001,1790000
930.3245544433594,7001,1790000
1090.3418064117432,8001,1790000
3.581523895263672,1,1800000
140.36273956298828,1001,1800000
268.56517791748047,2001,1800000
405.6398868560791,3001,1800000
541.2905216217041,4001,1800000
662.4786853790283,5001,1800000
817.4941539764404,6001,1800000
935.1475238800049,7001,1800000
1054.95285987854,8001,1800000
3.6873817443847656,1,1810000
142.7290439605713,1001,1810000
269.94800567626953,2001,1810000
429.32891845703125,3001,1810000
531.6226482391357,4001,1810000
674.5278835296631,5001,1810000
808.4733486175537,6001,1810000
941.0107135772705,7001,1810000
1052.217721939087,8001,1810000
3.560304641723633,1,1820000
141.56413078308105,1001,1820000
273.49328994750977,2001,1820000
405.0905704498291,3001,1820000
536.6907119750977,4001,1820000
695.7886219024658,5001,1820000
795.7592010498047,6001,1820000
922.5232601165771,7001,1820000
1083.2302570343018,8001,1820000
3.5507678985595703,1,1830000
138.8876438140869,1001,1830000
267.60077476501465,2001,1830000
405.32517433166504,3001,1830000
534.2378616333008,4001,1830000
663.017988204956,5001,1830000
828.3894062042236,6001,1830000
929.652214050293,7001,1830000
1039.1533374786377,8001,1830000
3.6897659301757812,1,1840000
140.95401763916016,1001,1840000
275.59900283813477,2001,1840000
426.09238624572754,3001,1840000
532.6395034790039,4001,1840000
678.2608032226562,5001,1840000
803.2259941101074,6001,1840000
966.5024280548096,7001,1840000
1050.3380298614502,8001,1840000
3.7975311279296875,1,1850000
139.13249969482422,1001,1850000
274.3191719055176,2001,1850000
403.64909172058105,3001,1850000
558.4752559661865,4001,1850000
667.3226356506348,5001,1850000
804.9259185791016,6001,1850000
923.9006042480469,7001,1850000
1082.1936130523682,8001,1850000
3.5364627838134766,1,1860000
141.1433219909668,1001,1860000
273.1304168701172,2001,1860000
404.66928482055664,3001,1860000
539.0920639038086,4001,1860000
665.2262210845947,5001,1860000
818.4237480163574,6001,1860000
922.7197170257568,7001,1860000
1083.4972858428955,8001,1860000
3.576040267944336,1,1870000
141.9053077697754,1001,1870000
270.5349922180176,2001,1870000
403.3069610595703,3001,1870000
537.0388031005859,4001,1870000
666.9988632202148,5001,1870000
819.6704387664795,6001,1870000
920.7921028137207,7001,1870000
1065.5181407928467,8001,1870000
3.599882125854492,1,1880000
141.15071296691895,1001,1880000
274.51014518737793,2001,1880000
436.14697456359863,3001,1880000
544.0816879272461,4001,1880000
682.3840141296387,5001,1880000
806.1578273773193,6001,1880000
964.7159576416016,7001,1880000
1074.4476318359375,8001,1880000
3.5109519958496094,1,1890000
137.85219192504883,1001,1890000
270.80774307250977,2001,1890000
407.6671600341797,3001,1890000
541.2914752960205,4001,1890000
691.9305324554443,5001,1890000
791.5587425231934,6001,1890000
946.2728500366211,7001,1890000
1076.7788887023926,8001,1890000
3.5049915313720703,1,1900000
137.04490661621094,1001,1900000
272.6407051086426,2001,1900000
404.5088291168213,3001,1900000
535.2420806884766,4001,1900000
660.6192588806152,5001,1900000
814.8996829986572,6001,1900000
926.8016815185547,7001,1900000
1059.2374801635742,8001,1900000
3.5102367401123047,1,1910000
140.3365135192871,1001,1910000
300.3225326538086,2001,1910000
413.421630859375,3001,1910000
558.9148998260498,4001,1910000
682.7414035797119,5001,1910000
801.0725975036621,6001,1910000
952.1307945251465,7001,1910000
1063.1752014160156,8001,1910000
3.6046504974365234,1,1920000
137.86792755126953,1001,1920000
268.0492401123047,2001,1920000
404.2069911956787,3001,1920000
552.4418354034424,4001,1920000
658.2980155944824,5001,1920000
791.0120487213135,6001,1920000
914.9043560028076,7001,1920000
1068.742036819458,8001,1920000
3.8537979125976562,1,1930000
146.39544486999512,1001,1930000
276.1962413787842,2001,1930000
410.4266166687012,3001,1930000
544.1370010375977,4001,1930000
707.9997062683105,5001,1930000
822.232723236084,6001,1930000
932.074785232544,7001,1930000
1102.6451587677002,8001,1930000
3.5054683685302734,1,1940000
138.60440254211426,1001,1940000
274.7652530670166,2001,1940000
408.8549613952637,3001,1940000
536.163330078125,4001,1940000
677.8810024261475,5001,1940000
823.2498168945312,6001,1940000
935.997486114502,7001,1940000
1056.3421249389648,8001,1940000
3.6928653717041016,1,1950000
136.45243644714355,1001,1950000
271.0223197937012,2001,1950000
437.38603591918945,3001,1950000
537.6682281494141,4001,1950000
684.3831539154053,5001,1950000
808.7942600250244,6001,1950000
951.2040615081787,7001,1950000
1083.0199718475342,8001,1950000
3.5550594329833984,1,1960000
138.49687576293945,1001,1960000
268.2037353515625,2001,1960000
401.8282890319824,3001,1960000
536.2277030944824,4001,1960000
685.042142868042,5001,1960000
796.7269420623779,6001,1960000
921.8721389770508,7001,1960000
1077.934741973877,8001,1960000
3.6911964416503906,1,1970000
138.84377479553223,1001,1970000
270.615816116333,2001,1970000
410.08615493774414,3001,1970000
550.4186153411865,4001,1970000
666.8131351470947,5001,1970000
821.2699890136719,6001,1970000
925.1232147216797,7001,1970000
1067.2791004180908,8001,1970000
3.4530162811279297,1,1980000
139.68920707702637,1001,1980000
300.9653091430664,2001,1980000
412.9965305328369,3001,1980000
547.9485988616943,4001,1980000
678.5335540771484,5001,1980000
802.9983043670654,6001,1980000
953.913688659668,7001,1980000
1094.637393951416,8001,1980000
3.6144256591796875,1,1990000
139.28651809692383,1001,1990000
274.766206741333,2001,1990000
414.76941108703613,3001,1990000
566.9896602630615,4001,1990000
674.6888160705566,5001,1990000
803.9159774780273,6001,1990000
957.0343494415283,7001,1990000
1085.205078125,8001,1990000
3.621816635131836,1,2000000
139.86968994140625,1001,2000000
273.36955070495605,2001,2000000
407.9854488372803,3001,2000000
544.6972846984863,4001,2000000
693.9384937286377,5001,2000000
808.3634376525879,6001,2000000
933.5224628448486,7001,2000000
1100.1555919647217,8001,2000000
3.53240966796875,1,2010000
139.1904354095459,1001,2010000
275.2070426940918,2001,2010000
408.36191177368164,3001,2010000
548.4588146209717,4001,2010000
673.3393669128418,5001,2010000
830.9125900268555,6001,2010000
939.3258094787598,7001,2010000
1071.3441371917725,8001,2010000
3.9107799530029297,1,2020000
139.4519805908203,1001,2020000
271.7928886413574,2001,2020000
410.84957122802734,3001,2020000
563.5204315185547,4001,2020000
683.1400394439697,5001,2020000
807.567834854126,6001,2020000
954.2317390441895,7001,2020000
1068.713665008545,8001,2020000
3.621816635131836,1,2030000
141.86382293701172,1001,2030000
273.2102870941162,2001,2030000
415.4951572418213,3001,2030000
550.2016544342041,4001,2030000
702.3510932922363,5001,2030000
807.9097270965576,6001,2030000
