generation time in msek,dbsize in triples
2831.857919692993,3570000
2790.0891304016113,3580000
3541.914224624634,3590000
3418.708086013794,3600000
3435.1985454559326,3610000
3396.7909812927246,3620000
3267.533302307129,3630000
3036.978244781494,3640000
2871.0672855377197,3650000
3020.5256938934326,3660000
2826.2929916381836,3670000
2831.9618701934814,3680000
3997.7660179138184,3690000
2946.2857246398926,3700000
3499.3185997009277,3710000
3179.684638977051,3720000
3339.3688201904297,3730000
3247.945785522461,3740000
3138.859987258911,3750000
3816.1613941192627,3760000
3014.9779319763184,3770000
3173.3250617980957,3780000
3323.251485824585,3790000
3120.6114292144775,3800000
3463.2089138031006,3810000
3190.6068325042725,3820000
3257.6797008514404,3830000
3269.094944000244,3840000
3267.751932144165,3850000
3554.8224449157715,3860000
3144.5486545562744,3870000
3551.384925842285,3880000
3256.9150924682617,3890000
3376.5416145324707,3900000
3455.195188522339,3910000
3213.4907245635986,3920000
3412.0678901672363,3930000
3695.8980560302734,3940000
3505.680561065674,3950000
3170.3553199768066,3960000
3866.0686016082764,3970000
2690.099000930786,3980000
3343.308210372925,3990000
3687.180519104004,4000000
3993.3924674987793,4010000
3458.937644958496,4020000
3429.0709495544434,4030000
3487.234115600586,4040000
3469.180107116699,4050000
3443.035364151001,4060000
3534.0535640716553,4070000
3603.605031967163,4080000
3432.8272342681885,4090000
3700.0091075897217,4100000
3370.7590103149414,4110000
4036.778450012207,4120000
4203.384160995483,4130000
4228.696584701538,4140000
4078.468084335327,4150000
4048.2659339904785,4160000
3604.656457901001,4170000
3660.9256267547607,4180000
3722.306251525879,4190000
3579.864263534546,4200000
3677.0339012145996,4210000
3651.8399715423584,4220000
3610.363006591797,4230000
3759.7193717956543,4240000
3647.407293319702,4250000
3865.7915592193604,4260000
3804.187059402466,4270000
3747.8959560394287,4280000
4178.936958312988,4290000
3705.9104442596436,4300000
3867.262125015259,4310000
3921.7276573181152,4320000
3878.495931625366,4330000
3887.279987335205,4340000
3791.1810874938965,4350000
3884.7787380218506,4360000
3862.9560470581055,4370000
4029.538631439209,4380000
2464.015483856201,4390000
2532.2158336639404,4400000
2382.376194000244,4410000
2110.002040863037,4420000
2132.0221424102783,4430000
2170.0639724731445,4440000
2131.542205810547,4450000
2145.437240600586,4460000
2133.7642669677734,4470000
2188.6584758758545,4480000
2186.5580081939697,4490000
2169.593095779419,4500000
2206.6664695739746,4510000
2156.6829681396484,4520000
2177.5104999542236,4530000
2201.9693851470947,4540000
2193.6330795288086,4550000
2203.0651569366455,4560000
2223.374366760254,4570000
2222.0804691314697,4580000
2205.334424972534,4590000
2224.9183654785156,4600000
2507.2576999664307,4610000
2266.7346000671387,4620000
2751.4102458953857,4630000
2375.5578994750977,4640000
2313.6661052703857,4650000
2244.502305984497,4660000
2232.9657077789307,4670000
2302.1295070648193,4680000
2254.673480987549,4690000
2268.036365509033,4700000
2261.9597911834717,4710000
2290.1430130004883,4720000
2257.9827308654785,4730000
2298.6152172088623,4740000
2314.0382766723633,4750000
2290.7516956329346,4760000
2355.3388118743896,4770000
2324.997901916504,4780000
2326.2856006622314,4790000
2307.0061206817627,4800000
2342.329263687134,4810000
2372.9426860809326,4820000
2335.951328277588,4830000
2373.181104660034,4840000
2363.905191421509,4850000
2331.8564891815186,4860000
2378.1509399414062,4870000
2363.051176071167,4880000
2336.2159729003906,4890000
2329.32448387146,4900000
2376.0979175567627,4910000
2599.952459335327,4920000
2383.795976638794,4930000
2369.981527328491,4940000
2400.1119136810303,4950000
2396.535634994507,4960000
2422.36065864563,4970000
2372.793436050415,4980000
2373.150110244751,4990000
2389.9049758911133,5000000
2385.895013809204,5010000
2448.8933086395264,5020000
2438.0781650543213,5030000
2497.9958534240723,5040000
2520.93243598938,5050000
2448.2951164245605,5060000
2485.2635860443115,5070000
2490.321159362793,5080000
2479.6125888824463,5090000
2505.4168701171875,5100000
2480.586528778076,5110000
2489.163637161255,5120000
2465.682029724121,5130000
2464.4765853881836,5140000
2562.9830360412598,5150000
2547.402858734131,5160000
2508.4922313690186,5170000
2494.441032409668,5180000
2527.120351791382,5190000
2537.1665954589844,5200000
2529.7651290893555,5210000
2546.2963581085205,5220000
2534.0499877929688,5230000
2538.3472442626953,5240000
2579.6236991882324,5250000
2519.1948413848877,5260000
2613.1138801574707,5270000
2552.6182651519775,5280000
2586.0679149627686,5290000
2622.586727142334,5300000
2585.1223468780518,5310000
2560.633659362793,5320000
2598.5050201416016,5330000
2554.5008182525635,5340000
2592.37003326416,5350000
2631.2873363494873,5360000
2633.58998298645,5370000
2593.320369720459,5380000
2667.7143573760986,5390000
2604.0165424346924,5400000
2620.824098587036,5410000
2661.5350246429443,5420000
2615.9842014312744,5430000
2604.952573776245,5440000
2586.7013931274414,5450000
2606.0361862182617,5460000
2641.6070461273193,5470000
2688.2355213165283,5480000
2654.2022228240967,5490000
2597.682237625122,5500000
2734.4584465026855,5510000
2631.939649581909,5520000
2638.758659362793,5530000
2683.135986328125,5540000
2640.5675411224365,5550000
2650.4786014556885,5560000
2668.861150741577,5570000
2657.954216003418,5580000
2706.2315940856934,5590000
2727.1952629089355,5600000
2709.6807956695557,5610000
2711.092233657837,5620000
2659.6407890319824,5630000
2744.664430618286,5640000
2698.377847671509,5650000
2725.3711223602295,5660000
2773.418664932251,5670000
2786.3612174987793,5680000
2698.859930038452,5690000
2776.540517807007,5700000
2757.596969604492,5710000
2727.5280952453613,5720000
2779.639720916748,5730000
2748.3911514282227,5740000
2742.433547973633,5750000
2820.2695846557617,5760000
2764.3063068389893,5770000
2780.9083461761475,5780000
2817.9516792297363,5790000
2799.746036529541,5800000
2789.011001586914,5810000
2817.9283142089844,5820000
2826.0695934295654,5830000
2833.8546752929688,5840000
2852.8761863708496,5850000
2876.5571117401123,5860000
2891.7582035064697,5870000
2890.3164863586426,5880000
2839.7693634033203,5890000
2834.911584854126,5900000
2881.6659450531006,5910000
2849.354028701782,5920000
2947.2646713256836,5930000
2869.40336227417,5940000
2900.599956512451,5950000
2905.8637619018555,5960000
2916.987419128418,5970000
2962.8653526306152,5980000
2893.99790763855,5990000
2883.6255073547363,6000000
2957.1657180786133,6010000
2920.799970626831,6020000
2967.210531234741,6030000
2973.768949508667,6040000
2917.7446365356445,6050000
2886.773109436035,6060000
2936.0222816467285,6070000
2984.1246604919434,6080000
2883.1546306610107,6090000
2897.2644805908203,6100000
2953.3238410949707,6110000
2961.4572525024414,6120000
2968.2278633117676,6130000
2966.634750366211,6140000
3037.217617034912,6150000
2966.9525623321533,6160000
3013.2782459259033,6170000
2946.6092586517334,6180000
2928.762197494507,6190000
2963.8328552246094,6200000
2994.2526817321777,6210000
3022.857904434204,6220000
2996.999979019165,6230000
3008.117914199829,6240000
3011.883020401001,6250000
3014.44935798645,6260000
2993.703603744507,6270000
3058.4163665771484,6280000
3042.6254272460938,6290000
3060.422420501709,6300000
3061.7709159851074,6310000
3062.082529067993,6320000
3079.5693397521973,6330000
3050.0001907348633,6340000
3074.8138427734375,6350000
3038.7423038482666,6360000
3128.1375885009766,6370000
3050.0056743621826,6380000
3079.1144371032715,6390000
3132.737874984741,6400000
3123.7847805023193,6410000
3064.4776821136475,6420000
3085.491418838501,6430000
3069.417715072632,6440000
3171.0121631622314,6450000
3098.0758666992188,6460000
3205.5182456970215,6470000
3091.045141220093,6480000
3102.1227836608887,6490000
3163.5422706604004,6500000
3166.4371490478516,6510000
3134.328842163086,6520000
3180.837392807007,6530000
3181.006669998169,6540000
3148.582696914673,6550000
3172.132968902588,6560000
3168.1134700775146,6570000
3149.2834091186523,6580000
3154.6106338500977,6590000
3196.9969272613525,6600000
3189.7568702697754,6610000
3217.296838760376,6620000
3149.43265914917,6630000
3228.9791107177734,6640000
3234.8082065582275,6650000
3238.746404647827,6660000
3239.9590015411377,6670000
3183.220624923706,6680000
3207.622766494751,6690000
3299.0376949310303,6700000
3251.4965534210205,6710000
3195.976972579956,6720000
3268.45645904541,6730000
3214.533567428589,6740000
3294.4395542144775,6750000
3338.397979736328,6760000
3232.086181640625,6770000
3309.1626167297363,6780000
3252.6907920837402,6790000
3250.340223312378,6800000
3278.4435749053955,6810000
3257.3370933532715,6820000
3279.17742729187,6830000
3290.438175201416,6840000
3297.0025539398193,6850000
3347.977638244629,6860000
3311.605453491211,6870000
3300.3149032592773,6880000
3359.9352836608887,6890000
3301.696538925171,6900000
3326.359987258911,6910000
3423.3202934265137,6920000
3351.2492179870605,6930000
3352.959156036377,6940000
3376.9571781158447,6950000
3381.2413215637207,6960000
3409.003257751465,6970000
3373.3136653900146,6980000
3329.350709915161,6990000
3335.9832763671875,7000000
3399.3632793426514,7010000
3388.794183731079,7020000
3416.959047317505,7030000
3443.643569946289,7040000
3375.985860824585,7050000
3372.509479522705,7060000
3423.815965652466,7070000
3406.691789627075,7080000
3437.5991821289062,7090000
3413.8126373291016,7100000
3470.900535583496,7110000
3424.870014190674,7120000
3459.4194889068604,7130000
3389.719009399414,7140000
3402.1520614624023,7150000
3454.9942016601562,7160000
3420.086145401001,7170000
3459.148645401001,7180000
3476.7374992370605,7190000
3486.1788749694824,7200000
3549.7429370880127,7210000
3464.1220569610596,7220000
3513.7102603912354,7230000
3547.2214221954346,7240000
3469.5050716400146,7250000
3546.1819171905518,7260000
3505.5880546569824,7270000
3451.411247253418,7280000
3597.0757007598877,7290000
3532.5729846954346,7300000
3560.307741165161,7310000
3552.621603012085,7320000
3560.624361038208,7330000
3595.824718475342,7340000
3583.3208560943604,7350000
3525.0768661499023,7360000
3585.6857299804688,7370000
3595.299482345581,7380000
3605.168581008911,7390000
3544.6159839630127,7400000
3539.419412612915,7410000
3558.211326599121,7420000
3596.2719917297363,7430000
3573.3439922332764,7440000
3588.947534561157,7450000
3591.747283935547,7460000
3539.8449897766113,7470000
3565.631628036499,7480000
3598.2110500335693,7490000
3634.2344284057617,7500000
3663.6312007904053,7510000
3568.4070587158203,7520000
3644.8190212249756,7530000
3642.7509784698486,7540000
3644.4270610809326,7550000
3601.3736724853516,7560000
3623.41046333313,7570000
3629.209280014038,7580000
3625.936508178711,7590000
3711.160182952881,7600000
3669.3506240844727,7610000
3623.867988586426,7620000
3711.4381790161133,7630000
3675.8995056152344,7640000
3669.6369647979736,7650000
3712.8000259399414,7660000
3749.387502670288,7670000
3714.6692276000977,7680000
3761.373281478882,7690000
3758.349657058716,7700000
3672.405242919922,7710000
3794.6267127990723,7720000
3685.9285831451416,7730000
3759.920835494995,7740000
3764.2786502838135,7750000
3735.2688312530518,7760000
3812.838315963745,7770000
3855.4725646972656,7780000
3737.297534942627,7790000
3752.617835998535,7800000
3747.8623390197754,7810000
3796.382427215576,7820000
3729.9606800079346,7830000
3708.9791297912598,7840000
3771.5678215026855,7850000
3763.2200717926025,7860000
3802.1721839904785,7870000
3794.5573329925537,7880000
3774.97935295105,7890000
3813.868761062622,7900000
3816.909074783325,7910000
3863.065719604492,7920000
3870.313882827759,7930000
3789.295196533203,7940000
3808.633327484131,7950000
3828.3886909484863,7960000
3838.481664657593,7970000
3850.87251663208,7980000
3883.9564323425293,7990000
3821.303367614746,8000000
3800.922632217407,8010000
3828.8285732269287,8020000
3858.1583499908447,8030000
3856.7869663238525,8040000
3923.7282276153564,8050000
3865.7519817352295,8060000
3904.2465686798096,8070000
3900.312662124634,8080000
3899.1904258728027,8090000
3894.033908843994,8100000
3929.9588203430176,8110000
3906.3611030578613,8120000
3904.2282104492188,8130000
3926.97811126709,8140000
3929.4700622558594,8150000
3981.565237045288,8160000
3919.813394546509,8170000
3959.7973823547363,8180000
4085.008382797241,8190000
3916.137456893921,8200000
4009.0150833129883,8210000
3950.1469135284424,8220000
4030.8618545532227,8230000
3938.6394023895264,8240000
4066.65301322937,8250000
4027.3594856262207,8260000
4023.914337158203,8270000
4033.381700515747,8280000
3974.184989929199,8290000
3988.1718158721924,8300000
3972.801446914673,8310000
3997.527599334717,8320000
3966.0956859588623,8330000
4006.7617893218994,8340000
4006.8938732147217,8350000
4038.320302963257,8360000
3963.1409645080566,8370000
4074.2642879486084,8380000
4084.99813079834,8390000
4067.619562149048,8400000
4103.494644165039,8410000
4068.824529647827,8420000
4025.1104831695557,8430000
4109.84206199646,8440000
4046.8673706054688,8450000
4046.522378921509,8460000
4085.1125717163086,8470000
4098.877191543579,8480000
4075.110912322998,8490000
4094.8636531829834,8500000
4087.3947143554688,8510000
4110.495090484619,8520000
4134.750127792358,8530000
4117.356061935425,8540000
4180.282115936279,8550000
4126.072883605957,8560000
4149.745225906372,8570000
4178.1346797943115,8580000
4142.569065093994,8590000
4087.8963470458984,8600000
4175.917387008667,8610000
4207.521677017212,8620000
4149.378776550293,8630000
4167.401552200317,8640000
4172.154664993286,8650000
4267.56477355957,8660000
4169.007301330566,8670000
4140.599012374878,8680000
4130.988359451294,8690000
4203.069686889648,8700000
4297.112226486206,8710000
4259.19771194458,8720000
4185.998439788818,8730000
4245.914936065674,8740000
4226.905822753906,8750000
4217.254638671875,8760000
4216.907501220703,8770000
4200.476884841919,8780000
4297.430515289307,8790000
4212.330341339111,8800000
4237.017869949341,8810000
4257.004976272583,8820000
4255.748987197876,8830000
4353.95622253418,8840000
4259.573936462402,8850000
4292.749643325806,8860000
4260.161876678467,8870000
4406.1431884765625,8880000
4307.016849517822,8890000
4382.592439651489,8900000
4269.065618515015,8910000
4342.890024185181,8920000
4371.021270751953,8930000
4312.224864959717,8940000
4370.419025421143,8950000
4353.402853012085,8960000
4387.459754943848,8970000
4376.503705978394,8980000
4369.633436203003,8990000
4364.138126373291,9000000
4336.108684539795,9010000
4333.677768707275,9020000
4441.9920444488525,9030000
4440.506458282471,9040000
4402.809619903564,9050000
4507.885456085205,9060000
4395.216464996338,9070000
4409.7630977630615,9080000
4435.6958866119385,9090000
4469.092607498169,9100000
4568.481922149658,9110000
4415.5592918396,9120000
4539.047718048096,9130000
4473.349332809448,9140000
4445.050954818726,9150000
4436.873912811279,9160000
4457.260370254517,9170000
4523.855924606323,9180000
4472.3615646362305,9190000
4452.125310897827,9200000
4545.135498046875,9210000
4494.664907455444,9220000
4493.5150146484375,9230000
4524.0797996521,9240000
4452.972888946533,9250000
4520.681858062744,9260000
4578.282117843628,9270000
4554.916858673096,9280000
4508.76784324646,9290000
4520.885944366455,9300000
4503.647089004517,9310000
4532.952070236206,9320000
4506.208181381226,9330000
4539.0214920043945,9340000
4496.237754821777,9350000
4579.477310180664,9360000
4531.6784381866455,9370000
4620.742559432983,9380000
4606.259107589722,9390000
4518.482208251953,9400000
4588.783979415894,9410000
4590.755939483643,9420000
4641.923427581787,9430000
4633.878946304321,9440000
4628.314018249512,9450000
4615.082740783691,9460000
4694.959878921509,9470000
4615.039587020874,9480000
4614.782333374023,9490000
4570.631742477417,9500000
4613.598585128784,9510000
4624.166250228882,9520000
4612.5853061676025,9530000
4617.021560668945,9540000
4650.411605834961,9550000
4551.694393157959,9560000
4621.923208236694,9570000
4657.516241073608,9580000
4610.83722114563,9590000
4700.760841369629,9600000
4686.633586883545,9610000
4611.049652099609,9620000
4683.77685546875,9630000
4698.8842487335205,9640000
4636.100053787231,9650000
4617.235898971558,9660000
4708.624839782715,9670000
4718.534231185913,9680000
4678.055047988892,9690000
4671.103715896606,9700000
4750.506639480591,9710000
4709.460735321045,9720000
4792.41681098938,9730000
4789.655685424805,9740000
4724.484443664551,9750000
4718.364238739014,9760000
4777.421951293945,9770000
4731.233358383179,9780000
4717.648983001709,9790000
4757.190942764282,9800000
4791.539669036865,9810000
4757.58957862854,9820000
4817.514896392822,9830000
4803.012132644653,9840000
4750.656604766846,9850000
4845.430850982666,9860000
4867.682218551636,9870000
4738.611698150635,9880000
4805.333375930786,9890000
4804.476022720337,9900000
4882.570266723633,9910000
4868.40295791626,9920000
4760.705947875977,9930000
4934.093713760376,9940000
4809.999942779541,9950000
4763.797283172607,9960000
4742.89608001709,9970000
4910.4554653167725,9980000
4791.31555557251,9990000
4901.405811309814,10000000
