generation_time,dbsize
999.7937679290771,1990000
1004.6157836914062,2000000
1009.4399452209473,2010000
1002.0575523376465,2020000
1021.075963973999,2030000
1007.8401565551758,2040000
1026.963710784912,2050000
1033.381462097168,2060000
1035.93111038208,2070000
1044.597864151001,2080000
1056.7162036895752,2090000
1047.5413799285889,2100000
1035.4225635528564,2110000
1060.950517654419,2120000
1068.176507949829,2130000
1073.028564453125,2140000
1072.737693786621,2150000
1059.8022937774658,2160000
1068.2408809661865,2170000
1076.7107009887695,2180000
1098.5352993011475,2190000
1099.4668006896973,2200000
1086.8897438049316,2210000
1102.2169589996338,2220000
1113.4581565856934,2230000
1103.4431457519531,2240000
1104.5489311218262,2250000
1123.1458187103271,2260000
1128.6396980285645,2270000
1148.7579345703125,2280000
1143.1677341461182,2290000
1143.9645290374756,2300000
1155.2040576934814,2310000
1146.3394165039062,2320000
1175.1830577850342,2330000
1159.1458320617676,2340000
1176.1393547058105,2350000
1175.018548965454,2360000
1186.429500579834,2370000
1187.8862380981445,2380000
1192.8536891937256,2390000
1207.634687423706,2400000
1202.8007507324219,2410000
1217.0307636260986,2420000
1214.5602703094482,2430000
1209.6741199493408,2440000
1219.0618515014648,2450000
1225.7180213928223,2460000
1221.8053340911865,2470000
1229.0925979614258,2480000
1217.005968093872,2490000
1220.4968929290771,2500000
1229.788064956665,2510000
1226.6087532043457,2520000
1233.9057922363281,2530000
1240.0448322296143,2540000
1257.720947265625,2550000
1266.3898468017578,2560000
1269.690990447998,2570000
1266.127586364746,2580000
1273.738145828247,2590000
1251.7039775848389,2600000
1274.9814987182617,2610000
1269.782543182373,2620000
1284.3945026397705,2630000
1284.13987159729,2640000
1321.12455368042,2650000
1337.2440338134766,2660000
1289.933443069458,2670000
1337.0251655578613,2680000
1332.343339920044,2690000
1342.6268100738525,2700000
1331.3064575195312,2710000
1339.9991989135742,2720000
1326.444149017334,2730000
1373.5668659210205,2740000
1355.412483215332,2750000
1378.471851348877,2760000
1343.6646461486816,2770000
1372.4174499511719,2780000
1378.2379627227783,2790000
1350.5573272705078,2800000
1362.50638961792,2810000
1361.2034320831299,2820000
1393.214225769043,2830000
1384.1266632080078,2840000
1370.6247806549072,2850000
1437.1094703674316,2860000
1406.1391353607178,2870000
1509.7825527191162,2880000
1425.868034362793,2890000
1425.6746768951416,2900000
1425.0679016113281,2910000
1428.9186000823975,2920000
1436.950922012329,2930000
1442.8741931915283,2940000
1440.8507347106934,2950000
1458.418846130371,2960000
1455.5726051330566,2970000
1460.256576538086,2980000
1460.2165222167969,2990000
1480.9587001800537,3000000
1467.5211906433105,3010000
1457.9384326934814,3020000
1491.0719394683838,3030000
1482.898473739624,3040000
1476.754903793335,3050000
1487.0405197143555,3060000
1495.5966472625732,3070000
1496.734619140625,3080000
1517.5178050994873,3090000
1504.755973815918,3100000
1531.813144683838,3110000
1540.525197982788,3120000
1539.4701957702637,3130000
1546.602487564087,3140000
1557.2447776794434,3150000
1545.4366207122803,3160000
1550.7981777191162,3170000
1557.6226711273193,3180000
1544.59810256958,3190000
1569.8699951171875,3200000
1575.3474235534668,3210000
1566.7157173156738,3220000
1594.1078662872314,3230000
1589.3900394439697,3240000
1608.8171005249023,3250000
1575.2947330474854,3260000
1576.521873474121,3270000
1609.7419261932373,3280000
1630.6490898132324,3290000
1632.2360038757324,3300000
1603.360891342163,3310000
1614.7582530975342,3320000
1610.1324558258057,3330000
1632.9560279846191,3340000
1643.8720226287842,3350000
1630.4452419281006,3360000
1664.3640995025635,3370000
1636.8646621704102,3380000
1652.68874168396,3390000
1641.991138458252,3400000
1693.136215209961,3410000
1691.8139457702637,3420000
1672.337532043457,3430000
1701.3306617736816,3440000
1671.4019775390625,3450000
1669.1625118255615,3460000
1682.588815689087,3470000
1680.8655261993408,3480000
1714.125633239746,3490000
1680.3126335144043,3500000
1715.3961658477783,3510000
1721.705675125122,3520000
1788.0611419677734,3530000
1722.083330154419,3540000
1696.9330310821533,3550000
1723.1249809265137,3560000
1731.3148975372314,3570000
1793.3390140533447,3580000
1743.5650825500488,3590000
1747.257947921753,3600000
1747.5855350494385,3610000
1783.9159965515137,3620000
1748.7809658050537,3630000
1749.5636940002441,3640000
1745.394229888916,3650000
1758.979320526123,3660000
1792.0114994049072,3670000
1826.9104957580566,3680000
1797.7235317230225,3690000
1802.7989864349365,3700000
1791.7940616607666,3710000
1771.341323852539,3720000
1798.783302307129,3730000
1817.6343441009521,3740000
1822.8750228881836,3750000
1822.6768970489502,3760000
1846.1132049560547,3770000
1832.0868015289307,3780000
1813.4427070617676,3790000
1827.038288116455,3800000
1836.3041877746582,3810000
1838.7291431427002,3820000
1862.8442287445068,3830000
1854.8555374145508,3840000
1894.9499130249023,3850000
1885.5416774749756,3860000
1863.9676570892334,3870000
1877.40159034729,3880000
1874.114751815796,3890000
1904.3641090393066,3900000
1885.714054107666,3910000
1883.070945739746,3920000
1904.7331809997559,3930000
1883.967399597168,3940000
1887.4335289001465,3950000
1920.7382202148438,3960000
1937.920331954956,3970000
1925.0733852386475,3980000
1905.7600498199463,3990000
1926.0597229003906,4000000
1933.3641529083252,4010000
1941.593885421753,4020000
1944.7863101959229,4030000
1951.2732028961182,4040000
1994.842290878296,4050000
1942.5842761993408,4060000
1947.0937252044678,4070000
1971.3444709777832,4080000
1959.5179557800293,4090000
2006.5217018127441,4100000
1982.0513725280762,4110000
2004.8964023590088,4120000
1999.2783069610596,4130000
1999.3574619293213,4140000
2005.7530403137207,4150000
1995.8572387695312,4160000
1996.7021942138672,4170000
2005.5220127105713,4180000
2020.4410552978516,4190000
1997.629165649414,4200000
2015.8109664916992,4210000
2014.8100852966309,4220000
2035.6926918029785,4230000
2032.0515632629395,4240000
2037.3928546905518,4250000
2047.0905303955078,4260000
2045.2404022216797,4270000
2060.945987701416,4280000
2088.7703895568848,4290000
2103.114604949951,4300000
2074.3043422698975,4310000
2105.9651374816895,4320000
2110.6045246124268,4330000
2096.9202518463135,4340000
2129.1468143463135,4350000
2138.735294342041,4360000
2098.0629920959473,4370000
2123.9748001098633,4380000
2138.7336254119873,4390000
2104.7425270080566,4400000
2109.156370162964,4410000
2137.5977993011475,4420000
2188.589096069336,4430000
2213.803291320801,4440000
2190.201997756958,4450000
2189.7242069244385,4460000
2186.591148376465,4470000
2186.249017715454,4480000
2198.5692977905273,4490000
2190.3762817382812,4500000
2186.1443519592285,4510000
2169.565200805664,4520000
2198.2550621032715,4530000
2199.551820755005,4540000
2280.1616191864014,4550000
2256.631851196289,4560000
2440.016269683838,4570000
2363.0292415618896,4580000
2209.7949981689453,4590000
2223.073959350586,4600000
2247.304916381836,4610000
2221.937417984009,4620000
2219.032049179077,4630000
2240.746021270752,4640000
2228.011131286621,4650000
2269.7319984436035,4660000
2251.0995864868164,4670000
2244.3058490753174,4680000
2247.7192878723145,4690000
2244.4136142730713,4700000
2240.5738830566406,4710000
2271.272897720337,4720000
2310.182571411133,4730000
2301.053524017334,4740000
2320.342779159546,4750000
2303.391218185425,4760000
2288.8572216033936,4770000
2300.5638122558594,4780000
2318.063259124756,4790000
2341.310739517212,4800000
2321.200132369995,4810000
2354.5632362365723,4820000
2350.9750366210938,4830000
2326.0300159454346,4840000
2398.4665870666504,4850000
2365.420341491699,4860000
2368.220806121826,4870000
2358.0873012542725,4880000
2413.015127182007,4890000
2352.048873901367,4900000
2384.0181827545166,4910000
2422.4421977996826,4920000
2369.053602218628,4930000
2384.4172954559326,4940000
2390.328884124756,4950000
2419.668436050415,4960000
2435.5270862579346,4970000
2446.5415477752686,4980000
2414.3495559692383,4990000
2401.6993045806885,5000000
2429.309844970703,5010000
2423.01344871521,5020000
2452.3110389709473,5030000
2452.7571201324463,5040000
2431.114435195923,5050000
2407.623052597046,5060000
2455.0046920776367,5070000
2487.57266998291,5080000
2460.9999656677246,5090000
2504.4901371002197,5100000
2495.966672897339,5110000
2466.419219970703,5120000
2477.2744178771973,5130000
2512.9919052124023,5140000
2487.588405609131,5150000
2533.5183143615723,5160000
2481.1434745788574,5170000
2481.667995452881,5180000
2473.0467796325684,5190000
2511.7008686065674,5200000
2550.0106811523438,5210000
2516.845703125,5220000
2535.1643562316895,5230000
2560.575008392334,5240000
2489.935874938965,5250000
2528.550624847412,5260000
2557.1067333221436,5270000
2511.519432067871,5280000
2561.444044113159,5290000
2576.5016078948975,5300000
2584.534168243408,5310000
2557.8689575195312,5320000
2567.9538249969482,5330000
2536.9489192962646,5340000
2600.153923034668,5350000
2687.678813934326,5360000
2599.36785697937,5370000
2614.959955215454,5380000
2621.5832233428955,5390000
2567.3367977142334,5400000
2642.291307449341,5410000
2550.926923751831,5420000
2633.5110664367676,5430000
2632.864475250244,5440000
2655.3478240966797,5450000
2642.2574520111084,5460000
2701.509475708008,5470000
2630.3040981292725,5480000
2654.590129852295,5490000
2708.7345123291016,5500000
2668.583631515503,5510000
2685.948610305786,5520000
2682.0926666259766,5530000
2654.7341346740723,5540000
2704.193592071533,5550000
2669.398307800293,5560000
2677.4635314941406,5570000
2686.9895458221436,5580000
2748.558282852173,5590000
2696.8891620635986,5600000
2716.8290615081787,5610000
2745.5296516418457,5620000
2687.328100204468,5630000
2772.8774547576904,5640000
2747.671127319336,5650000
2748.0039596557617,5660000
2784.736156463623,5670000
2707.4010372161865,5680000
2739.4282817840576,5690000
2748.8460540771484,5700000
2755.894899368286,5710000
2756.3552856445312,5720000
2737.8809452056885,5730000
2768.5797214508057,5740000
2778.2983779907227,5750000
2840.813398361206,5760000
2824.434518814087,5770000
2836.501359939575,5780000
2789.902448654175,5790000
2765.094041824341,5800000
2867.112874984741,5810000
2821.6552734375,5820000
2796.2567806243896,5830000
2815.3634071350098,5840000
2799.2026805877686,5850000
2855.234384536743,5860000
2912.6687049865723,5870000
2815.537929534912,5880000
2846.682548522949,5890000
2832.6144218444824,5900000
2836.7888927459717,5910000
2877.387046813965,5920000
2863.5811805725098,5930000
2865.508556365967,5940000
2878.0505657196045,5950000
2903.346538543701,5960000
2949.1021633148193,5970000
2895.4336643218994,5980000
2873.3417987823486,5990000
2951.342821121216,6000000
2916.632890701294,6010000
2926.776170730591,6020000
2943.380355834961,6030000
2914.7696495056152,6040000
2953.476905822754,6050000
2891.9596672058105,6060000
2944.758892059326,6070000
2953.8121223449707,6080000
2893.9013481140137,6090000
2944.732666015625,6100000
2909.757375717163,6110000
2971.9011783599854,6120000
2923.5317707061768,6130000
2930.9298992156982,6140000
2942.3205852508545,6150000
2981.3694953918457,6160000
3013.3039951324463,6170000
2916.7258739471436,6180000
2951.3559341430664,6190000
3016.6947841644287,6200000
3010.730028152466,6210000
3030.212879180908,6220000
3036.3004207611084,6230000
3028.231620788574,6240000
3027.8875827789307,6250000
3059.2308044433594,6260000
3055.3808212280273,6270000
3025.8657932281494,6280000
3008.755922317505,6290000
3033.4556102752686,6300000
3018.8968181610107,6310000
3102.991819381714,6320000
3024.8870849609375,6330000
3049.2684841156006,6340000
3092.8189754486084,6350000
3066.854476928711,6360000
3046.471118927002,6370000
3076.3278007507324,6380000
3069.673776626587,6390000
3076.2877464294434,6400000
3095.089912414551,6410000
3095.913887023926,6420000
3104.825973510742,6430000
3114.7725582122803,6440000
3113.8553619384766,6450000
3112.070083618164,6460000
3155.3614139556885,6470000
3163.9277935028076,6480000
3141.2174701690674,6490000
3167.3552989959717,6500000
3102.673292160034,6510000
3114.5787239074707,6520000
3108.044147491455,6530000
3155.3916931152344,6540000
3141.669273376465,6550000
3172.6837158203125,6560000
3178.9815425872803,6570000
3164.933443069458,6580000
3193.5477256774902,6590000
3170.346260070801,6600000
3177.2022247314453,6610000
3197.6094245910645,6620000
3188.770532608032,6630000
3190.1893615722656,6640000
3260.82444190979,6650000
3160.367727279663,6660000
3279.919385910034,6670000
3221.5421199798584,6680000
3240.6959533691406,6690000
3279.1974544525146,6700000
3200.4001140594482,6710000
3264.2245292663574,6720000
3244.9657917022705,6730000
3230.0803661346436,6740000
3227.5240421295166,6750000
3198.4925270080566,6760000
3349.5967388153076,6770000
3262.7806663513184,6780000
3259.868383407593,6790000
3249.7317790985107,6800000
3312.710762023926,6810000
3342.3123359680176,6820000
3293.01381111145,6830000
3315.955638885498,6840000
3324.289321899414,6850000
3295.6576347351074,6860000
3295.2048778533936,6870000
3274.272918701172,6880000
3316.4546489715576,6890000
3296.8199253082275,6900000
3314.033031463623,6910000
3333.991765975952,6920000
3334.5251083374023,6930000
3367.0310974121094,6940000
3345.668315887451,6950000
3355.940580368042,6960000
3422.2559928894043,6970000
3332.6704502105713,6980000
3410.5465412139893,6990000
3405.318260192871,7000000
3388.7710571289062,7010000
3385.763645172119,7020000
3398.550033569336,7030000
3526.0729789733887,7040000
3378.434658050537,7050000
3420.5620288848877,7060000
3408.205270767212,7070000
3433.2332611083984,7080000
3412.7938747406006,7090000
3435.713291168213,7100000
3422.029733657837,7110000
3396.726369857788,7120000
3468.5566425323486,7130000
3485.2960109710693,7140000
3427.327871322632,7150000
3431.464672088623,7160000
3435.4522228240967,7170000
3476.9978523254395,7180000
3513.1466388702393,7190000
3476.637363433838,7200000
3510.0202560424805,7210000
3478.6901473999023,7220000
3490.8924102783203,7230000
3487.8153800964355,7240000
3549.4136810302734,7250000
3485.6395721435547,7260000
3553.271770477295,7270000
3533.9913368225098,7280000
3568.7994956970215,7290000
3531.4548015594482,7300000
3554.985284805298,7310000
3533.881902694702,7320000
3519.2761421203613,7330000
3493.4592247009277,7340000
3578.946352005005,7350000
3520.268440246582,7360000
3570.6446170806885,7370000
3519.6189880371094,7380000
3524.5895385742188,7390000
3563.267230987549,7400000
3538.6409759521484,7410000
3607.3741912841797,7420000
3625.382900238037,7430000
3570.8444118499756,7440000
3681.020736694336,7450000
3596.097469329834,7460000
3556.9984912872314,7470000
3666.2986278533936,7480000
3570.63889503479,7490000
3625.4842281341553,7500000
3630.1934719085693,7510000
3622.652053833008,7520000
3607.898950576782,7530000
3636.869430541992,7540000
3637.6218795776367,7550000
3644.106149673462,7560000
3654.29425239563,7570000
3739.5102977752686,7580000
3663.198471069336,7590000
3620.1939582824707,7600000
3665.748357772827,7610000
3629.814386367798,7620000
3645.5609798431396,7630000
3662.0733737945557,7640000
3639.2667293548584,7650000
3676.985502243042,7660000
3697.988271713257,7670000
3686.058521270752,7680000
3656.482934951782,7690000
3696.02108001709,7700000
3687.742233276367,7710000
3699.4879245758057,7720000
3728.1510829925537,7730000
3727.181911468506,7740000
3707.5061798095703,7750000
3753.310441970825,7760000
3711.3068103790283,7770000
3743.7262535095215,7780000
3768.605947494507,7790000
3748.37064743042,7800000
3743.73722076416,7810000
3762.362480163574,7820000
3806.447982788086,7830000
3750.9853839874268,7840000
3822.0953941345215,7850000
3773.9107608795166,7860000
3834.0044021606445,7870000
3757.8773498535156,7880000
3827.8329372406006,7890000
3821.1076259613037,7900000
3816.7409896850586,7910000
3851.8753051757812,7920000
3802.7336597442627,7930000
3828.71675491333,7940000
3821.6185569763184,7950000
3830.6901454925537,7960000
3832.7810764312744,7970000
3843.566417694092,7980000
3810.760736465454,7990000
3887.347936630249,8000000
3814.0079975128174,8010000
3963.022232055664,8020000
3883.741855621338,8030000
3862.5283241271973,8040000
3895.256996154785,8050000
3911.1475944519043,8060000
3947.3884105682373,8070000
3938.7893676757812,8080000
3847.014904022217,8090000
4007.143974304199,8100000
3875.2338886260986,8110000
3969.1529273986816,8120000
3908.6077213287354,8130000
3888.0457878112793,8140000
3991.8174743652344,8150000
3888.697624206543,8160000
3964.8866653442383,8170000
3978.4586429595947,8180000
3974.2178916931152,8190000
3971.6873168945312,8200000
4031.571865081787,8210000
3929.856777191162,8220000
4027.4012088775635,8230000
4000.2076625823975,8240000
4081.2199115753174,8250000
3965.8467769622803,8260000
3953.8638591766357,8270000
3974.0562438964844,8280000
4007.091999053955,8290000
4117.1605587005615,8300000
4101.886987686157,8310000
4006.214141845703,8320000
3994.5085048675537,8330000
4058.096170425415,8340000
4007.9970359802246,8350000
4027.451753616333,8360000
4030.0915241241455,8370000
4013.0956172943115,8380000
4050.347089767456,8390000
4098.367691040039,8400000
4051.7640113830566,8410000
4086.571455001831,8420000
4038.438320159912,8430000
4064.5248889923096,8440000
4105.256080627441,8450000
4110.900402069092,8460000
4138.282060623169,8470000
4135.134935379028,8480000
4137.273073196411,8490000
4081.3465118408203,8500000
4138.5462284088135,8510000
4166.356563568115,8520000
4165.514230728149,8530000
4184.336185455322,8540000
4083.211660385132,8550000
4102.65851020813,8560000
4062.7386569976807,8570000
4183.751821517944,8580000
4098.162651062012,8590000
4197.295665740967,8600000
4155.740737915039,8610000
4095.014810562134,8620000
4144.379138946533,8630000
4105.118751525879,8640000
4162.566900253296,8650000
4171.983003616333,8660000
4315.10591506958,8670000
4185.394048690796,8680000
4150.7227420806885,8690000
4242.992162704468,8700000
4142.006397247314,8710000
4203.591108322144,8720000
4240.910768508911,8730000
4198.723554611206,8740000
4179.92901802063,8750000
4167.744398117065,8760000
4209.727048873901,8770000
4223.76012802124,8780000
4480.939626693726,8790000
4211.800575256348,8800000
4264.783620834351,8810000
4234.805345535278,8820000
4344.762802124023,8830000
4202.973127365112,8840000
4288.398742675781,8850000
4282.221078872681,8860000
4267.853260040283,8870000
4282.785415649414,8880000
4289.539337158203,8890000
4289.368152618408,8900000
4530.567407608032,8910000
4328.396320343018,8920000
4258.580684661865,8930000
4353.629112243652,8940000
4342.380523681641,8950000
4275.994539260864,8960000
4312.976837158203,8970000
4384.381055831909,8980000
4322.93438911438,8990000
4374.3720054626465,9000000
4324.564218521118,9010000
4394.758701324463,9020000
4348.49739074707,9030000
4291.684865951538,9040000
4406.534194946289,9050000
4440.718650817871,9060000
4352.942943572998,9070000
4348.307132720947,9080000
4366.758346557617,9090000
4420.386552810669,9100000
4346.248388290405,9110000
4447.290420532227,9120000
4373.718023300171,9130000
4380.697250366211,9140000
4510.852813720703,9150000
4368.1464195251465,9160000
4393.493413925171,9170000
4399.875640869141,9180000
4418.883562088013,9190000
4486.056327819824,9200000
4458.8117599487305,9210000
4367.07615852356,9220000
4486.266136169434,9230000
4369.128704071045,9240000
4492.491722106934,9250000
4471.127271652222,9260000
4467.975854873657,9270000
4446.13790512085,9280000
4442.816495895386,9290000
4468.575239181519,9300000
4456.976890563965,9310000
4528.752565383911,9320000
4474.851131439209,9330000
4462.272167205811,9340000
4552.465200424194,9350000
4483.982563018799,9360000
4496.310234069824,9370000
4445.136547088623,9380000
4526.312589645386,9390000
4503.054141998291,9400000
4561.6161823272705,9410000
4499.37105178833,9420000
4601.662158966064,9430000
4609.057664871216,9440000
4507.476568222046,9450000
4560.640335083008,9460000
4550.502777099609,9470000
4565.255165100098,9480000
4581.742525100708,9490000
4510.434150695801,9500000
4551.95164680481,9510000
4576.596975326538,9520000
4606.253147125244,9530000
4549.565076828003,9540000
4571.9311237335205,9550000
4592.0774936676025,9560000
4561.944961547852,9570000
4580.557346343994,9580000
4562.026739120483,9590000
4603.898525238037,9600000
4658.844232559204,9610000
4654.191970825195,9620000
4622.91407585144,9630000
4630.429267883301,9640000
4619.248151779175,9650000
4677.27255821228,9660000
4615.257263183594,9670000
4702.39520072937,9680000
4671.876430511475,9690000
4685.224294662476,9700000
4693.843364715576,9710000
4708.26530456543,9720000
4659.5518589019775,9730000
4685.6443881988525,9740000
4656.308889389038,9750000
4712.305307388306,9760000
4685.72998046875,9770000
4738.462448120117,9780000
4664.965629577637,9790000
4717.520475387573,9800000
4739.488363265991,9810000
4674.793481826782,9820000
4775.600910186768,9830000
4809.281587600708,9840000
4741.928339004517,9850000
4726.915597915649,9860000
4756.816148757935,9870000
4771.709203720093,9880000
4744.037628173828,9890000
4723.701238632202,9900000
4794.98815536499,9910000
4832.273244857788,9920000
4789.934873580933,9930000
4736.567258834839,9940000
4758.204698562622,9950000
4734.9913120269775,9960000
4744.587659835815,9970000
4780.780792236328,9980000
4801.461696624756,9990000
4785.603046417236,10000000
