dynamic_time,query_size,dbsize
396.96717262268066,5001,210000
451.81822776794434,6001,210000
552.0741939544678,7001,210000
575.786828994751,8001,210000
3.748178482055664,1,220000
98.45733642578125,1001,220000
179.18062210083008,2001,220000
257.765531539917,3001,220000
343.951940536499,4001,220000
386.46697998046875,5001,220000
451.68423652648926,6001,220000
513.8561725616455,7001,220000
598.3359813690186,8001,220000
4.242658615112305,1,230000
98.72937202453613,1001,230000
177.09684371948242,2001,230000
252.28548049926758,3001,230000
319.20814514160156,4001,230000
390.1486396789551,5001,230000
477.53095626831055,6001,230000
517.6186561584473,7001,230000
575.7365226745605,8001,230000
4.415988922119141,1,240000
99.08843040466309,1001,240000
179.09693717956543,2001,240000
271.883487701416,3001,240000
321.3357925415039,4001,240000
383.8050365447998,5001,240000
452.7769088745117,6001,240000
541.0289764404297,7001,240000
580.9271335601807,8001,240000
4.206180572509766,1,250000
100.33202171325684,1001,250000
179.75091934204102,2001,250000
271.17156982421875,3001,250000
343.56212615966797,4001,250000
390.1376724243164,5001,250000
452.486515045166,6001,250000
519.6194648742676,7001,250000
612.769603729248,8001,250000
4.104852676391602,1,260000
74.21445846557617,1001,260000
139.74356651306152,2001,260000
203.6135196685791,3001,260000
267.8515911102295,4001,260000
326.00855827331543,5001,260000
411.46183013916016,6001,260000
473.9847183227539,7001,260000
508.76808166503906,8001,260000
4.288196563720703,1,270000
88.54150772094727,1001,270000
158.54954719543457,2001,270000
220.61872482299805,3001,270000
283.308744430542,4001,270000
368.8640594482422,5001,270000
412.7509593963623,6001,270000
484.3719005584717,7001,270000
562.1786117553711,8001,270000
3.7429332733154297,1,280000
83.41479301452637,1001,280000
153.56826782226562,2001,280000
225.1906394958496,3001,280000
294.1768169403076,4001,280000
364.74084854125977,5001,280000
456.9075107574463,6001,280000
503.54981422424316,7001,280000
565.5934810638428,8001,280000
4.103183746337891,1,290000
87.78786659240723,1001,290000
161.6194248199463,2001,290000
241.19281768798828,3001,290000
321.0184574127197,4001,290000
379.5900344848633,5001,290000
436.98787689208984,6001,290000
535.5768203735352,7001,290000
593.5637950897217,8001,290000
3.7381649017333984,1,300000
88.40417861938477,1001,300000
162.80150413513184,2001,300000
237.8554344177246,3001,300000
324.5680332183838,4001,300000
378.70049476623535,5001,300000
473.4323024749756,6001,300000
519.4284915924072,7001,300000
586.031436920166,8001,300000
3.777027130126953,1,310000
97.08976745605469,1001,310000
196.23565673828125,2001,310000
237.61582374572754,3001,310000
315.0625228881836,4001,310000
396.5764045715332,5001,310000
451.3523578643799,6001,310000
590.4793739318848,7001,310000
587.3792171478271,8001,310000
4.027366638183594,1,320000
113.21401596069336,1001,320000
167.84954071044922,2001,320000
245.03707885742188,3001,320000
322.1557140350342,4001,320000
413.52081298828125,5001,320000
471.7864990234375,6001,320000
541.9180393218994,7001,320000
616.340160369873,8001,320000
4.159688949584961,1,330000
97.98526763916016,1001,330000
171.42271995544434,2001,330000
266.3278579711914,3001,330000
323.18997383117676,4001,330000
391.0212516784668,5001,330000
468.5971736907959,6001,330000
546.2288856506348,7001,330000
651.9348621368408,8001,330000
3.4875869750976562,1,340000
89.98417854309082,1001,340000
169.11602020263672,2001,340000
246.2759017944336,3001,340000
319.87643241882324,4001,340000
388.5359764099121,5001,340000
494.2641258239746,6001,340000
558.9749813079834,7001,340000
625.6730556488037,8001,340000
4.176616668701172,1,350000
94.59233283996582,1001,350000
171.46062850952148,2001,350000
246.51193618774414,3001,350000
341.4294719696045,4001,350000
399.3542194366455,5001,350000
471.22931480407715,6001,350000
562.5619888305664,7001,350000
635.9636783599854,8001,350000
3.5278797149658203,1,360000
91.70770645141602,1001,360000
172.72448539733887,2001,360000
254.899263381958,3001,360000
325.17361640930176,4001,360000
411.562442779541,5001,360000
511.14773750305176,6001,360000
553.6248683929443,7001,360000
627.5951862335205,8001,360000
3.8061141967773438,1,370000
92.48471260070801,1001,370000
179.04090881347656,2001,370000
254.68158721923828,3001,370000
367.29955673217773,4001,370000
413.3105278015137,5001,370000
481.3718795776367,6001,370000
560.4324340820312,7001,370000
656.334638595581,8001,370000
3.895998001098633,1,380000
95.24416923522949,1001,380000
181.50877952575684,2001,380000
258.9375972747803,3001,380000
332.9610824584961,4001,380000
436.0535144805908,5001,380000
494.11630630493164,6001,380000
603.4157276153564,7001,380000
642.6792144775391,8001,380000
3.5996437072753906,1,390000
83.97984504699707,1001,390000
160.31408309936523,2001,390000
238.88778686523438,3001,390000
313.45367431640625,4001,390000
409.05284881591797,5001,390000
464.05863761901855,6001,390000
558.5470199584961,7001,390000
639.0273571014404,8001,390000
3.7381649017333984,1,400000
84.59258079528809,1001,400000
160.6295108795166,2001,400000
240.1430606842041,3001,400000
316.2040710449219,4001,400000
393.10717582702637,5001,400000
490.15164375305176,6001,400000
550.8527755737305,7001,400000
652.8091430664062,8001,400000
3.6945343017578125,1,410000
85.53814888000488,1001,410000
193.63999366760254,2001,410000
255.10311126708984,3001,410000
329.67162132263184,4001,410000
406.280517578125,5001,410000
484.4975471496582,6001,410000
602.4391651153564,7001,410000
645.9617614746094,8001,410000
3.4270286560058594,1,420000
86.55095100402832,1001,420000
169.48986053466797,2001,420000
281.54945373535156,3001,420000
326.9007205963135,4001,420000
420.7587242126465,5001,420000
488.63959312438965,6001,420000
610.708475112915,7001,420000
648.2880115509033,8001,420000
3.9489269256591797,1,430000
87.48888969421387,1001,430000
170.54033279418945,2001,430000
262.2361183166504,3001,430000
355.09443283081055,4001,430000
420.1326370239258,5001,430000
497.70331382751465,6001,430000
572.7005004882812,7001,430000
676.9263744354248,8001,430000
3.642559051513672,1,440000
87.70608901977539,1001,440000
174.70431327819824,2001,440000
257.65299797058105,3001,440000
334.3207836151123,4001,440000
440.140962600708,5001,440000
498.6124038696289,6001,440000
606.4231395721436,7001,440000
687.7968311309814,8001,440000
3.5440921783447266,1,450000
92.00835227966309,1001,450000
173.2473373413086,2001,450000
255.4492950439453,3001,450000
337.2673988342285,4001,450000
434.2033863067627,5001,450000
525.2656936645508,6001,450000
593.7333106994629,7001,450000
675.5185127258301,8001,450000
3.4220218658447266,1,460000
107.84173011779785,1001,460000
218.54090690612793,2001,460000
275.8462429046631,3001,460000
338.6855125427246,4001,460000
423.9046573638916,5001,460000
520.8783149719238,6001,460000
620.5737590789795,7001,460000
669.4376468658447,8001,460000
3.616809844970703,1,470000
89.79964256286621,1001,470000
174.68571662902832,2001,470000
257.04216957092285,3001,470000
358.9785099029541,4001,470000
446.8379020690918,5001,470000
519.489049911499,6001,470000
597.1176624298096,7001,470000
701.4892101287842,8001,470000
3.6683082580566406,1,480000
92.60725975036621,1001,480000
182.30819702148438,2001,480000
260.3495121002197,3001,480000
352.374792098999,4001,480000
453.92751693725586,5001,480000
511.228084564209,6001,480000
597.9204177856445,7001,480000
712.580680847168,8001,480000
3.7353038787841797,1,490000
92.47922897338867,1001,490000
180.79423904418945,2001,490000
262.8514766693115,3001,490000
350.327730178833,4001,490000
430.1886558532715,5001,490000
532.844066619873,6001,490000
611.5398406982422,7001,490000
723.1838703155518,8001,490000
3.343343734741211,1,500000
93.86873245239258,1001,500000
179.7041893005371,2001,500000
267.8489685058594,3001,500000
354.1758060455322,4001,500000
439.939022064209,5001,500000
547.0418930053711,6001,500000
613.9833927154541,7001,500000
702.0130157470703,8001,500000
3.7384033203125,1,510000
93.88422966003418,1001,510000
180.94372749328613,2001,510000
289.1690731048584,3001,510000
366.75500869750977,4001,510000
443.20106506347656,5001,510000
531.7435264587402,6001,510000
631.554365158081,7001,510000
700.6213665008545,8001,510000
3.538370132446289,1,520000
97.34702110290527,1001,520000
183.7449073791504,2001,520000
268.14723014831543,3001,520000
376.9960403442383,4001,520000
440.13428688049316,5001,520000
529.2189121246338,6001,520000
629.685640335083,7001,520000
733.9229583740234,8001,520000
3.2901763916015625,1,530000
94.88606452941895,1001,530000
183.46452713012695,2001,530000
269.3147659301758,3001,530000
355.0739288330078,4001,530000
466.7978286743164,5001,530000
522.8302478790283,6001,530000
627.7334690093994,7001,530000
731.8568229675293,8001,530000
3.2410621643066406,1,540000
92.64874458312988,1001,540000
177.72340774536133,2001,540000
264.8937702178955,3001,540000
356.1134338378906,4001,540000
446.0408687591553,5001,540000
566.2713050842285,6001,540000
622.7383613586426,7001,540000
705.22141456604,8001,540000
3.5028457641601562,1,550000
115.24224281311035,1001,550000
180.88865280151367,2001,550000
274.1255760192871,3001,550000
360.3348731994629,4001,550000
444.44823265075684,5001,550000
553.6835193634033,6001,550000
615.2620315551758,7001,550000
703.4740447998047,8001,550000
3.375530242919922,1,560000
94.64001655578613,1001,560000
179.08620834350586,2001,560000
274.0519046783447,3001,560000
376.0333061218262,4001,560000
440.9196376800537,5001,560000
530.7903289794922,6001,560000
635.0276470184326,7001,560000
704.0510177612305,8001,560000
3.9806365966796875,1,570000
93.69492530822754,1001,570000
182.0378303527832,2001,570000
269.92177963256836,3001,570000
377.18653678894043,4001,570000
441.3421154022217,5001,570000
530.900239944458,6001,570000
618.7782287597656,7001,570000
734.3592643737793,8001,570000
3.4456253051757812,1,580000
95.97182273864746,1001,580000
191.93029403686523,2001,580000
272.19104766845703,3001,580000
363.391637802124,4001,580000
471.21453285217285,5001,580000
541.2895679473877,6001,580000
631.0725212097168,7001,580000
740.1397228240967,8001,580000
3.4952163696289062,1,590000
95.1695442199707,1001,590000
185.8694553375244,2001,590000
277.15301513671875,3001,590000
362.80179023742676,4001,590000
458.0042362213135,5001,590000
572.0036029815674,6001,590000
653.6245346069336,7001,590000
738.3956909179688,8001,590000
3.5409927368164062,1,600000
98.71053695678711,1001,600000
179.76021766662598,2001,600000
267.3044204711914,3001,600000
355.7109832763672,4001,600000
447.18360900878906,5001,600000
557.2690963745117,6001,600000
614.8405075073242,7001,600000
715.6381607055664,8001,600000
3.5185813903808594,1,610000
97.58138656616211,1001,610000
186.43975257873535,2001,610000
300.01330375671387,3001,610000
379.3003559112549,4001,610000
447.235107421875,5001,610000
545.2561378479004,6001,610000
669.33274269104,7001,610000
731.5385341644287,8001,610000
3.494739532470703,1,620000
95.03936767578125,1001,620000
187.01672554016113,2001,620000
272.8004455566406,3001,620000
362.13183403015137,4001,620000
475.15177726745605,5001,620000
538.271427154541,6001,620000
636.8730068206787,7001,620000
749.9186992645264,8001,620000
3.527402877807617,1,630000
99.64990615844727,1001,630000
187.32380867004395,2001,630000
271.6178894042969,3001,630000
369.83370780944824,4001,630000
472.3694324493408,5001,630000
553.2345771789551,6001,630000
628.5960674285889,7001,630000
746.7203140258789,8001,630000
3.2796859741210938,1,640000
95.84760665893555,1001,640000
188.1871223449707,2001,640000
278.9928913116455,3001,640000
375.81849098205566,4001,640000
461.34090423583984,5001,640000
551.0494709014893,6001,640000
671.8151569366455,7001,640000
738.1045818328857,8001,640000
3.3943653106689453,1,650000
97.24998474121094,1001,650000
206.15768432617188,2001,650000
300.1267910003662,3001,650000
366.98269844055176,4001,650000
452.70800590515137,5001,650000
551.8412590026855,6001,650000
656.5368175506592,7001,650000
726.503849029541,8001,650000
3.4401416778564453,1,660000
99.35903549194336,1001,660000
186.64097785949707,2001,660000
280.5957794189453,3001,660000
383.0573558807373,4001,660000
456.8819999694824,5001,660000
540.2560234069824,6001,660000
633.6016654968262,7001,660000
750.2059936523438,8001,660000
3.488302230834961,1,670000
100.53038597106934,1001,670000
186.692476272583,2001,670000
272.97186851501465,3001,670000
363.77477645874023,4001,670000
474.3390083312988,5001,670000
547.3334789276123,6001,670000
637.1598243713379,7001,670000
745.2235221862793,8001,670000
3.357410430908203,1,680000
94.88582611083984,1001,680000
184.58127975463867,2001,680000
273.6814022064209,3001,680000
363.71684074401855,4001,680000
450.944185256958,5001,680000
555.854320526123,6001,680000
654.8383235931396,7001,680000
727.8602123260498,8001,680000
3.3800601959228516,1,690000
96.8773365020752,1001,690000
186.80882453918457,2001,690000
295.75467109680176,3001,690000
369.3251609802246,4001,690000
457.6127529144287,5001,690000
542.489767074585,6001,690000
658.7522029876709,7001,690000
724.0476608276367,8001,690000
3.4668445587158203,1,700000
97.44429588317871,1001,700000
186.44452095031738,2001,700000
277.57763862609863,3001,700000
366.87779426574707,4001,700000
475.9035110473633,5001,700000
545.6643104553223,6001,700000
658.1790447235107,7001,700000
728.7185192108154,8001,700000
3.3986568450927734,1,710000
97.32437133789062,1001,710000
194.42081451416016,2001,710000
280.0760269165039,3001,710000
367.2220706939697,4001,710000
481.3385009765625,5001,710000
554.9888610839844,6001,710000
637.5203132629395,7001,710000
753.2541751861572,8001,710000
3.383636474609375,1,720000
95.89862823486328,1001,720000
186.32912635803223,2001,720000
274.98459815979004,3001,720000
367.3563003540039,4001,720000
469.0821170806885,5001,720000
546.6494560241699,6001,720000
682.3914051055908,7001,720000
741.286039352417,8001,720000
3.7522315979003906,1,730000
98.82712364196777,1001,730000
191.52235984802246,2001,730000
300.95529556274414,3001,730000
369.0164089202881,4001,730000
462.0974063873291,5001,730000
571.7730522155762,6001,730000
658.5724353790283,7001,730000
739.9821281433105,8001,730000
3.5440921783447266,1,740000
97.50533103942871,1001,740000
187.178373336792,2001,740000
284.06286239624023,3001,740000
391.9706344604492,4001,740000
463.1471633911133,5001,740000
584.6917629241943,6001,740000
642.2700881958008,7001,740000
763.5898590087891,8001,740000
3.5474300384521484,1,750000
96.72069549560547,1001,750000
189.24856185913086,2001,750000
275.0678062438965,3001,750000
366.1174774169922,4001,750000
478.7590503692627,5001,750000
571.1839199066162,6001,750000
647.346019744873,7001,750000
761.6612911224365,8001,750000
3.353118896484375,1,760000
95.70002555847168,1001,760000
186.9370937347412,2001,760000
283.49971771240234,3001,760000
362.1361255645752,4001,760000
452.8155326843262,5001,760000
583.4860801696777,6001,760000
645.9212303161621,7001,760000
724.3287563323975,8001,760000
3.3502578735351562,1,770000
107.78665542602539,1001,770000
186.1717700958252,2001,770000
300.97222328186035,3001,770000
362.7431392669678,4001,770000
453.1707763671875,5001,770000
546.1208820343018,6001,770000
660.2294445037842,7001,770000
726.8779277801514,8001,770000
3.136873245239258,1,780000
96.60482406616211,1001,780000
185.86111068725586,2001,780000
278.43427658081055,3001,780000
393.45669746398926,4001,780000
459.4752788543701,5001,780000
554.1458129882812,6001,780000
667.6778793334961,7001,780000
741.4445877075195,8001,780000
3.8204193115234375,1,790000
98.70195388793945,1001,790000
188.0474090576172,2001,790000
280.4732322692871,3001,790000
378.340482711792,4001,790000
485.1539134979248,5001,790000
554.6414852142334,6001,790000
644.4580554962158,7001,790000
747.23219871521,8001,790000
3.1783580780029297,1,800000
95.0775146484375,1001,800000
187.71123886108398,2001,800000
276.2453556060791,3001,800000
363.0986213684082,4001,800000
453.40824127197266,5001,800000
566.8075084686279,6001,800000
664.2446517944336,7001,800000
727.4422645568848,8001,800000
3.4186840057373047,1,810000
96.26936912536621,1001,810000
185.68778038024902,2001,810000
299.81446266174316,3001,810000
364.990234375,4001,810000
455.3852081298828,5001,810000
540.0443077087402,6001,810000
666.7640209197998,7001,810000
726.2160778045654,8001,810000
3.2198429107666016,1,820000
94.8488712310791,1001,820000
186.07544898986816,2001,820000
274.5494842529297,3001,820000
385.19930839538574,4001,820000
457.9930305480957,5001,820000
554.908275604248,6001,820000
624.807596206665,7001,820000
743.171215057373,8001,820000
3.6377906799316406,1,830000
98.4807014465332,1001,830000
190.7937526702881,2001,830000
275.0840187072754,3001,830000
370.4233169555664,4001,830000
478.299617767334,5001,830000
551.246166229248,6001,830000
639.1034126281738,7001,830000
764.3935680389404,8001,830000
3.419160842895508,1,840000
81.81524276733398,1001,840000
156.34727478027344,2001,840000
235.82696914672852,3001,840000
309.91077423095703,4001,840000
387.26329803466797,5001,840000
459.70821380615234,6001,840000
578.1171321868896,7001,840000
624.9465942382812,8001,840000
3.6013126373291016,1,850000
93.66440773010254,1001,850000
179.19397354125977,2001,850000
292.65594482421875,3001,850000
342.8220748901367,4001,850000
427.2956848144531,5001,850000
507.97414779663086,6001,850000
621.3500499725342,7001,850000
679.3532371520996,8001,850000
3.351926803588867,1,860000
93.56403350830078,1001,860000
178.802490234375,2001,860000
268.1601047515869,3001,860000
364.23730850219727,4001,860000
463.9735221862793,5001,860000
549.4046211242676,6001,860000
615.3261661529541,7001,860000
739.5839691162109,8001,860000
3.390073776245117,1,870000
96.1446762084961,1001,870000
190.3674602508545,2001,870000
296.7362403869629,3001,870000
368.62945556640625,4001,870000
463.6108875274658,5001,870000
580.357551574707,6001,870000
638.6449337005615,7001,870000
730.1712036132812,8001,870000
3.6618709564208984,1,880000
100.59285163879395,1001,880000
189.49151039123535,2001,880000
307.6171875,3001,880000
381.8697929382324,4001,880000
489.7575378417969,5001,880000
564.4173622131348,6001,880000
686.8841648101807,7001,880000
743.3023452758789,8001,880000
3.653287887573242,1,890000
102.53643989562988,1001,890000
201.77865028381348,2001,890000
301.90420150756836,3001,890000
415.682315826416,4001,890000
492.54536628723145,5001,890000
588.9713764190674,6001,890000
681.769609451294,7001,890000
797.4083423614502,8001,890000
3.463268280029297,1,900000
102.37431526184082,1001,900000
205.82222938537598,2001,900000
304.1040897369385,3001,900000
396.6104984283447,4001,900000
514.0619277954102,5001,900000
594.6533679962158,6001,900000
684.9868297576904,7001,900000
800.8439540863037,8001,900000
3.362894058227539,1,910000
113.94190788269043,1001,910000
210.79778671264648,2001,910000
316.2341117858887,3001,910000
420.0272560119629,4001,910000
519.1221237182617,5001,910000
641.3354873657227,6001,910000
713.1822109222412,7001,910000
814.9206638336182,8001,910000
3.4825801849365234,1,920000
108.31785202026367,1001,920000
213.26804161071777,2001,920000
338.1526470184326,3001,920000
420.6075668334961,4001,920000
516.3545608520508,5001,920000
620.3725337982178,6001,920000
738.5220527648926,7001,920000
821.3396072387695,8001,920000
3.618001937866211,1,930000
113.36350440979004,1001,930000
222.6097583770752,2001,930000
321.7000961303711,3001,930000
430.50336837768555,4001,930000
553.7822246551514,5001,930000
645.2019214630127,6001,930000
745.6958293914795,7001,930000
872.3678588867188,8001,930000
3.2494068145751953,1,940000
115.14878273010254,1001,940000
223.61302375793457,2001,940000
327.55374908447266,3001,940000
437.7624988555908,4001,940000
553.5128116607666,5001,940000
681.8943023681641,6001,940000
759.0079307556152,7001,940000
868.8573837280273,8001,940000
3.798246383666992,1,950000
123.78931045532227,1001,950000
224.440336227417,2001,950000
366.49131774902344,3001,950000
440.0153160095215,4001,950000
557.6832294464111,5001,950000
661.616325378418,6001,950000
788.4969711303711,7001,950000
864.1037940979004,8001,950000
3.336191177368164,1,960000
118.00384521484375,1001,960000
227.9670238494873,2001,960000
336.85994148254395,3001,960000
445.16658782958984,4001,960000
574.0768909454346,5001,960000
676.5692234039307,6001,960000
763.7135982513428,7001,960000
919.0492630004883,8001,960000
3.557920455932617,1,970000
129.65774536132812,1001,970000
237.89596557617188,2001,970000
346.78030014038086,3001,970000
463.7584686279297,4001,970000
564.8722648620605,5001,970000
698.9445686340332,6001,970000
783.4188938140869,7001,970000
916.9633388519287,8001,970000
3.262758255004883,1,980000
118.63899230957031,1001,980000
236.14215850830078,2001,980000
373.60668182373047,3001,980000
465.64793586730957,4001,980000
569.3860054016113,5001,980000
697.6420879364014,6001,980000
814.3534660339355,7001,980000
920.987606048584,8001,980000
3.885984420776367,1,990000
123.89850616455078,1001,990000
237.0307445526123,2001,990000
360.17847061157227,3001,990000
494.8091506958008,4001,990000
590.4333591461182,5001,990000
699.6903419494629,6001,990000
797.6589202880859,7001,990000
943.444013595581,8001,990000
3.2906532287597656,1,1000000
115.11850357055664,1001,1000000
231.17351531982422,2001,1000000
347.81670570373535,3001,1000000
458.0972194671631,4001,1000000
595.4711437225342,5001,1000000
717.7515029907227,6001,1000000
806.4491748809814,7001,1000000
975.4321575164795,8001,1000000
7.320880889892578,1,1010000
139.41431045532227,1001,1010000
280.1671028137207,2001,1010000
394.5443630218506,3001,1010000
509.87982749938965,4001,1010000
641.2250995635986,5001,1010000
776.3724327087402,6001,1010000
874.9918937683105,7001,1010000
1014.9998664855957,8001,1010000
5.862712860107422,1,1020000
132.5533390045166,1001,1020000
254.37617301940918,2001,1020000
373.3401298522949,3001,1020000
511.14702224731445,4001,1020000
630.0897598266602,5001,1020000
739.0298843383789,6001,1020000
869.1415786743164,7001,1020000
977.931022644043,8001,1020000
5.239725112915039,1,1030000
131.32357597351074,1001,1030000
252.48384475708008,2001,1030000
379.0867328643799,3001,1030000
507.4336528778076,4001,1030000
681.0128688812256,5001,1030000
752.0506381988525,6001,1030000
875.4777908325195,7001,1030000
1018.2247161865234,8001,1030000
5.458831787109375,1,1040000
133.65912437438965,1001,1040000
252.47573852539062,2001,1040000
379.49538230895996,3001,1040000
497.4699020385742,4001,1040000
615.7739162445068,5001,1040000
773.0808258056641,6001,1040000
850.4610061645508,7001,1040000
970.2939987182617,8001,1040000
5.166292190551758,1,1050000
131.5300464630127,1001,1050000
254.8062801361084,2001,1050000
404.20055389404297,3001,1050000
517.9195404052734,4001,1050000
625.4816055297852,5001,1050000
762.7503871917725,6001,1050000
893.8882350921631,7001,1050000
1002.3043155670166,8001,1050000
5.112171173095703,1,1060000
127.78258323669434,1001,1060000
252.31480598449707,2001,1060000
380.27358055114746,3001,1060000
518.8722610473633,4001,1060000
622.4122047424316,5001,1060000
743.6244487762451,6001,1060000
852.0758152008057,7001,1060000
1008.9025497436523,8001,1060000
5.019426345825195,1,1070000
136.73138618469238,1001,1070000
262.5560760498047,2001,1070000
397.2480297088623,3001,1070000
520.6937789916992,4001,1070000
662.9276275634766,5001,1070000
770.1478004455566,6001,1070000
884.3448162078857,7001,1070000
1039.3786430358887,8001,1070000
4.851102828979492,1,1080000
132.71188735961914,1001,1080000
254.92429733276367,2001,1080000
377.33983993530273,3001,1080000
500.2024173736572,4001,1080000
628.3621788024902,5001,1080000
802.006721496582,6001,1080000
865.6377792358398,7001,1080000
978.8088798522949,8001,1080000
4.871368408203125,1,1090000
135.8494758605957,1001,1090000
257.7188014984131,2001,1090000
413.6471748352051,3001,1090000
520.132303237915,4001,1090000
657.841682434082,5001,1090000
771.7990875244141,6001,1090000
904.4320583343506,7001,1090000
1002.1569728851318,8001,1090000
4.620552062988281,1,1100000
135.44321060180664,1001,1100000
255.6450366973877,2001,1100000
383.5310935974121,3001,1100000
534.9242687225342,4001,1100000
638.7431621551514,5001,1100000
752.3910999298096,6001,1100000
872.7593421936035,7001,1100000
1006.3133239746094,8001,1100000
4.668712615966797,1,1110000
