generation time in msek,dbsize in triples
562.8604888916016,1000000
536.4782810211182,1010000
561.2673759460449,1020000
547.884464263916,1030000
544.4192886352539,1040000
570.336103439331,1050000
556.3960075378418,1060000
553.4734725952148,1070000
557.1565628051758,1080000
580.1630020141602,1090000
580.4839134216309,1100000
579.0495872497559,1110000
573.4057426452637,1120000
594.6643352508545,1130000
587.7089500427246,1140000
600.0592708587646,1150000
599.6403694152832,1160000
609.2209815979004,1170000
616.6496276855469,1180000
613.166093826294,1190000
620.8302974700928,1200000
630.1155090332031,1210000
629.2407512664795,1220000
631.0544013977051,1230000
634.3066692352295,1240000
634.4857215881348,1250000
656.5597057342529,1260000
644.7858810424805,1270000
656.4874649047852,1280000
659.9836349487305,1290000
663.8524532318115,1300000
658.0142974853516,1310000
670.9949970245361,1320000
672.1503734588623,1330000
681.171178817749,1340000
685.6834888458252,1350000
707.3044776916504,1360000
694.7164535522461,1370000
713.1509780883789,1380000
702.146053314209,1390000
711.8992805480957,1400000
722.2895622253418,1410000
715.9507274627686,1420000
724.9407768249512,1430000
711.9593620300293,1440000
732.102632522583,1450000
739.0320301055908,1460000
732.5422763824463,1470000
731.2729358673096,1480000
745.8629608154297,1490000
748.8760948181152,1500000
755.1212310791016,1510000
774.451494216919,1520000
760.7378959655762,1530000
781.2924385070801,1540000
786.578893661499,1550000
781.3656330108643,1560000
793.8098907470703,1570000
790.5557155609131,1580000
789.1154289245605,1590000
815.1085376739502,1600000
796.7231273651123,1610000
833.2290649414062,1620000
814.4176006317139,1630000
807.4536323547363,1640000
820.946455001831,1650000
820.7261562347412,1660000
841.4430618286133,1670000
836.8055820465088,1680000
841.3927555084229,1690000
834.4333171844482,1700000
845.1123237609863,1710000
849.2963314056396,1720000
853.4626960754395,1730000
856.1673164367676,1740000
861.5307807922363,1750000
880.0551891326904,1760000
884.5632076263428,1770000
876.7440319061279,1780000
884.2294216156006,1790000
878.3183097839355,1800000
883.4865093231201,1810000
910.1245403289795,1820000
897.3925113677979,1830000
905.7552814483643,1840000
901.015043258667,1850000
914.2742156982422,1860000
911.7569923400879,1870000
900.9137153625488,1880000
935.631275177002,1890000
919.9514389038086,1900000
923.9418506622314,1910000
932.8556060791016,1920000
932.7363967895508,1930000
947.2498893737793,1940000
965.7812118530273,1950000
962.6157283782959,1960000
993.4773445129395,1970000
961.0834121704102,1980000
981.5266132354736,1990000
1013.1630897521973,2000000
985.8181476593018,2010000
1010.735273361206,2020000
992.6061630249023,2030000
1008.8801383972168,2040000
1000.9942054748535,2050000
1008.2011222839355,2060000
1018.9011096954346,2070000
1020.0698375701904,2080000
1034.6348285675049,2090000
1026.3125896453857,2100000
1044.2132949829102,2110000
1042.9596900939941,2120000
1041.4059162139893,2130000
1063.37571144104,2140000
1051.0149002075195,2150000
1069.4642066955566,2160000
1058.028221130371,2170000
1066.3220882415771,2180000
1063.8039112091064,2190000
1066.4336681365967,2200000
1075.9406089782715,2210000
1102.2944450378418,2220000
1088.6287689208984,2230000
1093.3201313018799,2240000
1085.2210521697998,2250000
1123.4023571014404,2260000
1107.6042652130127,2270000
1113.7807369232178,2280000
1117.5153255462646,2290000
1103.9831638336182,2300000
1148.369550704956,2310000
1120.1200485229492,2320000
1125.455379486084,2330000
1110.5122566223145,2340000
1152.437686920166,2350000
1130.4280757904053,2360000
1146.0375785827637,2370000
1170.6397533416748,2380000
1152.0609855651855,2390000
1165.4460430145264,2400000
1152.1868705749512,2410000
1193.0837631225586,2420000
1172.8167533874512,2430000
1277.2276401519775,2440000
1193.591594696045,2450000
1197.664737701416,2460000
1209.2068195343018,2470000
1209.3148231506348,2480000
1213.9391899108887,2490000
1231.2705516815186,2500000
1216.275930404663,2510000
1245.4419136047363,2520000
1223.7403392791748,2530000
1249.3114471435547,2540000
1254.8019886016846,2550000
1234.3318462371826,2560000
1232.2003841400146,2570000
1263.1688117980957,2580000
1256.3178539276123,2590000
1263.540267944336,2600000
1260.3206634521484,2610000
1287.5874042510986,2620000
1272.5508213043213,2630000
1276.695966720581,2640000
1276.9129276275635,2650000
1289.9844646453857,2660000
1281.9397449493408,2670000
1304.1069507598877,2680000
1301.5003204345703,2690000
1321.547269821167,2700000
1303.1039237976074,2710000
1322.6220607757568,2720000
1330.1136493682861,2730000
1308.3443641662598,2740000
1312.09397315979,2750000
1343.4324264526367,2760000
1351.1569499969482,2770000
1351.3116836547852,2780000
1357.7637672424316,2790000
1374.943494796753,2800000
1357.774019241333,2810000
1350.616455078125,2820000
1363.9376163482666,2830000
1390.589952468872,2840000
1364.0058040618896,2850000
1369.354248046875,2860000
1417.1116352081299,2870000
1373.1281757354736,2880000
1427.9801845550537,2890000
1406.3198566436768,2900000
1386.2104415893555,2910000
1447.765588760376,2920000
1413.9273166656494,2930000
1423.7115383148193,2940000
1421.2846755981445,2950000
1429.3456077575684,2960000
1426.9380569458008,2970000
1454.4005393981934,2980000
1457.7624797821045,2990000
1458.9812755584717,3000000
1486.4552021026611,3010000
1455.1470279693604,3020000
1478.84202003479,3030000
1499.1846084594727,3040000
1465.9137725830078,3050000
1471.1389541625977,3060000
1485.236406326294,3070000
1511.3356113433838,3080000
1488.6882305145264,3090000
1491.544246673584,3100000
1491.1227226257324,3110000
1477.653980255127,3120000
1534.6100330352783,3130000
1516.7934894561768,3140000
1539.2475128173828,3150000
1521.6116905212402,3160000
1549.3488311767578,3170000
1521.0630893707275,3180000
1537.7888679504395,3190000
1547.2288131713867,3200000
1529.6299457550049,3210000
1538.193941116333,3220000
1539.900302886963,3230000
1567.9559707641602,3240000
1558.670997619629,3250000
1556.6093921661377,3260000
1575.9727954864502,3270000
1556.2419891357422,3280000
1577.7106285095215,3290000
1573.5483169555664,3300000
1577.1291255950928,3310000
1630.5465698242188,3320000
1609.5085144042969,3330000
1605.2205562591553,3340000
1619.6084022521973,3350000
1586.768388748169,3360000
1621.985912322998,3370000
1647.5589275360107,3380000
1624.213457107544,3390000
1674.6344566345215,3400000
1602.9765605926514,3410000
1665.8380031585693,3420000
1606.2190532684326,3430000
1675.5297183990479,3440000
1647.2194194793701,3450000
1641.6139602661133,3460000
1679.5532703399658,3470000
1690.887689590454,3480000
1672.428846359253,3490000
1659.3010425567627,3500000
1662.7204418182373,3510000
1714.7560119628906,3520000
1713.6764526367188,3530000
1696.7062950134277,3540000
1683.429479598999,3550000
1698.983907699585,3560000
1685.1422786712646,3570000
1702.4073600769043,3580000
1717.635154724121,3590000
1728.9776802062988,3600000
1747.8609085083008,3610000
1760.380506515503,3620000
1746.0284233093262,3630000
1766.8941020965576,3640000
1757.6673030853271,3650000
1781.1145782470703,3660000
1753.3655166625977,3670000
1798.929214477539,3680000
1793.5278415679932,3690000
1760.3895664215088,3700000
1781.270980834961,3710000
1768.8014507293701,3720000
1798.1562614440918,3730000
1783.0698490142822,3740000
1777.2984504699707,3750000
1919.6529388427734,3760000
1792.8197383880615,3770000
1817.8801536560059,3780000
1862.7557754516602,3790000
1869.7175979614258,3800000
1810.6729984283447,3810000
1808.6349964141846,3820000
1850.1043319702148,3830000
1831.9506645202637,3840000
1863.0785942077637,3850000
1855.9763431549072,3860000
1879.5301914215088,3870000
1856.3101291656494,3880000
1867.3899173736572,3890000
1860.3579998016357,3900000
1906.4202308654785,3910000
1878.9491653442383,3920000
1871.6354370117188,3930000
1868.6153888702393,3940000
1879.2200088500977,3950000
1865.5903339385986,3960000
1896.204948425293,3970000
1876.6553401947021,3980000
1909.985065460205,3990000
1955.183982849121,4000000
1927.6728630065918,4010000
1929.1183948516846,4020000
1946.8457698822021,4030000
1911.5960597991943,4040000
1930.01127243042,4050000
1922.2888946533203,4060000
1932.5194358825684,4070000
1924.6277809143066,4080000
1937.459945678711,4090000
1948.211431503296,4100000
1975.8872985839844,4110000
1942.6937103271484,4120000
1959.8498344421387,4130000
1984.9441051483154,4140000
1979.468584060669,4150000
1991.9183254241943,4160000
1994.7223663330078,4170000
2000.2305507659912,4180000
2022.8679180145264,4190000
2002.3224353790283,4200000
1981.0600280761719,4210000
2010.0810527801514,4220000
2021.2128162384033,4230000
2008.7857246398926,4240000
2006.06369972229,4250000
1991.3978576660156,4260000
2033.785104751587,4270000
2032.625675201416,4280000
2064.6820068359375,4290000
2029.923677444458,4300000
2037.6605987548828,4310000
2043.1761741638184,4320000
2073.0905532836914,4330000
2070.85919380188,4340000
2066.020727157593,4350000
2076.7977237701416,4360000
2089.885473251343,4370000
2110.9859943389893,4380000
2079.2367458343506,4390000
2140.5344009399414,4400000
2056.196928024292,4410000
2088.907480239868,4420000
2112.762928009033,4430000
2105.61466217041,4440000
2103.8622856140137,4450000
2159.7137451171875,4460000
2114.6535873413086,4470000
2134.3045234680176,4480000
2141.463041305542,4490000
2149.829626083374,4500000
2144.8397636413574,4510000
2139.655351638794,4520000
2154.1199684143066,4530000
2178.741455078125,4540000
2165.386199951172,4550000
2172.3620891571045,4560000
2163.9277935028076,4570000
2172.4119186401367,4580000
2162.153959274292,4590000
2210.416078567505,4600000
2181.9851398468018,4610000
2183.5618019104004,4620000
2208.4927558898926,4630000
2226.13525390625,4640000
2223.0591773986816,4650000
2188.4703636169434,4660000
2198.728084564209,4670000
2238.2733821868896,4680000
2228.416681289673,4690000
2237.8079891204834,4700000
2258.6660385131836,4710000
2246.1910247802734,4720000
2265.167474746704,4730000
2241.840600967407,4740000
2247.9307651519775,4750000
2236.3715171813965,4760000
2288.715600967407,4770000
2240.5688762664795,4780000
2267.9457664489746,4790000
2295.2351570129395,4800000
2250.9350776672363,4810000
2271.566867828369,4820000
2265.0277614593506,4830000
2340.1834964752197,4840000
2305.014133453369,4850000
