dynamic_time,query_size,dbsize
543.2755947113037,7001,210000
580.8596611022949,8001,210000
4.132747650146484,1,220000
98.48475456237793,1001,220000
191.15662574768066,2001,220000
252.87127494812012,3001,220000
319.09918785095215,4001,220000
422.42884635925293,5001,220000
453.48381996154785,6001,220000
524.1858959197998,7001,220000
603.0323505401611,8001,220000
4.349231719970703,1,230000
100.18754005432129,1001,230000
178.27844619750977,2001,230000
248.43621253967285,3001,230000
321.66194915771484,4001,230000
385.4401111602783,5001,230000
470.0593948364258,6001,230000
521.9392776489258,7001,230000
592.2794342041016,8001,230000
4.040002822875977,1,240000
100.19564628601074,1001,240000
184.7677230834961,2001,240000
260.85615158081055,3001,240000
341.5038585662842,4001,240000
391.1852836608887,5001,240000
459.35940742492676,6001,240000
566.9944286346436,7001,240000
586.0226154327393,8001,240000
3.7255287170410156,1,250000
100.03185272216797,1001,250000
178.1613826751709,2001,250000
250.94032287597656,3001,250000
341.38941764831543,4001,250000
417.73366928100586,5001,250000
453.71127128601074,6001,250000
538.8023853302002,7001,250000
624.760627746582,8001,250000
3.828763961791992,1,260000
76.67016983032227,1001,260000
142.5764560699463,2001,260000
210.2358341217041,3001,260000
268.0010795593262,4001,260000
332.08274841308594,5001,260000
389.36328887939453,6001,260000
488.7044429779053,7001,260000
516.8437957763672,8001,260000
4.343748092651367,1,270000
83.52828025817871,1001,270000
150.32100677490234,2001,270000
219.06423568725586,3001,270000
282.7761173248291,4001,270000
345.0007438659668,5001,270000
432.4052333831787,6001,270000
479.53224182128906,7001,270000
538.2444858551025,8001,270000
4.022121429443359,1,280000
85.59441566467285,1001,280000
158.51283073425293,2001,280000
248.11768531799316,3001,280000
300.6565570831299,4001,280000
362.78724670410156,5001,280000
436.4335536956787,6001,280000
505.9945583343506,7001,280000
583.2698345184326,8001,280000
3.9548873901367188,1,290000
86.16328239440918,1001,290000
157.958984375,2001,290000
229.64024543762207,3001,290000
299.0713119506836,4001,290000
372.2515106201172,5001,290000
466.2933349609375,6001,290000
513.8266086578369,7001,290000
624.9127388000488,8001,290000
3.7994384765625,1,300000
87.37921714782715,1001,300000
184.34453010559082,2001,300000
239.1810417175293,3001,300000
315.8397674560547,4001,300000
390.8076286315918,5001,300000
452.41308212280273,6001,300000
552.0963668823242,7001,300000
594.2580699920654,8001,300000
3.7713050842285156,1,310000
99.04146194458008,1001,310000
164.43204879760742,2001,310000
246.02651596069336,3001,310000
311.7091655731201,4001,310000
403.83291244506836,5001,310000
458.4379196166992,6001,310000
534.0976715087891,7001,310000
635.9663009643555,8001,310000
4.031658172607422,1,320000
92.43273735046387,1001,320000
171.80323600769043,2001,320000
250.89406967163086,3001,320000
323.37307929992676,4001,320000
402.96125411987305,5001,320000
479.0019989013672,6001,320000
588.176965713501,7001,320000
608.6227893829346,8001,320000
4.001617431640625,1,330000
89.46871757507324,1001,330000
169.25883293151855,2001,330000
245.81003189086914,3001,330000
320.79410552978516,4001,330000
417.0336723327637,5001,330000
472.9642868041992,6001,330000
546.9205379486084,7001,330000
617.5563335418701,8001,330000
3.666400909423828,1,340000
95.70431709289551,1001,340000
190.83333015441895,2001,340000
245.41234970092773,3001,340000
316.6685104370117,4001,340000
392.78149604797363,5001,340000
471.1332321166992,6001,340000
568.9263343811035,7001,340000
631.0980319976807,8001,340000
3.784656524658203,1,350000
88.12499046325684,1001,350000
172.52206802368164,2001,350000
240.3407096862793,3001,350000
314.6388530731201,4001,350000
390.75613021850586,5001,350000
484.4496250152588,6001,350000
557.4312210083008,7001,350000
636.9976997375488,8001,350000
3.5202503204345703,1,360000
109.98368263244629,1001,360000
199.2931365966797,2001,360000
253.77154350280762,3001,360000
327.50558853149414,4001,360000
410.4135036468506,5001,360000
486.497163772583,6001,360000
589.1017913818359,7001,360000
634.3762874603271,8001,360000
3.6334991455078125,1,370000
91.13121032714844,1001,370000
174.3013858795166,2001,370000
252.9604434967041,3001,370000
330.3210735321045,4001,370000
441.70403480529785,5001,370000
480.76653480529785,6001,370000
559.6070289611816,7001,370000
641.1232948303223,8001,370000
3.6356449127197266,1,380000
94.88248825073242,1001,380000
177.06751823425293,2001,380000
280.7013988494873,3001,380000
334.4268798828125,4001,380000
421.1850166320801,5001,380000
499.7377395629883,6001,380000
574.6147632598877,7001,380000
669.6670055389404,8001,380000
3.6246776580810547,1,390000
86.24053001403809,1001,390000
161.84496879577637,2001,390000
238.30032348632812,3001,390000
317.8091049194336,4001,390000
418.47729682922363,5001,390000
474.79891777038574,6001,390000
562.8330707550049,7001,390000
648.8001346588135,8001,390000
3.5834312438964844,1,400000
93.37425231933594,1001,400000
161.3154411315918,2001,400000
236.13858222961426,3001,400000
312.0768070220947,4001,400000
382.7338218688965,5001,400000
486.68646812438965,6001,400000
562.2036457061768,7001,400000
615.7901287078857,8001,400000
3.7453174591064453,1,410000
85.1290225982666,1001,410000
184.04579162597656,2001,410000
241.2123680114746,3001,410000
317.0807361602783,4001,410000
398.3762264251709,5001,410000
473.285436630249,6001,410000
569.4231986999512,7001,410000
636.1300945281982,8001,410000
3.496885299682617,1,420000
86.1051082611084,1001,420000
171.2799072265625,2001,420000
280.6580066680908,3001,420000
330.1825523376465,4001,420000
410.74109077453613,5001,420000
489.3152713775635,6001,420000
601.8986701965332,7001,420000
665.8205986022949,8001,420000
4.281044006347656,1,430000
88.24944496154785,1001,430000
167.35434532165527,2001,430000
248.5487461090088,3001,430000
359.8320484161377,4001,430000
417.6137447357178,5001,430000
497.2972869873047,6001,430000
600.8601188659668,7001,430000
672.5013256072998,8001,430000
3.9319992065429688,1,440000
90.64388275146484,1001,440000
175.50158500671387,2001,440000
258.50510597229004,3001,440000
342.65589714050293,4001,440000
446.65074348449707,5001,440000
518.5880661010742,6001,440000
600.6894111633301,7001,440000
698.7190246582031,8001,440000
3.5238265991210938,1,450000
90.9583568572998,1001,450000
174.78060722351074,2001,450000
258.9528560638428,3001,450000
341.64881706237793,4001,450000
426.0063171386719,5001,450000
512.4249458312988,6001,450000
595.4074859619141,7001,450000
680.6459426879883,8001,450000
3.6077499389648438,1,460000
93.69826316833496,1001,460000
176.8631935119629,2001,460000
282.43136405944824,3001,460000
342.8530693054199,4001,460000
435.43124198913574,5001,460000
508.2271099090576,6001,460000
636.0669136047363,7001,460000
681.8962097167969,8001,460000
3.6258697509765625,1,470000
89.71333503723145,1001,470000
177.86741256713867,2001,470000
259.86790657043457,3001,470000
344.75088119506836,4001,470000
456.4051628112793,5001,470000
512.6423835754395,6001,470000
611.0455989837646,7001,470000
710.7584476470947,8001,470000
3.5805702209472656,1,480000
98.44183921813965,1001,480000
185.13798713684082,2001,480000
264.93334770202637,3001,480000
351.611852645874,4001,480000
467.2131538391113,5001,480000
529.1638374328613,6001,480000
608.8690757751465,7001,480000
713.606595993042,8001,480000
3.5026073455810547,1,490000
94.63667869567871,1001,490000
185.6212615966797,2001,490000
266.0336494445801,3001,490000
353.2752990722656,4001,490000
438.23790550231934,5001,490000
549.7291088104248,6001,490000
607.4695587158203,7001,490000
711.8635177612305,8001,490000
3.5173892974853516,1,500000
96.06647491455078,1001,500000
182.4479103088379,2001,500000
269.0260410308838,3001,500000
351.8848419189453,4001,500000
441.54906272888184,5001,500000
548.1443405151367,6001,500000
607.9812049865723,7001,500000
698.7872123718262,8001,500000
3.7539005279541016,1,510000
94.24352645874023,1001,510000
180.03273010253906,2001,510000
290.83704948425293,3001,510000
357.069730758667,4001,510000
442.8849220275879,5001,510000
527.8160572052002,6001,510000
640.8469676971436,7001,510000
699.2738246917725,8001,510000
3.5877227783203125,1,520000
98.82712364196777,1001,520000
188.61889839172363,2001,520000
270.8089351654053,3001,520000
355.3938865661621,4001,520000
470.26658058166504,5001,520000
539.0193462371826,6001,520000
617.6056861877441,7001,520000
728.9490699768066,8001,520000
3.373861312866211,1,530000
102.70214080810547,1001,530000
182.48939514160156,2001,530000
266.9050693511963,3001,530000
365.27204513549805,4001,530000
468.17541122436523,5001,530000
529.853105545044,6001,530000
642.6973342895508,7001,530000
760.0562572479248,8001,530000
3.6818981170654297,1,540000
95.91245651245117,1001,540000
187.0405673980713,2001,540000
271.1970806121826,3001,540000
359.6792221069336,4001,540000
446.9113349914551,5001,540000
557.4049949645996,6001,540000
637.4733448028564,7001,540000
711.5542888641357,8001,540000
3.7817955017089844,1,550000
116.86873435974121,1001,550000
181.7026138305664,2001,550000
272.8137969970703,3001,550000
359.6079349517822,4001,550000
456.41350746154785,5001,550000
558.586835861206,6001,550000
626.5425682067871,7001,550000
718.2176113128662,8001,550000
3.690958023071289,1,560000
101.98283195495605,1001,560000
186.51962280273438,2001,560000
271.9290256500244,3001,560000
379.57215309143066,4001,560000
445.9834098815918,5001,560000
535.2001190185547,6001,560000
661.8964672088623,7001,560000
715.9767150878906,8001,560000
3.396749496459961,1,570000
95.12114524841309,1001,570000
183.5482120513916,2001,570000
277.36926078796387,3001,570000
382.220983505249,4001,570000
442.66533851623535,5001,570000
535.0570678710938,6001,570000
628.6695003509521,7001,570000
747.9579448699951,8001,570000
3.4143924713134766,1,580000
95.82924842834473,1001,580000
183.0739974975586,2001,580000
274.00779724121094,3001,580000
357.90014266967773,4001,580000
466.10283851623535,5001,580000
536.5724563598633,6001,580000
629.0595531463623,7001,580000
744.5640563964844,8001,580000
3.326416015625,1,590000
95.68595886230469,1001,590000
186.05852127075195,2001,590000
274.22261238098145,3001,590000
374.2554187774658,4001,590000
459.13171768188477,5001,590000
579.2083740234375,6001,590000
634.2494487762451,7001,590000
748.9099502563477,8001,590000
3.4308433532714844,1,600000
96.36116027832031,1001,600000
181.25224113464355,2001,600000
278.20396423339844,3001,600000
361.0074520111084,4001,600000
450.925350189209,5001,600000
561.8922710418701,6001,600000
625.523567199707,7001,600000
726.2346744537354,8001,600000
3.7131309509277344,1,610000
104.25448417663574,1001,610000
181.15878105163574,2001,610000
294.8768138885498,3001,610000
359.1282367706299,4001,610000
456.0549259185791,5001,610000
545.2163219451904,6001,610000
651.7579555511475,7001,610000
728.8672924041748,8001,610000
3.379344940185547,1,620000
96.18306159973145,1001,620000
185.97149848937988,2001,620000
272.14622497558594,3001,620000
357.07736015319824,4001,620000
470.4585075378418,5001,620000
538.2523536682129,6001,620000
633.8186264038086,7001,620000
742.5863742828369,8001,620000
3.638744354248047,1,630000
95.58963775634766,1001,630000
183.99858474731445,2001,630000
277.3253917694092,3001,630000
363.92974853515625,4001,630000
483.351469039917,5001,630000
549.8151779174805,6001,630000
632.2777271270752,7001,630000
745.1825141906738,8001,630000
3.7055015563964844,1,640000
98.68407249450684,1001,640000
191.26391410827637,2001,640000
280.2863121032715,3001,640000
369.39477920532227,4001,640000
460.3698253631592,5001,640000
551.5353679656982,6001,640000
662.1413230895996,7001,640000
732.1841716766357,8001,640000
3.479480743408203,1,650000
97.11360931396484,1001,650000
186.51962280273438,2001,650000
298.3071804046631,3001,650000
363.5737895965576,4001,650000
454.07962799072266,5001,650000
548.7158298492432,6001,650000
665.6103134155273,7001,650000
743.0050373077393,8001,650000
3.334522247314453,1,660000
98.20103645324707,1001,660000
189.95356559753418,2001,660000
280.1182270050049,3001,660000
399.9013900756836,4001,660000
456.2530517578125,5001,660000
557.9392910003662,6001,660000
645.6234455108643,7001,660000
746.6669082641602,8001,660000
3.5283565521240234,1,670000
97.64719009399414,1001,670000
187.78324127197266,2001,670000
272.9041576385498,3001,670000
363.1010055541992,4001,670000
475.4481315612793,5001,670000
556.6585063934326,6001,670000
636.8722915649414,7001,670000
751.3105869293213,8001,670000
3.7834644317626953,1,680000
96.92072868347168,1001,680000
185.78457832336426,2001,680000
280.8859348297119,3001,680000
364.0449047088623,4001,680000
450.26421546936035,5001,680000
564.3160343170166,6001,680000
640.8095359802246,7001,680000
721.2753295898438,8001,680000
3.4036636352539062,1,690000
96.09770774841309,1001,690000
183.22992324829102,2001,690000
293.7157154083252,3001,690000
363.3594512939453,4001,690000
457.14259147644043,5001,690000
542.3386096954346,6001,690000
670.0260639190674,7001,690000
726.191520690918,8001,690000
3.3652782440185547,1,700000
98.3421802520752,1001,700000
197.12567329406738,2001,700000
288.4936332702637,3001,700000
367.1302795410156,4001,700000
511.02280616760254,5001,700000
548.8359928131104,6001,700000
664.0455722808838,7001,700000
733.7441444396973,8001,700000
3.435373306274414,1,710000
96.13275527954102,1001,710000
188.66586685180664,2001,710000
277.9524326324463,3001,710000
364.6981716156006,4001,710000
477.16736793518066,5001,710000
580.6427001953125,6001,710000
636.5132331848145,7001,710000
767.204999923706,8001,710000
3.2804012298583984,1,720000
96.3585376739502,1001,720000
189.91613388061523,2001,720000
276.51190757751465,3001,720000
366.85633659362793,4001,720000
459.6431255340576,5001,720000
571.0315704345703,6001,720000
688.1260871887207,7001,720000
760.2152824401855,8001,720000
3.588438034057617,1,730000
97.46813774108887,1001,730000
188.1093978881836,2001,730000
316.46060943603516,3001,730000
372.4799156188965,4001,730000
461.5058898925781,5001,730000
561.5384578704834,6001,730000
660.1650714874268,7001,730000
732.4812412261963,8001,730000
3.229379653930664,1,740000
96.37951850891113,1001,740000
192.53158569335938,2001,740000
279.4060707092285,3001,740000
391.8936252593994,4001,740000
463.70458602905273,5001,740000
559.3130588531494,6001,740000
651.8936157226562,7001,740000
752.8514862060547,8001,740000
3.3233165740966797,1,750000
97.26595878601074,1001,750000
185.13870239257812,2001,750000
278.28526496887207,3001,750000
365.59414863586426,4001,750000
481.4190864562988,5001,750000
554.4142723083496,6001,750000
645.3769207000732,7001,750000
764.3098831176758,8001,750000
3.4797191619873047,1,760000
99.75957870483398,1001,760000
188.89093399047852,2001,760000
279.2797088623047,3001,760000
380.54656982421875,4001,760000
456.17079734802246,5001,760000
584.6424102783203,6001,760000
640.1255130767822,7001,760000
735.3155612945557,8001,760000
3.355264663696289,1,770000
94.2986011505127,1001,770000
188.25006484985352,2001,770000
303.52115631103516,3001,770000
377.55846977233887,4001,770000
449.8312473297119,5001,770000
546.6475486755371,6001,770000
664.1981601715088,7001,770000
726.3655662536621,8001,770000
3.2863616943359375,1,780000
99.0605354309082,1001,780000
190.8590793609619,2001,780000
281.4445495605469,3001,780000
391.8609619140625,4001,780000
460.21533012390137,5001,780000
561.1352920532227,6001,780000
691.7407512664795,7001,780000
729.6741008758545,8001,780000
3.6144256591796875,1,790000
99.17020797729492,1001,790000
185.04810333251953,2001,790000
278.35726737976074,3001,790000
364.52174186706543,4001,790000
490.49973487854004,5001,790000
553.0731678009033,6001,790000
645.7221508026123,7001,790000
750.6327629089355,8001,790000
3.4689903259277344,1,800000
97.76020050048828,1001,800000
189.99862670898438,2001,800000
277.9421806335449,3001,800000
374.6962547302246,4001,800000
457.7782154083252,5001,800000
572.0102787017822,6001,800000
637.6159191131592,7001,800000
740.8051490783691,8001,800000
3.2994747161865234,1,810000
95.49760818481445,1001,810000
186.83528900146484,2001,810000
299.6487617492676,3001,810000
366.457462310791,4001,810000
451.5728950500488,5001,810000
546.8573570251465,6001,810000
670.1223850250244,7001,810000
733.8263988494873,8001,810000
3.275632858276367,1,820000
99.37429428100586,1001,820000
193.96305084228516,2001,820000
276.22175216674805,3001,820000
387.56561279296875,4001,820000
456.80713653564453,5001,820000
563.5216236114502,6001,820000
655.1547050476074,7001,820000
752.4957656860352,8001,820000
3.4024715423583984,1,830000
97.48291969299316,1001,830000
192.42143630981445,2001,830000
279.90221977233887,3001,830000
365.5996322631836,4001,830000
479.71415519714355,5001,830000
561.0206127166748,6001,830000
645.8165645599365,7001,830000
749.962329864502,8001,830000
3.086090087890625,1,840000
82.6561450958252,1001,840000
157.98425674438477,2001,840000
236.22775077819824,3001,840000
313.85350227355957,4001,840000
389.98985290527344,5001,840000
461.2877368927002,6001,840000
559.4613552093506,7001,840000
630.7330131530762,8001,840000
3.3304691314697266,1,850000
91.75872802734375,1001,850000
175.63390731811523,2001,850000
281.8491458892822,3001,850000
346.82369232177734,4001,850000
421.9512939453125,5001,850000
499.10688400268555,6001,850000
643.3322429656982,7001,850000
680.5112361907959,8001,850000
3.528594970703125,1,860000
94.39706802368164,1001,860000
179.08120155334473,2001,860000
268.11790466308594,3001,860000
352.98776626586914,4001,860000
475.644588470459,5001,860000
537.6267433166504,6001,860000
632.8189373016357,7001,860000
735.2721691131592,8001,860000
3.2758712768554688,1,870000
99.46799278259277,1001,870000
195.29008865356445,2001,870000
279.0803909301758,3001,870000
378.65257263183594,4001,870000
464.8885726928711,5001,870000
588.5822772979736,6001,870000
643.484354019165,7001,870000
731.2653064727783,8001,870000
3.8290023803710938,1,880000
100.6615161895752,1001,880000
191.54715538024902,2001,880000
313.40527534484863,3001,880000
382.7512264251709,4001,880000
487.7896308898926,5001,880000
572.8039741516113,6001,880000
704.1246891021729,7001,880000
759.0878009796143,8001,880000
3.2973289489746094,1,890000
103.4097671508789,1001,890000
206.14385604858398,2001,890000
304.7049045562744,3001,890000
416.86224937438965,4001,890000
500.79345703125,5001,890000
596.4179039001465,6001,890000
690.5481815338135,7001,890000
802.8910160064697,8001,890000
3.4475326538085938,1,900000
104.71200942993164,1001,900000
208.67395401000977,2001,900000
301.8841743469238,3001,900000
403.61976623535156,4001,900000
499.75109100341797,5001,900000
622.4625110626221,6001,900000
690.8559799194336,7001,900000
804.0192127227783,8001,900000
3.2279491424560547,1,910000
113.23714256286621,1001,910000
210.19530296325684,2001,910000
312.4089241027832,3001,910000
414.3235683441162,4001,910000
528.2070636749268,5001,910000
627.0205974578857,6001,910000
719.2192077636719,7001,910000
813.5426044464111,8001,910000
3.6094188690185547,1,920000
109.07196998596191,1001,920000
212.2352123260498,2001,920000
338.81187438964844,3001,920000
432.62219429016113,4001,920000
526.0715484619141,5001,920000
638.4673118591309,6001,920000
754.1730403900146,7001,920000
821.9025135040283,8001,920000
3.511190414428711,1,930000
111.13405227661133,1001,930000
220.54767608642578,2001,930000
318.85266304016113,3001,930000
435.00804901123047,4001,930000
553.8218021392822,5001,930000
656.2559604644775,6001,930000
746.5372085571289,7001,930000
877.3097991943359,8001,930000
3.487110137939453,1,940000
115.62824249267578,1001,940000
224.13206100463867,2001,940000
330.02734184265137,3001,940000
437.8395080566406,4001,940000
545.708417892456,5001,940000
693.1231021881104,6001,940000
767.8103446960449,7001,940000
867.647647857666,8001,940000
3.4704208374023438,1,950000
115.77558517456055,1001,950000
228.10053825378418,2001,950000
357.63072967529297,3001,950000
448.47679138183594,4001,950000
557.1832656860352,5001,950000
667.656660079956,6001,950000
787.3728275299072,7001,950000
873.6386299133301,8001,950000
3.411531448364258,1,960000
118.43085289001465,1001,960000
229.57301139831543,2001,960000
345.7143306732178,3001,960000
449.97167587280273,4001,960000
574.8975276947021,5001,960000
671.7000007629395,6001,960000
782.0162773132324,7001,960000
915.9724712371826,8001,960000
3.248453140258789,1,970000
120.18704414367676,1001,970000
236.23180389404297,2001,970000
350.3844738006592,3001,970000
457.4565887451172,4001,970000
598.3877182006836,5001,970000
689.9547576904297,6001,970000
789.2546653747559,7001,970000
925.1513481140137,8001,970000
3.6051273345947266,1,980000
120.8493709564209,1001,980000
231.18948936462402,2001,980000
345.8564281463623,3001,980000
462.77499198913574,4001,980000
580.4078578948975,5001,980000
708.7428569793701,6001,980000
823.2996463775635,7001,980000
917.3791408538818,8001,980000
3.176450729370117,1,990000
125.38504600524902,1001,990000
240.7364845275879,2001,990000
390.23685455322266,3001,990000
501.12175941467285,4001,990000
596.397876739502,5001,990000
713.5200500488281,6001,990000
838.2968902587891,7001,990000
929.5380115509033,8001,990000
3.468751907348633,1,1000000
120.89681625366211,1001,1000000
241.95122718811035,2001,1000000
354.6867370605469,3001,1000000
464.6899700164795,4001,1000000
617.7058219909668,5001,1000000
706.183910369873,6001,1000000
832.7224254608154,7001,1000000
960.2386951446533,8001,1000000
7.511615753173828,1,1010000
179.3501377105713,1001,1010000
326.5199661254883,2001,1010000
449.6417045593262,3001,1010000
641.8042182922363,4001,1010000
751.9557476043701,5001,1010000
877.2988319396973,6001,1010000
1019.9241638183594,7001,1010000
1131.472110748291,8001,1010000
6.5860748291015625,1,1020000
155.78365325927734,1001,1020000
314.8188591003418,2001,1020000
455.7075500488281,3001,1020000
584.7747325897217,4001,1020000
760.0076198577881,5001,1020000
917.9677963256836,6001,1020000
980.5386066436768,7001,1020000
1145.6353664398193,8001,1020000
5.520820617675781,1,1030000
138.21864128112793,1001,1030000
270.2481746673584,2001,1030000
432.15012550354004,3001,1030000
518.5773372650146,4001,1030000
656.8262577056885,5001,1030000
789.9703979492188,6001,1030000
920.1626777648926,7001,1030000
1062.0155334472656,8001,1030000
5.219697952270508,1,1040000
142.32635498046875,1001,1040000
286.7465019226074,2001,1040000
423.5842227935791,3001,1040000
545.7589626312256,4001,1040000
673.9377975463867,5001,1040000
786.2658500671387,6001,1040000
978.3391952514648,7001,1040000
1070.5199241638184,8001,1040000
5.451202392578125,1,1050000
144.83165740966797,1001,1050000
277.970552444458,2001,1050000
399.8386859893799,3001,1050000
564.8036003112793,4001,1050000
648.705005645752,5001,1050000
787.7893447875977,6001,1050000
908.9076519012451,7001,1050000
1072.9939937591553,8001,1050000
4.99415397644043,1,1060000
145.21121978759766,1001,1060000
284.193754196167,2001,1060000
420.25208473205566,3001,1060000
535.888671875,4001,1060000
692.014217376709,5001,1060000
800.3158569335938,6001,1060000
926.3770580291748,7001,1060000
1140.6242847442627,8001,1060000
5.293846130371094,1,1070000
146.27957344055176,1001,1070000
269.5496082305908,2001,1070000
400.5136489868164,3001,1070000
537.7452373504639,4001,1070000
667.9282188415527,5001,1070000
843.0571556091309,6001,1070000
934.3051910400391,7001,1070000
1058.5734844207764,8001,1070000
4.81724739074707,1,1080000
137.1169090270996,1001,1080000
284.3291759490967,2001,1080000
452.8322219848633,3001,1080000
552.1414279937744,4001,1080000
683.7048530578613,5001,1080000
820.6191062927246,6001,1080000
970.550537109375,7001,1080000
1070.422649383545,8001,1080000
4.796743392944336,1,1090000
146.55280113220215,1001,1090000
279.06179428100586,2001,1090000
415.5230522155762,3001,1090000
539.4754409790039,4001,1090000
719.078779220581,5001,1090000
807.4212074279785,6001,1090000
943.8188076019287,7001,1090000
1132.6816082000732,8001,1090000
4.778623580932617,1,1100000
144.84882354736328,1001,1100000
280.57384490966797,2001,1100000
423.19226264953613,3001,1100000
559.0121746063232,4001,1100000
693.3658123016357,5001,1100000
828.5191059112549,6001,1100000
966.6781425476074,7001,1100000
