insert time in msek,insert size,dbsize in triples
531.1720371246338,4001,1080000
669.4779396057129,5001,1080000
759.6433162689209,6001,1080000
880.6283473968506,7001,1080000
1030.0583839416504,8001,1080000
5.007028579711914,1,1090000
139.7101879119873,1001,1090000
257.4656009674072,2001,1090000
387.56775856018066,3001,1090000
517.204761505127,4001,1090000
633.7006092071533,5001,1090000
785.8960628509521,6001,1090000
889.5883560180664,7001,1090000
995.0575828552246,8001,1090000
5.064249038696289,1,1100000
133.1920623779297,1001,1100000
261.2314224243164,2001,1100000
418.66612434387207,3001,1100000
511.34395599365234,4001,1100000
662.7180576324463,5001,1100000
767.5635814666748,6001,1100000
918.1766510009766,7001,1100000
1011.2946033477783,8001,1100000
4.596233367919922,1,1110000
133.66413116455078,1001,1110000
259.39059257507324,2001,1110000
384.641170501709,3001,1110000
531.6972732543945,4001,1110000
628.8399696350098,5001,1110000
766.8993473052979,6001,1110000
901.4284610748291,7001,1110000
1042.020320892334,8001,1110000
4.75621223449707,1,1120000
137.923002243042,1001,1120000
259.37509536743164,2001,1120000
386.9004249572754,3001,1120000
509.4161033630371,4001,1120000
658.3013534545898,5001,1120000
767.7178382873535,6001,1120000
882.7962875366211,7001,1120000
1020.6747055053711,8001,1120000
4.1561126708984375,1,1130000
132.094144821167,1001,1130000
262.90392875671387,2001,1130000
397.22752571105957,3001,1130000
511.0502243041992,4001,1130000
640.1283740997314,5001,1130000
792.8168773651123,6001,1130000
882.0385932922363,7001,1130000
1045.1395511627197,8001,1130000
4.35185432434082,1,1140000
136.63864135742188,1001,1140000
264.02807235717773,2001,1140000
390.3849124908447,3001,1140000
517.153263092041,4001,1140000
639.9617195129395,5001,1140000
772.4552154541016,6001,1140000
928.3370971679688,7001,1140000
1010.5676651000977,8001,1140000
4.215478897094727,1,1150000
135.66064834594727,1001,1150000
262.13574409484863,2001,1150000
385.6792449951172,3001,1150000
538.8853549957275,4001,1150000
670.1781749725342,5001,1150000
755.8121681213379,6001,1150000
912.4331474304199,7001,1150000
1033.8823795318604,8001,1150000
4.329204559326172,1,1160000
135.20002365112305,1001,1160000
262.59589195251465,2001,1160000
390.35749435424805,3001,1160000
519.7634696960449,4001,1160000
637.5880241394043,5001,1160000
802.4392127990723,6001,1160000
890.6471729278564,7001,1160000
1051.3858795166016,8001,1160000
4.455327987670898,1,1170000
134.94157791137695,1001,1170000
261.2905502319336,2001,1170000
392.0860290527344,3001,1170000
511.7788314819336,4001,1170000
645.7099914550781,5001,1170000
771.8360424041748,6001,1170000
921.0913181304932,7001,1170000
1003.9403438568115,8001,1170000
4.555702209472656,1,1180000
131.77919387817383,1001,1180000
261.796236038208,2001,1180000
417.8462028503418,3001,1180000
516.8137550354004,4001,1180000
645.3382968902588,5001,1180000
769.8216438293457,6001,1180000
910.6357097625732,7001,1180000
1028.4805297851562,8001,1180000
4.460573196411133,1,1190000
136.11292839050293,1001,1190000
263.3528709411621,2001,1190000
391.1731243133545,3001,1190000
513.8974189758301,4001,1190000
674.769401550293,5001,1190000
763.420581817627,6001,1190000
896.934986114502,7001,1190000
1033.9975357055664,8001,1190000
4.446506500244141,1,1200000
135.6351375579834,1001,1200000
261.8577480316162,2001,1200000
387.27426528930664,3001,1200000
514.1966342926025,4001,1200000
665.8625602722168,5001,1200000
764.7039890289307,6001,1200000
885.3528499603271,7001,1200000
1040.8401489257812,8001,1200000
4.137992858886719,1,1210000
132.50303268432617,1001,1210000
263.28039169311523,2001,1210000
390.2902603149414,3001,1210000
514.7731304168701,4001,1210000
643.9309120178223,5001,1210000
762.5250816345215,6001,1210000
945.9278583526611,7001,1210000
1009.3982219696045,8001,1210000
4.485607147216797,1,1220000
132.43508338928223,1001,1220000
259.0930461883545,2001,1220000
385.87474822998047,3001,1220000
549.8299598693848,4001,1220000
634.0734958648682,5001,1220000
763.352632522583,6001,1220000
924.4592189788818,7001,1220000
1010.0142955780029,8001,1220000
4.341363906860352,1,1230000
135.7583999633789,1001,1230000
263.8671398162842,2001,1230000
391.3087844848633,3001,1230000
538.4640693664551,4001,1230000
667.6592826843262,5001,1230000
766.3471698760986,6001,1230000
887.6304626464844,7001,1230000
1034.0778827667236,8001,1230000
4.239320755004883,1,1240000
134.2945098876953,1001,1240000
260.4196071624756,2001,1240000
395.648717880249,3001,1240000
510.71882247924805,4001,1240000
637.5377178192139,5001,1240000
788.3706092834473,6001,1240000
887.5124454498291,7001,1240000
1002.2907257080078,8001,1240000
4.005670547485352,1,1250000
135.6968879699707,1001,1250000
258.33868980407715,2001,1250000
415.54999351501465,3001,1250000
514.1890048980713,4001,1250000
644.195556640625,5001,1250000
767.6630020141602,6001,1250000
926.8779754638672,7001,1250000
1013.890266418457,8001,1250000
4.172086715698242,1,1260000
139.45508003234863,1001,1260000
260.85591316223145,2001,1260000
398.5788822174072,3001,1260000
547.7960109710693,4001,1260000
642.7736282348633,5001,1260000
781.2681198120117,6001,1260000
887.0589733123779,7001,1260000
1039.2754077911377,8001,1260000
4.540443420410156,1,1270000
139.0550136566162,1001,1270000
265.46645164489746,2001,1270000
394.50716972351074,3001,1270000
516.7288780212402,4001,1270000
673.8162040710449,5001,1270000
787.3985767364502,6001,1270000
895.0698375701904,7001,1270000
1042.03462600708,8001,1270000
4.018545150756836,1,1280000
134.75346565246582,1001,1280000
263.1030082702637,2001,1280000
409.5737934112549,3001,1280000
519.3932056427002,4001,1280000
642.554759979248,5001,1280000
781.7351818084717,6001,1280000
940.131425857544,7001,1280000
1033.111810684204,8001,1280000
4.670381546020508,1,1290000
138.31186294555664,1001,1290000
263.897180557251,2001,1290000
394.11282539367676,3001,1290000
557.2774410247803,4001,1290000
643.5341835021973,5001,1290000
766.7112350463867,6001,1290000
934.2007637023926,7001,1290000
1047.1761226654053,8001,1290000
4.109382629394531,1,1300000
132.84611701965332,1001,1300000
263.48328590393066,2001,1300000
391.5841579437256,3001,1300000
528.8424491882324,4001,1300000
665.0180816650391,5001,1300000
774.2335796356201,6001,1300000
885.8637809753418,7001,1300000
1063.3649826049805,8001,1300000
3.9730072021484375,1,1310000
151.2594223022461,1001,1310000
265.4895782470703,2001,1310000
399.60622787475586,3001,1310000
518.0768966674805,4001,1310000
643.9471244812012,5001,1310000
805.5052757263184,6001,1310000
908.4622859954834,7001,1310000
1022.4204063415527,8001,1310000
3.9625167846679688,1,1320000
135.48851013183594,1001,1320000
263.5011672973633,2001,1320000
424.1218566894531,3001,1320000
521.9674110412598,4001,1320000
657.38844871521,5001,1320000
779.0439128875732,6001,1320000
920.5667972564697,7001,1320000
1030.4059982299805,8001,1320000
4.006385803222656,1,1330000
134.39321517944336,1001,1330000
262.84027099609375,2001,1330000
389.9829387664795,3001,1330000
560.9323978424072,4001,1330000
642.6193714141846,5001,1330000
768.7902450561523,6001,1330000
913.7892723083496,7001,1330000
1044.7425842285156,8001,1330000
4.056692123413086,1,1340000
136.54303550720215,1001,1340000
268.19491386413574,2001,1340000
395.85399627685547,3001,1340000
527.7884006500244,4001,1340000
676.1202812194824,5001,1340000
799.6532917022705,6001,1340000
916.4934158325195,7001,1340000
1061.7733001708984,8001,1340000
4.019975662231445,1,1350000
136.03496551513672,1001,1350000
266.53242111206055,2001,1350000
392.5449848175049,3001,1350000
521.7230319976807,4001,1350000
644.0877914428711,5001,1350000
807.072639465332,6001,1350000
906.3525199890137,7001,1350000
1042.435884475708,8001,1350000
3.7860870361328125,1,1360000
135.91384887695312,1001,1360000
268.59235763549805,2001,1360000
419.13294792175293,3001,1360000
517.3540115356445,4001,1360000
646.7292308807373,5001,1360000
788.398027420044,6001,1360000
937.3962879180908,7001,1360000
1025.9366035461426,8001,1360000
4.220485687255859,1,1370000
133.97479057312012,1001,1370000
262.9103660583496,2001,1370000
392.37165451049805,3001,1370000
543.5760021209717,4001,1370000
647.4287509918213,5001,1370000
779.4046401977539,6001,1370000
902.0264148712158,7001,1370000
1042.3083305358887,8001,1370000
4.310846328735352,1,1380000
138.52763175964355,1001,1380000
266.18432998657227,2001,1380000
405.0307273864746,3001,1380000
538.4588241577148,4001,1380000
645.808219909668,5001,1380000
798.5711097717285,6001,1380000
913.4254455566406,7001,1380000
1052.2842407226562,8001,1380000
3.8864612579345703,1,1390000
134.98210906982422,1001,1390000
263.0200386047363,2001,1390000
394.8016166687012,3001,1390000
516.6022777557373,4001,1390000
645.3800201416016,5001,1390000
821.9461441040039,6001,1390000
895.068883895874,7001,1390000
1017.8189277648926,8001,1390000
3.842592239379883,1,1400000
137.54558563232422,1001,1400000
285.6621742248535,2001,1400000
421.56386375427246,3001,1400000
524.0921974182129,4001,1400000
650.993824005127,5001,1400000
780.5452346801758,6001,1400000
926.0995388031006,7001,1400000
1022.3102569580078,8001,1400000
4.178524017333984,1,1410000
133.1779956817627,1001,1410000
264.1639709472656,2001,1410000
391.0412788391113,3001,1410000
516.0584449768066,4001,1410000
671.46897315979,5001,1410000
761.7959976196289,6001,1410000
886.1839771270752,7001,1410000
1063.9946460723877,8001,1410000
3.5619735717773438,1,1420000
135.11085510253906,1001,1420000
263.9460563659668,2001,1420000
394.9739933013916,3001,1420000
518.2886123657227,4001,1420000
651.1061191558838,5001,1420000
794.6867942810059,6001,1420000
906.8703651428223,7001,1420000
1015.9115791320801,8001,1420000
3.8518905639648438,1,1430000
136.1408233642578,1001,1430000
262.59613037109375,2001,1430000
422.8522777557373,3001,1430000
523.6127376556396,4001,1430000
654.9525260925293,5001,1430000
770.8280086517334,6001,1430000
921.9961166381836,7001,1430000
1046.3833808898926,8001,1430000
3.831624984741211,1,1440000
135.81371307373047,1001,1440000
261.4712715148926,2001,1440000
402.33421325683594,3001,1440000
547.2095012664795,4001,1440000
653.3017158508301,5001,1440000
783.7231159210205,6001,1440000
926.7103672027588,7001,1440000
1039.6087169647217,8001,1440000
3.708362579345703,1,1450000
133.82840156555176,1001,1450000
266.16692543029785,2001,1450000
390.0778293609619,3001,1450000
517.6100730895996,4001,1450000
670.6361770629883,5001,1450000
777.9273986816406,6001,1450000
905.0085544586182,7001,1450000
1042.2468185424805,8001,1450000
3.9048194885253906,1,1460000
139.59932327270508,1001,1460000
264.7411823272705,2001,1460000
392.82846450805664,3001,1460000
524.8842239379883,4001,1460000
650.3372192382812,5001,1460000
768.4404850006104,6001,1460000
925.0810146331787,7001,1460000
1045.2752113342285,8001,1460000
3.788471221923828,1,1470000
135.07652282714844,1001,1470000
262.47692108154297,2001,1470000
425.36020278930664,3001,1470000
526.8652439117432,4001,1470000
648.5788822174072,5001,1470000
773.1881141662598,6001,1470000
919.0716743469238,7001,1470000
1015.6502723693848,8001,1470000
4.174709320068359,1,1480000
163.3005142211914,1001,1480000
266.7872905731201,2001,1480000
394.40083503723145,3001,1480000
524.7533321380615,4001,1480000
688.1694793701172,5001,1480000
774.254560470581,6001,1480000
901.5154838562012,7001,1480000
1068.1588649749756,8001,1480000
3.854990005493164,1,1490000
138.57769966125488,1001,1490000
273.15616607666016,2001,1490000
402.50492095947266,3001,1490000
521.3592052459717,4001,1490000
649.4355201721191,5001,1490000
803.314208984375,6001,1490000
896.3916301727295,7001,1490000
1039.4351482391357,8001,1490000
3.755807876586914,1,1500000
135.71858406066895,1001,1500000
264.16897773742676,2001,1500000
420.08352279663086,3001,1500000
529.7420024871826,4001,1500000
656.9423675537109,5001,1500000
788.5866165161133,6001,1500000
944.7016716003418,7001,1500000
1040.644645690918,8001,1500000
3.8917064666748047,1,1510000
133.1155300140381,1001,1510000
259.0515613555908,2001,1510000
390.92254638671875,3001,1510000
539.52956199646,4001,1510000
640.6912803649902,5001,1510000
784.1758728027344,6001,1510000
891.1566734313965,7001,1510000
1039.9036407470703,8001,1510000
3.7772655487060547,1,1520000
134.80234146118164,1001,1520000
261.97171211242676,2001,1520000
398.0891704559326,3001,1520000
526.5369415283203,4001,1520000
648.3666896820068,5001,1520000
802.0179271697998,6001,1520000
905.6289196014404,7001,1520000
1058.3384037017822,8001,1520000
3.522157669067383,1,1530000
135.97536087036133,1001,1530000
264.7371292114258,2001,1530000
403.57351303100586,3001,1530000
526.8328189849854,4001,1530000
652.1470546722412,5001,1530000
806.0150146484375,6001,1530000
899.2297649383545,7001,1530000
1047.865629196167,8001,1530000
3.835916519165039,1,1540000
138.48400115966797,1001,1540000
266.7126655578613,2001,1540000
397.6163864135742,3001,1540000
550.1968860626221,4001,1540000
652.7729034423828,5001,1540000
791.8307781219482,6001,1540000
922.2614765167236,7001,1540000
1038.966417312622,8001,1540000
3.7679672241210938,1,1550000
133.91852378845215,1001,1550000
259.4263553619385,2001,1550000
393.6586380004883,3001,1550000
516.5350437164307,4001,1550000
675.0619411468506,5001,1550000
778.1829833984375,6001,1550000
898.5519409179688,7001,1550000
1044.8603630065918,8001,1550000
3.708362579345703,1,1560000
138.21029663085938,1001,1560000
263.3535861968994,2001,1560000
397.45283126831055,3001,1560000
521.8935012817383,4001,1560000
645.0512409210205,5001,1560000
794.4412231445312,6001,1560000
903.8465023040771,7001,1560000
1029.5119285583496,8001,1560000
3.7734508514404297,1,1570000
139.9710178375244,1001,1570000
269.55533027648926,2001,1570000
423.65050315856934,3001,1570000
521.9471454620361,4001,1570000
645.3478336334229,5001,1570000
778.7201404571533,6001,1570000
925.7421493530273,7001,1570000
1029.6177864074707,8001,1570000
3.748178482055664,1,1580000
141.36433601379395,1001,1580000
266.7832374572754,2001,1580000
398.88548851013184,3001,1580000
557.9612255096436,4001,1580000
661.982536315918,5001,1580000
783.7882041931152,6001,1580000
921.6568470001221,7001,1580000
1049.4329929351807,8001,1580000
3.7157535552978516,1,1590000
140.7146453857422,1001,1590000
263.78798484802246,2001,1590000
395.9028720855713,3001,1590000
518.7227725982666,4001,1590000
676.8298149108887,5001,1590000
776.9107818603516,6001,1590000
898.1704711914062,7001,1590000
1055.0289154052734,8001,1590000
3.760099411010742,1,1600000
134.3986988067627,1001,1600000
265.11192321777344,2001,1600000
394.2759037017822,3001,1600000
560.0447654724121,4001,1600000
664.1926765441895,5001,1600000
797.9414463043213,6001,1600000
899.7867107391357,7001,1600000
1058.117389678955,8001,1600000
4.00996208190918,1,1610000
134.84692573547363,1001,1610000
263.1258964538574,2001,1610000
401.22389793395996,3001,1610000
527.1115303039551,4001,1610000
654.3498039245605,5001,1610000
788.8586521148682,6001,1610000
927.0949363708496,7001,1610000
1035.2513790130615,8001,1610000
3.7376880645751953,1,1620000
137.0232105255127,1001,1620000
263.9355659484863,2001,1620000
393.8770294189453,3001,1620000
545.3267097473145,4001,1620000
652.8818607330322,5001,1620000
789.0918254852295,6001,1620000
927.4349212646484,7001,1620000
1035.0043773651123,8001,1620000
3.722667694091797,1,1630000
138.30876350402832,1001,1630000
263.37313652038574,2001,1630000
393.60642433166504,3001,1630000
533.1649780273438,4001,1630000
671.9985008239746,5001,1630000
786.5676879882812,6001,1630000
908.5125923156738,7001,1630000
1079.1585445404053,8001,1630000
3.6814212799072266,1,1640000
136.6562843322754,1001,1640000
263.58604431152344,2001,1640000
396.08287811279297,3001,1640000
527.3220539093018,4001,1640000
648.3361721038818,5001,1640000
810.5206489562988,6001,1640000
907.8843593597412,7001,1640000
1025.7501602172852,8001,1640000
3.6530494689941406,1,1650000
135.3919506072998,1001,1650000
287.43839263916016,2001,1650000
391.65425300598145,3001,1650000
517.3125267028809,4001,1650000
641.8972015380859,5001,1650000
820.8620548248291,6001,1650000
897.4442481994629,7001,1650000
1033.9746475219727,8001,1650000
3.6020278930664062,1,1660000
137.6512050628662,1001,1660000
267.7321434020996,2001,1660000
424.64399337768555,3001,1660000
526.8487930297852,4001,1660000
664.4265651702881,5001,1660000
785.0017547607422,6001,1660000
920.3412532806396,7001,1660000
1047.2636222839355,8001,1660000
3.6449432373046875,1,1670000
137.49957084655762,1001,1670000
265.5179500579834,2001,1670000
403.2917022705078,3001,1670000
528.6865234375,4001,1670000
674.9556064605713,5001,1670000
778.4454822540283,6001,1670000
921.3991165161133,7001,1670000
1063.7097358703613,8001,1670000
4.116058349609375,1,1680000
149.34659004211426,1001,1680000
270.1535224914551,2001,1680000
406.1448574066162,3001,1680000
522.8824615478516,4001,1680000
651.3087749481201,5001,1680000
839.0843868255615,6001,1680000
901.0627269744873,7001,1680000
1025.9735584259033,8001,1680000
3.7178993225097656,1,1690000
134.56368446350098,1001,1690000
265.7167911529541,2001,1690000
429.2881488800049,3001,1690000
526.0055065155029,4001,1690000
653.0334949493408,5001,1690000
793.5686111450195,6001,1690000
931.5252304077148,7001,1690000
1057.8927993774414,8001,1690000
3.604412078857422,1,1700000
136.5501880645752,1001,1700000
266.9804096221924,2001,1700000
396.6834545135498,3001,1700000
528.0704498291016,4001,1700000
690.2270317077637,5001,1700000
782.5605869293213,6001,1700000
914.0827655792236,7001,1700000
1062.6630783081055,8001,1700000
3.545522689819336,1,1710000
141.7827606201172,1001,1710000
267.28010177612305,2001,1710000
400.0065326690674,3001,1710000
524.8639583587646,4001,1710000
650.2130031585693,5001,1710000
814.6171569824219,6001,1710000
909.3577861785889,7001,1710000
1037.210464477539,8001,1710000
3.543853759765625,1,1720000
137.79377937316895,1001,1720000
296.94056510925293,2001,1720000
406.12125396728516,3001,1720000
524.1124629974365,4001,1720000
649.8830318450928,5001,1720000
816.6635036468506,6001,1720000
905.9803485870361,7001,1720000
1044.804573059082,8001,1720000
4.098415374755859,1,1730000
136.0468864440918,1001,1730000
263.58795166015625,2001,1730000
397.2196578979492,3001,1730000
552.2878170013428,4001,1730000
656.3503742218018,5001,1730000
780.5149555206299,6001,1730000
944.3814754486084,7001,1730000
1047.044277191162,8001,1730000
3.48663330078125,1,1740000
137.1784210205078,1001,1740000
266.6487693786621,2001,1740000
402.55093574523926,3001,1740000
531.8911075592041,4001,1740000
687.7129077911377,5001,1740000
775.5215167999268,6001,1740000
931.4432144165039,7001,1740000
1068.1414604187012,8001,1740000
3.7271976470947266,1,1750000
134.81616973876953,1001,1750000
264.9710178375244,2001,1750000
409.47866439819336,3001,1750000
520.9627151489258,4001,1750000
642.2038078308105,5001,1750000
803.7559986114502,6001,1750000
903.4199714660645,7001,1750000
1031.35085105896,8001,1750000
3.59344482421875,1,1760000
152.00185775756836,1001,1760000
292.75012016296387,2001,1760000
396.8768119812012,3001,1760000
523.9779949188232,4001,1760000
654.7179222106934,5001,1760000
780.7052135467529,6001,1760000
930.7825565338135,7001,1760000
1047.9695796966553,8001,1760000
4.052400588989258,1,1770000
135.79630851745605,1001,1770000
261.2195014953613,2001,1770000
392.14086532592773,3001,1770000
540.696382522583,4001,1770000
652.186393737793,5001,1770000
773.7581729888916,6001,1770000
904.0496349334717,7001,1770000
1064.9440288543701,8001,1770000
3.728628158569336,1,1780000
137.9561424255371,1001,1780000
264.90306854248047,2001,1780000
394.78611946105957,3001,1780000
529.874324798584,4001,1780000
692.8422451019287,5001,1780000
778.3772945404053,6001,1780000
908.9198112487793,7001,1780000
1065.0506019592285,8001,1780000
3.759622573852539,1,1790000
138.09490203857422,1001,1790000
268.48578453063965,2001,1790000
402.49109268188477,3001,1790000
528.3501148223877,4001,1790000
687.4213218688965,5001,1790000
795.1958179473877,6001,1790000
924.8452186584473,7001,1790000
1077.322244644165,8001,1790000
3.4415721893310547,1,1800000
136.7969512939453,1001,1800000
266.85547828674316,2001,1800000
404.2801856994629,3001,1800000
527.367115020752,4001,1800000
660.4945659637451,5001,1800000
790.60959815979,6001,1800000
943.6936378479004,7001,1800000
1050.7307052612305,8001,1800000
3.5161972045898438,1,1810000
135.34283638000488,1001,1810000
262.7856731414795,2001,1810000
396.15774154663086,3001,1810000
546.109676361084,4001,1810000
648.7667560577393,5001,1810000
776.6835689544678,6001,1810000
936.7492198944092,7001,1810000
1019.6733474731445,8001,1810000
3.5941600799560547,1,1820000
135.2519989013672,1001,1820000
273.2677459716797,2001,1820000
405.8685302734375,3001,1820000
522.2864151000977,4001,1820000
676.1384010314941,5001,1820000
785.3963375091553,6001,1820000
905.1227569580078,7001,1820000
1068.885326385498,8001,1820000
3.500699996948242,1,1830000
136.23404502868652,1001,1830000
263.46445083618164,2001,1830000
396.1787223815918,3001,1830000
527.9541015625,4001,1830000
655.2219390869141,5001,1830000
806.5004348754883,6001,1830000
901.2985229492188,7001,1830000
1031.6462516784668,8001,1830000
3.5135746002197266,1,1840000
137.06493377685547,1001,1840000
262.7267837524414,2001,1840000
396.90136909484863,3001,1840000
552.8960227966309,4001,1840000
650.8989334106445,5001,1840000
773.6833095550537,6001,1840000
928.722620010376,7001,1840000
1048.8359928131104,8001,1840000
3.6880970001220703,1,1850000
137.80760765075684,1001,1850000
266.0784721374512,2001,1850000
400.10690689086914,3001,1850000
531.1756134033203,4001,1850000
684.4894886016846,5001,1850000
780.1346778869629,6001,1850000
929.840087890625,7001,1850000
1057.8572750091553,8001,1850000
3.6427974700927734,1,1860000
138.55648040771484,1001,1860000
266.73316955566406,2001,1860000
398.56457710266113,3001,1860000
536.5288257598877,4001,1860000
661.1902713775635,5001,1860000
806.199312210083,6001,1860000
910.9804630279541,7001,1860000
1046.6029644012451,8001,1860000
3.776073455810547,1,1870000
135.75172424316406,1001,1870000
291.7478084564209,2001,1870000
402.18472480773926,3001,1870000
527.5144577026367,4001,1870000
656.5523147583008,5001,1870000
789.827823638916,6001,1870000
931.0908317565918,7001,1870000
1043.6961650848389,8001,1870000
3.5932064056396484,1,1880000
135.4525089263916,1001,1880000
265.1176452636719,2001,1880000
426.241397857666,3001,1880000
520.500898361206,4001,1880000
656.623125076294,5001,1880000
793.1733131408691,6001,1880000
936.267614364624,7001,1880000
1042.7846908569336,8001,1880000
3.6165714263916016,1,1890000
139.04547691345215,1001,1890000
267.6212787628174,2001,1890000
400.9428024291992,3001,1890000
523.2231616973877,4001,1890000
689.6872520446777,5001,1890000
781.2871932983398,6001,1890000
908.7610244750977,7001,1890000
1087.4104499816895,8001,1890000
3.578662872314453,1,1900000
138.20338249206543,1001,1900000
268.8140869140625,2001,1900000
398.59509468078613,3001,1900000
531.667947769165,4001,1900000
671.2098121643066,5001,1900000
815.2213096618652,6001,1900000
918.3652400970459,7001,1900000
1060.960292816162,8001,1900000
3.726959228515625,1,1910000
139.10603523254395,1001,1910000
265.056848526001,2001,1910000
407.37199783325195,3001,1910000
527.44460105896,4001,1910000
666.5353775024414,5001,1910000
802.6196956634521,6001,1910000
936.9275569915771,7001,1910000
1069.911003112793,8001,1910000
3.751039505004883,1,1920000
134.7653865814209,1001,1920000
263.97252082824707,2001,1920000
421.5986728668213,3001,1920000
525.3803730010986,4001,1920000
655.9751033782959,5001,1920000
782.311201095581,6001,1920000
941.4043426513672,7001,1920000
1051.1996746063232,8001,1920000
3.927469253540039,1,1930000
137.5291347503662,1001,1930000
270.8432674407959,2001,1930000
403.1953811645508,3001,1930000
540.877103805542,4001,1930000
684.3998432159424,5001,1930000
797.0435619354248,6001,1930000
920.8099842071533,7001,1930000
1080.2621841430664,8001,1930000
3.682851791381836,1,1940000
136.24143600463867,1001,1940000
266.0675048828125,2001,1940000
406.1152935028076,3001,1940000
533.0376625061035,4001,1940000
658.5984230041504,5001,1940000
812.7365112304688,6001,1940000
915.867805480957,7001,1940000
1049.1533279418945,8001,1940000
3.9811134338378906,1,1950000
137.481689453125,1001,1950000
292.6785945892334,2001,1950000
396.6093063354492,3001,1950000
526.9560813903809,4001,1950000
658.8594913482666,5001,1950000
799.0503311157227,6001,1950000
933.6540699005127,7001,1950000
1047.9540824890137,8001,1950000
3.664255142211914,1,1960000
134.86051559448242,1001,1960000
270.2479362487793,2001,1960000
410.0818634033203,3001,1960000
566.9782161712646,4001,1960000
666.1040782928467,5001,1960000
788.4514331817627,6001,1960000
917.82546043396,7001,1960000
1078.552007675171,8001,1960000
3.6945343017578125,1,1970000
138.36002349853516,1001,1970000
264.5845413208008,2001,1970000
402.15516090393066,3001,1970000
526.5274047851562,4001,1970000
676.3863563537598,5001,1970000
807.7166080474854,6001,1970000
910.5792045593262,7001,1970000
1063.227653503418,8001,1970000
3.4952163696289062,1,1980000
140.36011695861816,1001,1980000
266.9253349304199,2001,1980000
404.25562858581543,3001,1980000
539.7837162017822,4001,1980000
664.9661064147949,5001,1980000
785.1383686065674,6001,1980000
935.3747367858887,7001,1980000
1057.706594467163,8001,1980000
3.390073776245117,1,1990000
136.49582862854004,1001,1990000
269.8788642883301,2001,1990000
407.1834087371826,3001,1990000
560.0409507751465,4001,1990000
662.0047092437744,5001,1990000
799.5669841766357,6001,1990000
933.8867664337158,7001,1990000
1073.5254287719727,8001,1990000
3.453969955444336,1,2000000
136.72733306884766,1001,2000000
269.43349838256836,2001,2000000
407.2260856628418,3001,2000000
528.132438659668,4001,2000000
659.6982479095459,5001,2000000
820.6639289855957,6001,2000000
909.7275733947754,7001,2000000
1069.3564414978027,8001,2000000
3.4775733947753906,1,2010000
135.44154167175293,1001,2010000
263.72361183166504,2001,2010000
399.9149799346924,3001,2010000
534.6481800079346,4001,2010000
668.8165664672852,5001,2010000
814.0163421630859,6001,2010000
913.6772155761719,7001,2010000
1035.496473312378,8001,2010000
3.320932388305664,1,2020000
140.03562927246094,1001,2020000
267.7876949310303,2001,2020000
424.5617389678955,3001,2020000
536.9043350219727,4001,2020000
659.68918800354,5001,2020000
790.9536361694336,6001,2020000
943.5765743255615,7001,2020000
1049.7407913208008,8001,2020000
3.4780502319335938,1,2030000
135.4529857635498,1001,2030000
273.5579013824463,2001,2030000
396.470308303833,3001,2030000
563.9433860778809,4001,2030000
662.9807949066162,5001,2030000
