dynamic_time,query_size,generation_time,dbsize
1212.0509147644043,5001,914.3640995025635,1500000
1233.835220336914,6001,917.2019958496094,1500000
2147.4452018737793,7001,879.446268081665,1500000
1627.2830963134766,8001,915.2262210845947,1500000
23.784875869750977,1,879.1663646697998,1550000
368.63255500793457,1001,1092.695951461792,1550000
597.9385375976562,2001,868.3261871337891,1550000
736.6719245910645,3001,975.9886264801025,1550000
1022.4764347076416,4001,1258.7738037109375,1550000
1036.4224910736084,5001,932.7208995819092,1550000
1376.99556350708,6001,889.911413192749,1550000
1613.5494709014893,7001,909.1429710388184,1550000
1632.5597763061523,8001,1006.2251091003418,1550000
24.6889591217041,1,981.64963722229,1600000
357.7008247375488,1001,1034.6333980560303,1600000
546.8978881835938,2001,909.5501899719238,1600000
1306.4508438110352,3001,1001.9967555999756,1600000
852.2789478302002,4001,985.2259159088135,1600000
1026.7126560211182,5001,903.9719104766846,1600000
1197.598934173584,6001,1249.8016357421875,1600000
1390.7840251922607,7001,1008.1052780151367,1600000
1616.8065071105957,8001,986.3145351409912,1600000
58.297157287597656,1,2432.1889877319336,1650000
393.2690620422363,1001,1088.2847309112549,1650000
801.4986515045166,2001,2675.018072128296,1650000
864.4723892211914,3001,1253.6509037017822,1650000
943.1579113006592,4001,877.1467208862305,1650000
1074.7029781341553,5001,887.9070281982422,1650000
1139.2242908477783,6001,885.8916759490967,1650000
1344.0752029418945,7001,949.028491973877,1650000
1558.2222938537598,8001,897.8774547576904,1650000
22.0639705657959,1,911.8762016296387,1700000
411.607027053833,1001,1123.0921745300293,1700000
698.8186836242676,2001,873.3618259429932,1700000
695.4591274261475,3001,860.6319427490234,1700000
860.7568740844727,4001,841.7947292327881,1700000
1024.4638919830322,5001,925.0891208648682,1700000
1737.8344535827637,6001,838.1474018096924,1700000
1308.119297027588,7001,1200.4258632659912,1700000
1477.0739078521729,8001,978.9128303527832,1700000
23.044109344482422,1,904.0806293487549,1750000
334.8209857940674,1001,843.358039855957,1750000
592.1347141265869,2001,1064.7211074829102,1750000
738.7945652008057,3001,872.9233741760254,1750000
1242.124080657959,4001,1011.0001564025879,1750000
1024.160623550415,5001,866.7411804199219,1750000
1141.327142715454,6001,1062.6299381256104,1750000
1347.6152420043945,7001,861.4048957824707,1750000
1536.6973876953125,8001,913.5379791259766,1750000
25.55060386657715,1,1133.8248252868652,1800000
385.40077209472656,1001,969.0802097320557,1800000
537.9254817962646,2001,966.8431282043457,1800000
688.2624626159668,3001,896.8863487243652,1800000
1054.7878742218018,4001,872.1358776092529,1800000
1043.9143180847168,5001,1019.4427967071533,1800000
1308.4092140197754,6001,930.6819438934326,1800000
1362.9100322723389,7001,894.5772647857666,1800000
1935.3551864624023,8001,830.8918476104736,1800000
22.284507751464844,1,885.8938217163086,1850000
341.8722152709961,1001,948.580265045166,1850000
536.7763042449951,2001,1566.880226135254,1850000
870.5329895019531,3001,1050.992727279663,1850000
857.8543663024902,4001,867.3427104949951,1850000
1072.7038383483887,5001,876.9373893737793,1850000
1205.3983211517334,6001,1011.7104053497314,1850000
1262.0079517364502,7001,812.9417896270752,1850000
1440.0544166564941,8001,897.7513313293457,1850000
25.115013122558594,1,957.92555809021,1900000
383.07642936706543,1001,1004.0943622589111,1900000
577.2333145141602,2001,956.608772277832,1900000
850.121021270752,3001,904.9506187438965,1900000
1783.400535583496,4001,1080.0628662109375,1900000
1032.8974723815918,5001,857.365608215332,1900000
1212.264060974121,6001,874.305248260498,1900000
1315.2732849121094,7001,921.1416244506836,1900000
1471.771001815796,8001,838.3843898773193,1900000
23.40984344482422,1,919.609546661377,1950000
328.55844497680664,1001,951.6313076019287,1950000
651.9238948822021,2001,1877.9644966125488,1950000
678.8392066955566,3001,857.1560382843018,1950000
1109.4706058502197,4001,1266.4108276367188,1950000
1029.1399955749512,5001,1658.705234527588,1950000
1157.0446491241455,6001,1289.377212524414,1950000
1482.7625751495361,7001,1234.0455055236816,1950000
1708.3594799041748,8001,918.4551239013672,1950000
28.08833122253418,1,1103.4326553344727,2000000
342.4210548400879,1001,914.4518375396729,2000000
591.2539958953857,2001,847.8453159332275,2000000
704.6844959259033,3001,939.0933513641357,2000000
919.6195602416992,4001,865.1247024536133,2000000
1352.888822555542,5001,857.6450347900391,2000000
1147.5481986999512,6001,895.9336280822754,2000000
1408.170223236084,7001,911.0145568847656,2000000
1454.3476104736328,8001,886.9912624359131,2000000
21.878957748413086,1,881.0110092163086,2050000
435.92214584350586,1001,1605.0031185150146,2050000
516.8328285217285,2001,864.6337985992432,2050000
950.7496356964111,3001,905.9281349182129,2050000
1087.7928733825684,4001,907.9811573028564,2050000
1133.2929134368896,5001,879.7762393951416,2050000
1263.4046077728271,6001,945.9867477416992,2050000
1343.883752822876,7001,1549.1881370544434,2050000
1468.489408493042,8001,897.0439434051514,2050000
22.948026657104492,1,894.7250843048096,2100000
384.08517837524414,1001,917.3495769500732,2100000
518.8064575195312,2001,1698.2176303863525,2100000
660.0534915924072,3001,945.2602863311768,2100000
906.1191082000732,4001,901.2572765350342,2100000
1012.3951435089111,5001,894.7670459747314,2100000
1235.1369857788086,6001,1331.7790031433105,2100000
1497.4298477172852,7001,862.5969886779785,2100000
1526.1170864105225,8001,913.032054901123,2100000
23.88906478881836,1,1065.2241706848145,2150000
379.1811466217041,1001,978.5351753234863,2150000
961.95387840271,2001,1052.748680114746,2150000
816.0548210144043,3001,1281.1017036437988,2150000
874.0506172180176,4001,853.6784648895264,2150000
1016.4220333099365,5001,918.8461303710938,2150000
1208.6608409881592,6001,927.6268482208252,2150000
1435.744285583496,7001,1196.1324214935303,2150000
1459.8031044006348,8001,1029.165506362915,2150000
33.611297607421875,1,911.3273620605469,2200000
332.19051361083984,1001,988.6782169342041,2200000
530.6656360626221,2001,844.2032337188721,2200000
628.2689571380615,3001,953.0363082885742,2200000
856.5266132354736,4001,1357.5851917266846,2200000
1334.9175453186035,5001,896.3074684143066,2200000
1202.8882503509521,6001,981.7800521850586,2200000
1727.57887840271,7001,873.6789226531982,2200000
1507.2903633117676,8001,923.2494831085205,2200000
35.70365905761719,1,906.3305854797363,2250000
406.5742492675781,1001,1337.0006084442139,2250000
530.5213928222656,2001,1783.6651802062988,2250000
675.4863262176514,3001,871.7746734619141,2250000
1844.597578048706,4001,1527.5294780731201,2250000
1217.952013015747,5001,967.0348167419434,2250000
1517.5650119781494,6001,921.006441116333,2250000
2056.5688610076904,7001,849.2889404296875,2250000
2071.4645385742188,8001,936.490535736084,2250000
39.78538513183594,1,1386.5618705749512,2300000
327.8796672821045,1001,967.2083854675293,2300000
707.4651718139648,2001,1041.8555736541748,2300000
696.8579292297363,3001,870.9375858306885,2300000
903.289794921875,4001,955.9979438781738,2300000
1017.1539783477783,5001,914.9332046508789,2300000
1253.199577331543,6001,962.409496307373,2300000
1388.8506889343262,7001,866.7104244232178,2300000
1512.099027633667,8001,1168.419599533081,2300000
24.81818199157715,1,1042.3622131347656,2350000
702.9125690460205,1001,963.8190269470215,2350000
575.9103298187256,2001,1217.3705101013184,2350000
766.8383121490479,3001,1027.3282527923584,2350000
1124.5832443237305,4001,1299.5223999023438,2350000
1349.0641117095947,5001,890.2585506439209,2350000
1480.4248809814453,6001,942.5928592681885,2350000
1458.054780960083,7001,954.7696113586426,2350000
1480.3712368011475,8001,850.5921363830566,2350000
67.54207611083984,1,1301.5928268432617,2400000
344.7885513305664,1001,926.4702796936035,2400000
540.0047302246094,2001,924.901008605957,2400000
1268.993616104126,3001,989.6337985992432,2400000
821.0458755493164,4001,927.7610778808594,2400000
1464.5280838012695,5001,1026.6270637512207,2400000
1186.7568492889404,6001,875.4801750183105,2400000
1735.9724044799805,7001,808.9437484741211,2400000
1560.2238178253174,8001,877.5694370269775,2400000
37.48750686645508,1,955.0254344940186,2450000
351.6428470611572,1001,1016.5355205535889,2450000
666.3599014282227,2001,1368.2637214660645,2450000
707.82470703125,3001,942.5592422485352,2450000
885.183572769165,4001,1231.2180995941162,2450000
1040.9955978393555,5001,939.1083717346191,2450000
1179.3687343597412,6001,918.9205169677734,2450000
1367.5618171691895,7001,924.2784976959229,2450000
1583.8913917541504,8001,851.7863750457764,2450000
27.94480323791504,1,987.1175289154053,2500000
358.5550785064697,1001,964.4217491149902,2500000
509.3667507171631,2001,1182.0604801177979,2500000
809.8394870758057,3001,1366.9970035552979,2500000
948.6074447631836,4001,952.7504444122314,2500000
1136.5563869476318,5001,972.1276760101318,2500000
1565.9077167510986,6001,816.9717788696289,2500000
1709.9168300628662,7001,925.5506992340088,2500000
2034.6908569335938,8001,856.2402725219727,2500000
22.235870361328125,1,908.1671237945557,2550000
438.3242130279541,1001,951.2104988098145,2550000
501.64318084716797,2001,863.6913299560547,2550000
729.4816970825195,3001,1600.1513004302979,2550000
960.2274894714355,4001,979.3808460235596,2550000
1109.9927425384521,5001,1065.6616687774658,2550000
1361.8056774139404,6001,860.3250980377197,2550000
1630.2123069763184,7001,960.1972103118896,2550000
2732.4576377868652,8001,887.3460292816162,2550000
22.37725257873535,1,914.8859977722168,2600000
339.9825096130371,1001,998.4571933746338,2600000
831.1386108398438,2001,1379.7235488891602,2600000
835.8685970306396,3001,1202.7497291564941,2600000
1057.2898387908936,4001,941.3847923278809,2600000
1029.620885848999,5001,905.4510593414307,2600000
1148.8242149353027,6001,878.5557746887207,2600000
1339.8969173431396,7001,1515.5940055847168,2600000
1456.775426864624,8001,885.516881942749,2600000
24.439573287963867,1,1072.7646350860596,2650000
348.4008312225342,1001,1492.053747177124,2650000
610.4576587677002,2001,981.4350605010986,2650000
737.1244430541992,3001,897.1283435821533,2650000
856.9176197052002,4001,979.1536331176758,2650000
1015.7673358917236,5001,1009.7713470458984,2650000
1314.1696453094482,6001,924.2370128631592,2650000
1278.172254562378,7001,872.4923133850098,2650000
1490.781545639038,8001,889.1491889953613,2650000
24.290084838867188,1,945.0366497039795,2700000
362.6101016998291,1001,1144.6013450622559,2700000
572.864294052124,2001,1185.6796741485596,2700000
846.6434478759766,3001,1231.1275005340576,2700000
855.851411819458,4001,1045.8133220672607,2700000
1638.4696960449219,5001,877.2037029266357,2700000
1236.7675304412842,6001,1025.6216526031494,2700000
1399.1694450378418,7001,977.2047996520996,2700000
2053.1773567199707,8001,874.2585182189941,2700000
22.025108337402344,1,913.7518405914307,2750000
335.91437339782715,1001,920.600175857544,2750000
492.48600006103516,2001,915.5986309051514,2750000
698.6856460571289,3001,1429.8548698425293,2750000
871.1755275726318,4001,1035.9387397766113,2750000
1075.713872909546,5001,919.1875457763672,2750000
1208.6400985717773,6001,826.8773555755615,2750000
1502.0816326141357,7001,847.2146987915039,2750000
1539.6864414215088,8001,949.0320682525635,2750000
23.35071563720703,1,922.4686622619629,2800000
339.45465087890625,1001,985.9781265258789,2800000
658.928632736206,2001,1427.0284175872803,2800000
849.0328788757324,3001,1198.3692646026611,2800000
888.2622718811035,4001,979.9151420593262,2800000
1026.0987281799316,5001,932.868242263794,2800000
1361.9563579559326,6001,948.2102394104004,2800000
1693.657636642456,7001,869.5118427276611,2800000
1653.4702777862549,8001,853.2226085662842,2800000
40.933847427368164,1,1211.2224102020264,2850000
415.08984565734863,1001,1195.3327655792236,2850000
660.6276035308838,2001,1054.0845394134521,2850000
738.3468151092529,3001,1056.3466548919678,2850000
1971.6777801513672,4001,1183.319330215454,2850000
1010.3487968444824,5001,868.9053058624268,2850000
1172.6973056793213,6001,885.8163356781006,2850000
1640.9945487976074,7001,858.7315082550049,2850000
1699.3052959442139,8001,873.3367919921875,2850000
22.217273712158203,1,883.3036422729492,2900000
587.9361629486084,1001,936.3505840301514,2900000
525.5539417266846,2001,947.5018978118896,2900000
716.3190841674805,3001,928.0996322631836,2900000
872.3618984222412,4001,1357.804775238037,2900000
1036.346197128296,5001,863.8672828674316,2900000
1283.277988433838,6001,926.2094497680664,2900000
1426.3734817504883,7001,912.4119281768799,2900000
1473.4923839569092,8001,1150.688886642456,2900000
36.14401817321777,1,1545.6669330596924,2950000
363.42501640319824,1001,989.2964363098145,2950000
798.3412742614746,2001,940.432071685791,2950000
755.6259632110596,3001,932.7592849731445,2950000
939.9092197418213,4001,901.7612934112549,2950000
1080.507516860962,5001,964.3599987030029,2950000
1275.9003639221191,6001,1381.037712097168,2950000
1344.5837497711182,7001,857.8441143035889,2950000
1558.762788772583,8001,824.4476318359375,2950000
50.21238327026367,1,1055.781602859497,3000000
385.97726821899414,1001,992.072582244873,3000000
565.1810169219971,2001,1319.7393417358398,3000000
1334.3894481658936,3001,863.7425899505615,3000000
1082.7522277832031,4001,943.5725212097168,3000000
982.4931621551514,5001,934.7479343414307,3000000
1232.541799545288,6001,1043.093204498291,3000000
1662.7578735351562,7001,908.4906578063965,3000000
1712.465763092041,8001,814.5060539245605,3000000
23.547649383544922,1,930.6182861328125,3050000
562.737226486206,1001,911.7422103881836,3050000
532.766580581665,2001,978.3143997192383,3050000
928.6031723022461,3001,971.0788726806641,3050000
984.8523139953613,4001,905.3623676300049,3050000
1214.6689891815186,5001,896.0046768188477,3050000
1125.507116317749,6001,964.6527767181396,3050000
1376.8994808197021,7001,881.6306591033936,3050000
1675.408124923706,8001,909.778356552124,3050000
45.183658599853516,1,955.1258087158203,3100000
527.7385711669922,1001,1286.29732131958,3100000
506.86168670654297,2001,890.8607959747314,3100000
723.5269546508789,3001,948.9679336547852,3100000
877.197265625,4001,1314.6100044250488,3100000
1139.8484706878662,5001,958.622932434082,3100000
1299.781084060669,6001,939.2423629760742,3100000
1816.7846202850342,7001,863.9366626739502,3100000
1566.7977333068848,8001,867.4759864807129,3100000
27.55260467529297,1,980.3178310394287,3150000
335.60895919799805,1001,1112.7581596374512,3150000
621.8547821044922,2001,958.3706855773926,3150000
846.820592880249,3001,1186.6600513458252,3150000
939.4757747650146,4001,855.4768562316895,3150000
1542.572259902954,5001,952.8534412384033,3150000
2143.1665420532227,6001,832.3743343353271,3150000
1625.6611347198486,7001,905.5376052856445,3150000
1547.0690727233887,8001,930.4373264312744,3150000
25.084495544433594,1,2099.691867828369,3200000
426.0210990905762,1001,924.839973449707,3200000
532.0894718170166,2001,928.8947582244873,3200000
738.5377883911133,3001,1229.1104793548584,3200000
970.8518981933594,4001,1015.5651569366455,3200000
1163.447380065918,5001,840.2674198150635,3200000
1189.0816688537598,6001,1726.4268398284912,3200000
1315.81711769104,7001,896.2204456329346,3200000
1473.438024520874,8001,835.7176780700684,3200000
21.277904510498047,1,925.5011081695557,3250000
432.59549140930176,1001,1201.8251419067383,3250000
516.4198875427246,2001,1132.232427597046,3250000
1117.3813343048096,3001,931.8375587463379,3250000
1012.0105743408203,4001,827.4791240692139,3250000
946.2177753448486,5001,866.9173717498779,3250000
1320.0805187225342,6001,909.550666809082,3250000
1383.7244510650635,7001,947.3404884338379,3250000
1517.653226852417,8001,912.8141403198242,3250000
25.607824325561523,1,1207.2076797485352,3300000
422.9698181152344,1001,1140.3329372406006,3300000
522.554874420166,2001,992.1777248382568,3300000
766.6711807250977,3001,945.3127384185791,3300000
827.2690773010254,4001,873.8851547241211,3300000
993.5107231140137,5001,954.021692276001,3300000
1461.3056182861328,6001,940.1185512542725,3300000
1426.398754119873,7001,939.5101070404053,3300000
1410.4411602020264,8001,890.6006813049316,3300000
21.387577056884766,1,875.1192092895508,3350000
580.9073448181152,1001,1082.2861194610596,3350000
540.2350425720215,2001,937.9847049713135,3350000
840.6751155853271,3001,885.3955268859863,3350000
858.6263656616211,4001,890.2428150177002,3350000
1069.3411827087402,5001,899.6517658233643,3350000
1727.1020412445068,6001,921.9825267791748,3350000
1700.0153064727783,7001,852.3526191711426,3350000
2103.879690170288,8001,978.1179428100586,3350000
25.78592300415039,1,1000.6310939788818,3400000
535.2835655212402,1001,872.5953102111816,3400000
516.8745517730713,2001,929.1770458221436,3400000
1063.966989517212,3001,2059.4592094421387,3400000
948.5757350921631,4001,888.9491558074951,3400000
2015.4058933258057,5001,906.292200088501,3400000
1391.782522201538,6001,857.0947647094727,3400000
1358.2892417907715,7001,976.9361019134521,3400000
1747.8840351104736,8001,866.8286800384521,3400000
22.46856689453125,1,933.9873790740967,3450000
549.7620105743408,1001,911.792516708374,3450000
494.7044849395752,2001,921.7493534088135,3450000
716.233491897583,3001,933.2585334777832,3450000
1088.9155864715576,4001,912.7857685089111,3450000
1485.525131225586,5001,863.4355068206787,3450000
1164.308786392212,6001,884.2480182647705,3450000
1888.174295425415,7001,866.6949272155762,3450000
1695.7147121429443,8001,899.0912437438965,3450000
21.59881591796875,1,916.2940979003906,3500000
344.74682807922363,1001,1028.8352966308594,3500000
513.5560035705566,2001,883.5499286651611,3500000
1016.9975757598877,3001,996.1667060852051,3500000
1297.1925735473633,4001,929.1484355926514,3500000
1567.5671100616455,5001,1013.1769180297852,3500000
1108.548879623413,6001,923.9461421966553,3500000
1384.6845626831055,7001,930.6483268737793,3500000
1604.8226356506348,8001,933.1133365631104,3500000
27.539730072021484,1,960.3061676025391,3550000
413.68889808654785,1001,932.1534633636475,3550000
508.9707374572754,2001,1023.6461162567139,3550000
865.7162189483643,3001,931.5788745880127,3550000
1491.5704727172852,4001,959.8677158355713,3550000
1046.6647148132324,5001,938.6570453643799,3550000
1174.2002964019775,6001,1005.3215026855469,3550000
2021.9271183013916,7001,801.6581535339355,3550000
1829.5395374298096,8001,926.8431663513184,3550000
24.424076080322266,1,965.4595851898193,3600000
334.52415466308594,1001,1480.3941249847412,3600000
587.2571468353271,2001,1191.7059421539307,3600000
777.0137786865234,3001,1577.566146850586,3600000
1443.2728290557861,4001,1452.800989151001,3600000
1032.6361656188965,5001,907.4196815490723,3600000
1265.7058238983154,6001,891.1526203155518,3600000
1353.6577224731445,7001,947.6239681243896,3600000
1561.2092018127441,8001,881.7236423492432,3600000
25.030136108398438,1,1514.2238140106201,3650000
454.0562629699707,1001,1258.467197418213,3650000
913.8989448547363,2001,1337.4361991882324,3650000
1017.5535678863525,3001,921.6234683990479,3650000
1361.9024753570557,4001,966.0689830780029,3650000
1124.330759048462,5001,889.4474506378174,3650000
1347.0640182495117,6001,962.4218940734863,3650000
1682.1978092193604,7001,937.8206729888916,3650000
2129.791021347046,8001,851.8328666687012,3650000
21.482229232788086,1,1525.7878303527832,3700000
510.4687213897705,1001,954.545259475708,3700000
638.6573314666748,2001,946.6278553009033,3700000
977.8163433074951,3001,884.382963180542,3700000
1062.0403289794922,4001,993.678092956543,3700000
1066.5779113769531,5001,938.6084079742432,3700000
1272.3076343536377,6001,942.7862167358398,3700000
1579.2317390441895,7001,863.2943630218506,3700000
1989.1040325164795,8001,805.99045753479,3700000
21.8198299407959,1,899.8985290527344,3750000
536.6997718811035,1001,1160.001516342163,3750000
544.2032814025879,2001,969.395637512207,3750000
878.0982494354248,3001,1080.6896686553955,3750000
1223.7632274627686,4001,927.9794692993164,3750000
1056.7152500152588,5001,1096.6730117797852,3750000
1217.2739505767822,6001,994.6014881134033,3750000
1779.3700695037842,7001,850.2957820892334,3750000
1813.3676052093506,8001,880.8917999267578,3750000
25.22754669189453,1,1289.6783351898193,3800000
403.3527374267578,1001,1261.7313861846924,3800000
498.0597496032715,2001,845.905065536499,3800000
799.2227077484131,3001,1119.8816299438477,3800000
954.404354095459,4001,860.3858947753906,3800000
1099.592924118042,5001,917.6323413848877,3800000
1381.2801837921143,6001,889.8870944976807,3800000
1447.8178024291992,7001,940.1695728302002,3800000
1595.6053733825684,8001,934.492826461792,3800000
42.433738708496094,1,1073.9669799804688,3850000
398.44679832458496,1001,916.6290760040283,3850000
656.6483974456787,2001,943.6748027801514,3850000
764.3187046051025,3001,1378.1273365020752,3850000
911.9346141815186,4001,921.0548400878906,3850000
1372.4887371063232,5001,923.9096641540527,3850000
1297.7509498596191,6001,914.2451286315918,3850000
1341.583013534546,7001,841.0718441009521,3850000
1484.804391860962,8001,879.0223598480225,3850000
22.472143173217773,1,890.8193111419678,3900000
334.24901962280273,1001,1135.091781616211,3900000
565.924882888794,2001,1115.142822265625,3900000
653.4323692321777,3001,950.7148265838623,3900000
984.2596054077148,4001,1249.955654144287,3900000
1196.5653896331787,5001,843.3730602264404,3900000
1282.7911376953125,6001,909.7952842712402,3900000
1640.3203010559082,7001,842.4544334411621,3900000
1456.869125366211,8001,953.9093971252441,3900000
41.73445701599121,1,1656.5272808074951,3950000
431.90479278564453,1001,943.1142807006836,3950000
514.5509243011475,2001,932.5542449951172,3950000
757.4739456176758,3001,1151.658058166504,3950000
910.0842475891113,4001,914.8967266082764,3950000
1387.3353004455566,5001,996.3705539703369,3950000
1378.7460327148438,6001,990.9563064575195,3950000
1338.7155532836914,7001,1227.2279262542725,3950000
1893.2170867919922,8001,881.9530010223389,3950000
22.885799407958984,1,903.8059711456299,4000000
351.1378765106201,1001,1456.8774700164795,4000000
731.4531803131104,2001,1055.4187297821045,4000000
703.3793926239014,3001,896.477460861206,4000000
1287.5099182128906,4001,1237.46657371521,4000000
1153.1858444213867,5001,968.8396453857422,4000000
1090.0356769561768,6001,942.8720474243164,4000000
1783.3459377288818,7001,924.1604804992676,4000000
1453.1118869781494,8001,896.803617477417,4000000
26.1993408203125,1,1042.0210361480713,4050000
355.424165725708,1001,959.836483001709,4050000
585.2859020233154,2001,867.9075241088867,4050000
688.8628005981445,3001,1039.1058921813965,4050000
881.4725875854492,4001,1490.6113147735596,4050000
1049.7174263000488,5001,1043.6103343963623,4050000
1237.7805709838867,6001,964.33424949646,4050000
1985.3687286376953,7001,867.1634197235107,4050000
1658.2908630371094,8001,882.6749324798584,4050000
28.397560119628906,1,1054.893970489502,4100000
312.52217292785645,1001,1074.756145477295,4100000
518.4977054595947,2001,860.835075378418,4100000
686.9368553161621,3001,1354.2289733886719,4100000
1110.4638576507568,4001,958.8620662689209,4100000
1015.5372619628906,5001,862.4551296234131,4100000
1274.7936248779297,6001,929.901123046875,4100000
1622.9934692382812,7001,907.8357219696045,4100000
1543.060541152954,8001,872.4339008331299,4100000
25.344133377075195,1,899.968147277832,4150000
417.10782051086426,1001,1659.0900421142578,4150000
550.7259368896484,2001,1260.8675956726074,4150000
669.5151329040527,3001,1592.1099185943604,4150000
827.5754451751709,4001,979.4092178344727,4150000
1007.394552230835,5001,921.9505786895752,4150000
1170.4788208007812,6001,1053.0097484588623,4150000
1319.176197052002,7001,905.961275100708,4150000
1786.316156387329,8001,915.7266616821289,4150000
21.45695686340332,1,921.0803508758545,4200000
333.22691917419434,1001,1113.450527191162,4200000
752.5203227996826,2001,1454.8447132110596,4200000
659.9595546722412,3001,1221.4527130126953,4200000
974.4887351989746,4001,1399.1668224334717,4200000
1413.6414527893066,5001,1032.7603816986084,4200000
1368.8395023345947,6001,883.7242126464844,4200000
1393.282175064087,7001,973.130464553833,4200000
1540.510654449463,8001,904.7513008117676,4200000
22.36342430114746,1,935.9586238861084,4250000
350.29006004333496,1001,1244.5948123931885,4250000
524.672269821167,2001,967.7543640136719,4250000
733.8593006134033,3001,952.6727199554443,4250000
968.0168628692627,4001,1072.6544857025146,4250000
1049.2784976959229,5001,933.7601661682129,4250000
1187.5622272491455,6001,892.9321765899658,4250000
1341.8760299682617,7001,952.2817134857178,4250000
2399.2011547088623,8001,861.0825538635254,4250000
22.51267433166504,1,1027.550458908081,4300000
338.06753158569336,1001,1090.1949405670166,4300000
712.3434543609619,2001,1040.1055812835693,4300000
