generation time in msek,dbsize in triples
574.5081901550293,1000000
546.8952655792236,1010000
526.3700485229492,1020000
542.3738956451416,1030000
541.527509689331,1040000
550.689697265625,1050000
556.0095310211182,1060000
555.4521083831787,1070000
553.7090301513672,1080000
570.4028606414795,1090000
564.1822814941406,1100000
568.411111831665,1110000
565.800666809082,1120000
583.8537216186523,1130000
590.5585289001465,1140000
591.2535190582275,1150000
604.8576831817627,1160000
598.2546806335449,1170000
606.3551902770996,1180000
601.9237041473389,1190000
612.037181854248,1200000
618.2239055633545,1210000
619.4000244140625,1220000
639.8005485534668,1230000
634.3607902526855,1240000
631.5393447875977,1250000
642.7407264709473,1260000
636.725902557373,1270000
648.0274200439453,1280000
668.0271625518799,1290000
666.6362285614014,1300000
662.4753475189209,1310000
665.6994819641113,1320000
691.2627220153809,1330000
668.3180332183838,1340000
676.915168762207,1350000
688.4160041809082,1360000
688.4019374847412,1370000
696.190357208252,1380000
707.3013782501221,1390000
713.2828235626221,1400000
706.0410976409912,1410000
714.1811847686768,1420000
706.956148147583,1430000
716.0699367523193,1440000
739.7451400756836,1450000
729.2101383209229,1460000
730.6442260742188,1470000
734.086275100708,1480000
769.5858478546143,1490000
746.2315559387207,1500000
742.6550388336182,1510000
758.5122585296631,1520000
777.8060436248779,1530000
781.4254760742188,1540000
781.0287475585938,1550000
765.709400177002,1560000
789.879322052002,1570000
792.5910949707031,1580000
790.0605201721191,1590000
796.0257530212402,1600000
805.229902267456,1610000
806.8714141845703,1620000
811.2492561340332,1630000
816.4827823638916,1640000
830.9977054595947,1650000
832.8361511230469,1660000
834.1693878173828,1670000
860.7044219970703,1680000
842.3852920532227,1690000
835.6764316558838,1700000
837.8651142120361,1710000
840.0216102600098,1720000
850.482702255249,1730000
849.3714332580566,1740000
846.6460704803467,1750000
885.9734535217285,1760000
856.5731048583984,1770000
874.8095035552979,1780000
890.2320861816406,1790000
890.0296688079834,1800000
873.934268951416,1810000
895.6022262573242,1820000
887.3476982116699,1830000
908.3333015441895,1840000
895.6997394561768,1850000
912.1487140655518,1860000
907.7954292297363,1870000
932.5661659240723,1880000
943.9232349395752,1890000
929.3582439422607,1900000
917.7000522613525,1910000
929.6505451202393,1920000
928.7614822387695,1930000
947.9994773864746,1940000
987.123966217041,1950000
950.920581817627,1960000
961.3165855407715,1970000
992.464542388916,1980000
960.4103565216064,1990000
974.6127128601074,2000000
983.6549758911133,2010000
987.3788356781006,2020000
983.3877086639404,2030000
1042.0401096343994,2040000
991.9617176055908,2050000
992.2716617584229,2060000
1015.3934955596924,2070000
1004.2130947113037,2080000
1014.8890018463135,2090000
1031.0969352722168,2100000
1027.022361755371,2110000
1027.7562141418457,2120000
