insert time in msek,insert size,dbsize in triples
641.0074234008789,5001,1220000
756.1249732971191,6001,1220000
861.0756397247314,7001,1220000
1002.0802021026611,8001,1220000
4.467010498046875,1,1230000
135.6053352355957,1001,1230000
260.73312759399414,2001,1230000
396.8496322631836,3001,1230000
520.9028720855713,4001,1230000
657.7944755554199,5001,1230000
774.6536731719971,6001,1230000
917.9303646087646,7001,1230000
1033.4606170654297,8001,1230000
4.490137100219727,1,1240000
144.66142654418945,1001,1240000
262.12382316589355,2001,1240000
380.3834915161133,3001,1240000
532.0923328399658,4001,1240000
634.5410346984863,5001,1240000
770.6828117370605,6001,1240000
903.0721187591553,7001,1240000
1014.6484375,8001,1240000
4.221200942993164,1,1250000
136.76071166992188,1001,1250000
254.3962001800537,2001,1250000
382.00902938842773,3001,1250000
517.9867744445801,4001,1250000
650.6209373474121,5001,1250000
756.6912174224854,6001,1250000
862.8084659576416,7001,1250000
1023.2634544372559,8001,1250000
3.9098262786865234,1,1260000
131.61277770996094,1001,1260000
256.3972473144531,2001,1260000
382.3881149291992,3001,1260000
502.6712417602539,4001,1260000
623.9123344421387,5001,1260000
790.1918888092041,6001,1260000
866.5421009063721,7001,1260000
990.8385276794434,8001,1260000
4.2018890380859375,1,1270000
133.2404613494873,1001,1270000
256.87718391418457,2001,1270000
385.87188720703125,3001,1270000
537.5096797943115,4001,1270000
642.3652172088623,5001,1270000
755.2740573883057,6001,1270000
906.3968658447266,7001,1270000
997.8008270263672,8001,1270000
4.073381423950195,1,1280000
131.8190097808838,1001,1280000
254.835844039917,2001,1280000
386.0931396484375,3001,1280000
530.6622982025146,4001,1280000
634.7074508666992,5001,1280000
744.5943355560303,6001,1280000
886.1401081085205,7001,1280000
1010.979175567627,8001,1280000
4.459142684936523,1,1290000
136.9178295135498,1001,1290000
258.85581970214844,2001,1290000
386.25550270080566,3001,1290000
517.103910446167,4001,1290000
654.409646987915,5001,1290000
758.0933570861816,6001,1290000
871.43874168396,7001,1290000
1025.6173610687256,8001,1290000
4.124879837036133,1,1300000
130.07712364196777,1001,1300000
254.3184757232666,2001,1300000
380.74707984924316,3001,1300000
514.7051811218262,4001,1300000
621.6700077056885,5001,1300000
754.2037963867188,6001,1300000
891.7906284332275,7001,1300000
998.2109069824219,8001,1300000
3.835916519165039,1,1310000
139.0707492828369,1001,1310000
257.9500675201416,2001,1310000
387.6199722290039,3001,1310000
533.5903167724609,4001,1310000
635.2708339691162,5001,1310000
751.1863708496094,6001,1310000
873.1889724731445,7001,1310000
1022.1004486083984,8001,1310000
4.0798187255859375,1,1320000
136.37232780456543,1001,1320000
264.756441116333,2001,1320000
394.686222076416,3001,1320000
516.974925994873,4001,1320000
686.7029666900635,5001,1320000
766.2811279296875,6001,1320000
897.1953392028809,7001,1320000
1062.0875358581543,8001,1320000
4.174947738647461,1,1330000
133.1479549407959,1001,1330000
256.38628005981445,2001,1330000
389.4181251525879,3001,1330000
512.4399662017822,4001,1330000
632.9207420349121,5001,1330000
792.7846908569336,6001,1330000
875.1590251922607,7001,1330000
1005.361795425415,8001,1330000
4.288911819458008,1,1340000
133.7869167327881,1001,1340000
256.35743141174316,2001,1340000
389.68610763549805,3001,1340000
534.5766544342041,4001,1340000
629.8351287841797,5001,1340000
771.5966701507568,6001,1340000
899.1348743438721,7001,1340000
1003.8478374481201,8001,1340000
3.8759708404541016,1,1350000
134.61613655090332,1001,1350000
262.58158683776855,2001,1350000
391.56293869018555,3001,1350000
509.601354598999,4001,1350000
661.1254215240479,5001,1350000
765.4647827148438,6001,1350000
878.2320022583008,7001,1350000
1020.9968090057373,8001,1350000
3.894329071044922,1,1360000
134.43303108215332,1001,1360000
257.0986747741699,2001,1360000
380.6009292602539,3001,1360000
504.0137767791748,4001,1360000
630.3303241729736,5001,1360000
780.3230285644531,6001,1360000
869.1861629486084,7001,1360000
998.3465671539307,8001,1360000
3.8204193115234375,1,1370000
132.51352310180664,1001,1370000
256.3450336456299,2001,1370000
412.8248691558838,3001,1370000
514.1911506652832,4001,1370000
639.8861408233643,5001,1370000
782.4010848999023,6001,1370000
915.4016971588135,7001,1370000
991.9838905334473,8001,1370000
3.7870407104492188,1,1380000
131.58750534057617,1001,1380000
256.84666633605957,2001,1380000
382.71379470825195,3001,1380000
530.7154655456543,4001,1380000
626.5742778778076,5001,1380000
762.4616622924805,6001,1380000
874.7239112854004,7001,1380000
1023.3993530273438,8001,1380000
4.047155380249023,1,1390000
131.6976547241211,1001,1390000
259.10091400146484,2001,1390000
387.3128890991211,3001,1390000
505.42497634887695,4001,1390000
655.3378105163574,5001,1390000
769.1547870635986,6001,1390000
880.326509475708,7001,1390000
1020.4784870147705,8001,1390000
3.9091110229492188,1,1400000
134.73081588745117,1001,1400000
262.0975971221924,2001,1400000
385.00452041625977,3001,1400000
508.21566581726074,4001,1400000
631.324052810669,5001,1400000
765.1543617248535,6001,1400000
897.8579044342041,7001,1400000
989.490270614624,8001,1400000
4.225492477416992,1,1410000
132.66873359680176,1001,1410000
260.7705593109131,2001,1410000
407.60183334350586,3001,1410000
506.5333843231201,4001,1410000
642.0822143554688,5001,1410000
758.0051422119141,6001,1410000
897.0222473144531,7001,1410000
1003.3304691314697,8001,1410000
3.7670135498046875,1,1420000
133.77881050109863,1001,1420000
262.09354400634766,2001,1420000
396.34132385253906,3001,1420000
517.249345779419,4001,1420000
662.6977920532227,5001,1420000
769.0777778625488,6001,1420000
894.2732810974121,7001,1420000
1050.7843494415283,8001,1420000
4.192352294921875,1,1430000
132.51233100891113,1001,1430000
260.772705078125,2001,1430000
381.66117668151855,3001,1430000
509.2642307281494,4001,1430000
635.6174945831299,5001,1430000
784.0456962585449,6001,1430000
879.3966770172119,7001,1430000
996.5465068817139,8001,1430000
3.8208961486816406,1,1440000
132.25317001342773,1001,1440000
256.5193176269531,2001,1440000
414.04080390930176,3001,1440000
510.4353427886963,4001,1440000
634.1185569763184,5001,1440000
780.9314727783203,6001,1440000
894.4423198699951,7001,1440000
999.2306232452393,8001,1440000
3.8394927978515625,1,1450000
135.99085807800293,1001,1450000
259.188175201416,2001,1450000
391.8635845184326,3001,1450000
537.4090671539307,4001,1450000
625.615119934082,5001,1450000
753.2308101654053,6001,1450000
911.3814830780029,7001,1450000
992.988109588623,8001,1450000
3.5927295684814453,1,1460000
152.17351913452148,1001,1460000
263.23580741882324,2001,1460000
389.48845863342285,3001,1460000
523.3914852142334,4001,1460000
669.4693565368652,5001,1460000
776.9014835357666,6001,1460000
903.5801887512207,7001,1460000
1061.1960887908936,8001,1460000
3.694295883178711,1,1470000
134.48786735534668,1001,1470000
266.53051376342773,2001,1470000
385.0681781768799,3001,1470000
510.6346607208252,4001,1470000
632.2457790374756,5001,1470000
787.9245281219482,6001,1470000
880.6145191192627,7001,1470000
999.0553855895996,8001,1470000
3.8335323333740234,1,1480000
154.53004837036133,1001,1480000
256.1297416687012,2001,1480000
405.6358337402344,3001,1480000
514.479398727417,4001,1480000
627.9046535491943,5001,1480000
774.7650146484375,6001,1480000
901.3180732727051,7001,1480000
996.7508316040039,8001,1480000
3.8192272186279297,1,1490000
132.9646110534668,1001,1490000
262.3746395111084,2001,1490000
388.2286548614502,3001,1490000
530.7557582855225,4001,1490000
636.5315914154053,5001,1490000
781.9132804870605,6001,1490000
897.4392414093018,7001,1490000
1002.7530193328857,8001,1490000
3.8166046142578125,1,1500000
131.2389373779297,1001,1500000
255.3386688232422,2001,1500000
384.6285343170166,3001,1500000
507.34615325927734,4001,1500000
662.9700660705566,5001,1500000
753.3059120178223,6001,1500000
888.0486488342285,7001,1500000
1054.2943477630615,8001,1500000
4.086971282958984,1,1510000
140.6412124633789,1001,1510000
255.1712989807129,2001,1510000
381.8676471710205,3001,1510000
505.48624992370605,4001,1510000
628.1008720397949,5001,1510000
775.9878635406494,6001,1510000
873.3479976654053,7001,1510000
999.4604587554932,8001,1510000
3.801107406616211,1,1520000
130.89275360107422,1001,1520000
257.10296630859375,2001,1520000
408.36334228515625,3001,1520000
513.5376453399658,4001,1520000
629.2057037353516,5001,1520000
768.0158615112305,6001,1520000
909.0957641601562,7001,1520000
999.5477199554443,8001,1520000
3.515958786010742,1,1530000
133.46004486083984,1001,1530000
262.90082931518555,2001,1530000
392.1670913696289,3001,1530000
514.0430927276611,4001,1530000
661.2129211425781,5001,1530000
760.6868743896484,6001,1530000
879.2812824249268,7001,1530000
1026.4523029327393,8001,1530000
4.25410270690918,1,1540000
134.19437408447266,1001,1540000
258.558988571167,2001,1540000
381.0443878173828,3001,1540000
510.969877243042,4001,1540000
656.1682224273682,5001,1540000
784.6341133117676,6001,1540000
874.0425109863281,7001,1540000
1031.7130088806152,8001,1540000
3.7755966186523438,1,1550000
132.0936679840088,1001,1550000
261.05785369873047,2001,1550000
385.2801322937012,3001,1550000
519.0877914428711,4001,1550000
638.5297775268555,5001,1550000
761.446475982666,6001,1550000
904.7174453735352,7001,1550000
997.624397277832,8001,1550000
3.679990768432617,1,1560000
130.68866729736328,1001,1560000
255.75518608093262,2001,1560000
384.5019340515137,3001,1560000
535.6700420379639,4001,1560000
637.2427940368652,5001,1560000
751.2893676757812,6001,1560000
901.616096496582,7001,1560000
1007.8690052032471,8001,1560000
3.9415359497070312,1,1570000
136.67631149291992,1001,1570000
261.6078853607178,2001,1570000
391.2489414215088,3001,1570000
515.1426792144775,4001,1570000
653.5284519195557,5001,1570000
760.6701850891113,6001,1570000
874.9101161956787,7001,1570000
1023.7975120544434,8001,1570000
3.787994384765625,1,1580000
135.75458526611328,1001,1580000
256.77013397216797,2001,1580000
387.45760917663574,3001,1580000
506.50739669799805,4001,1580000
630.8703422546387,5001,1580000
790.7233238220215,6001,1580000
884.0212821960449,7001,1580000
1002.8567314147949,8001,1580000
3.695249557495117,1,1590000
134.33384895324707,1001,1590000
260.883092880249,2001,1590000
411.19837760925293,3001,1590000
514.5184993743896,4001,1590000
638.9138698577881,5001,1590000
760.3096961975098,6001,1590000
901.2517929077148,7001,1590000
1007.2813034057617,8001,1590000
3.7124156951904297,1,1600000
132.26079940795898,1001,1600000
266.3888931274414,2001,1600000
388.34500312805176,3001,1600000
515.3656005859375,4001,1600000
658.6692333221436,5001,1600000
767.0776844024658,6001,1600000
877.9911994934082,7001,1600000
1037.5356674194336,8001,1600000
4.779577255249023,1,1610000
136.46411895751953,1001,1610000
261.9495391845703,2001,1610000
395.9238529205322,3001,1610000
523.4405994415283,4001,1610000
638.7677192687988,5001,1610000
795.8416938781738,6001,1610000
897.3798751831055,7001,1610000
1022.885799407959,8001,1610000
3.6284923553466797,1,1620000
132.51113891601562,1001,1620000
256.15978240966797,2001,1620000
404.62779998779297,3001,1620000
510.8635425567627,4001,1620000
632.2576999664307,5001,1620000
778.0563831329346,6001,1620000
897.2513675689697,7001,1620000
1005.1131248474121,8001,1620000
4.096746444702148,1,1630000
135.25891304016113,1001,1630000
258.2383155822754,2001,1630000
384.9308490753174,3001,1630000
508.00442695617676,4001,1630000
659.6362590789795,5001,1630000
766.4158344268799,6001,1630000
885.7886791229248,7001,1630000
1027.4600982666016,8001,1630000
3.7114620208740234,1,1640000
135.9555721282959,1001,1640000
258.6710453033447,2001,1640000
391.5245532989502,3001,1640000
524.2383480072021,4001,1640000
633.5930824279785,5001,1640000
785.1841449737549,6001,1640000
894.1736221313477,7001,1640000
998.3506202697754,8001,1640000
3.674030303955078,1,1650000
135.07580757141113,1001,1650000
261.0125541687012,2001,1650000
406.89992904663086,3001,1650000
511.0001564025879,4001,1650000
630.8848857879639,5001,1650000
766.3745880126953,6001,1650000
904.6919345855713,7001,1650000
1002.8135776519775,8001,1650000
3.8073062896728516,1,1660000
138.19169998168945,1001,1660000
263.3976936340332,2001,1660000
395.7388401031494,3001,1660000
543.0538654327393,4001,1660000
651.8218517303467,5001,1660000
775.5496501922607,6001,1660000
920.1171398162842,7001,1660000
1033.7746143341064,8001,1660000
3.6988258361816406,1,1670000
134.67001914978027,1001,1670000
260.58459281921387,2001,1670000
395.37525177001953,3001,1670000
519.8347568511963,4001,1670000
659.9278450012207,5001,1670000
776.799201965332,6001,1670000
882.4331760406494,7001,1670000
1026.7345905303955,8001,1670000
4.117488861083984,1,1680000
135.57910919189453,1001,1680000
263.3013725280762,2001,1680000
396.8679904937744,3001,1680000
524.9807834625244,4001,1680000
649.2278575897217,5001,1680000
804.0094375610352,6001,1680000
898.4048366546631,7001,1680000
1029.998540878296,8001,1680000
3.683805465698242,1,1690000
132.42530822753906,1001,1690000
283.9927673339844,2001,1690000
386.4562511444092,3001,1690000
514.9083137512207,4001,1690000
639.477014541626,5001,1690000
762.7935409545898,6001,1690000
908.6356163024902,7001,1690000
1009.2146396636963,8001,1690000
3.7963390350341797,1,1700000
136.4283561706543,1001,1700000
262.5613212585449,2001,1700000
397.4266052246094,3001,1700000
545.9480285644531,4001,1700000
667.1841144561768,5001,1700000
775.2556800842285,6001,1700000
925.3857135772705,7001,1700000
1029.5813083648682,8001,1700000
3.5812854766845703,1,1710000
132.94196128845215,1001,1710000
256.8845748901367,2001,1710000
387.2864246368408,3001,1710000
515.8088207244873,4001,1710000
659.6860885620117,5001,1710000
776.1945724487305,6001,1710000
888.7908458709717,7001,1710000
1027.5120735168457,8001,1710000
3.5636425018310547,1,1720000
134.97018814086914,1001,1720000
266.86763763427734,2001,1720000
401.8869400024414,3001,1720000
528.8610458374023,4001,1720000
654.9136638641357,5001,1720000
801.5375137329102,6001,1720000
909.7740650177002,7001,1720000
1043.6367988586426,8001,1720000
3.844022750854492,1,1730000
137.7568244934082,1001,1730000
262.75181770324707,2001,1730000
407.4270725250244,3001,1730000
518.6302661895752,4001,1730000
643.5480117797852,5001,1730000
764.9033069610596,6001,1730000
904.0603637695312,7001,1730000
1021.5001106262207,8001,1730000
3.572225570678711,1,1740000
133.1043243408203,1001,1740000
256.4098834991455,2001,1740000
390.1715278625488,3001,1740000
546.7007160186768,4001,1740000
656.005859375,5001,1740000
759.7260475158691,6001,1740000
922.0788478851318,7001,1740000
1003.2484531402588,8001,1740000
3.6041736602783203,1,1750000
132.71021842956543,1001,1750000
265.69342613220215,2001,1750000
388.4589672088623,3001,1750000
512.6264095306396,4001,1750000
655.5280685424805,5001,1750000
765.364408493042,6001,1750000
878.5669803619385,7001,1750000
1021.8729972839355,8001,1750000
3.8759708404541016,1,1760000
133.7258815765381,1001,1760000
268.3231830596924,2001,1760000
385.97679138183594,3001,1760000
510.67161560058594,4001,1760000
645.0393199920654,5001,1760000
787.2908115386963,6001,1760000
884.7329616546631,7001,1760000
1015.4271125793457,8001,1760000
3.7572383880615234,1,1770000
133.53681564331055,1001,1770000
266.1571502685547,2001,1770000
408.83398056030273,3001,1770000
512.3178958892822,4001,1770000
639.4832134246826,5001,1770000
758.5923671722412,6001,1770000
909.2676639556885,7001,1770000
1017.5740718841553,8001,1770000
3.461122512817383,1,1780000
136.5649700164795,1001,1780000
263.35740089416504,2001,1780000
394.84524726867676,3001,1780000
548.0673313140869,4001,1780000
649.4953632354736,5001,1780000
786.7946624755859,6001,1780000
907.3686599731445,7001,1780000
1060.3914260864258,8001,1780000
3.9408206939697266,1,1790000
133.73184204101562,1001,1790000
263.14234733581543,2001,1790000
391.3717269897461,3001,1790000
528.9604663848877,4001,1790000
673.7120151519775,5001,1790000
765.6455039978027,6001,1790000
902.8077125549316,7001,1790000
1041.5399074554443,8001,1790000
3.5805702209472656,1,1800000
135.5745792388916,1001,1800000
263.8866901397705,2001,1800000
396.75188064575195,3001,1800000
524.0890979766846,4001,1800000
654.5319557189941,5001,1800000
807.2783946990967,6001,1800000
906.7351818084717,7001,1800000
1040.1198863983154,8001,1800000
3.701448440551758,1,1810000
134.58943367004395,1001,1810000
261.46817207336426,2001,1810000
414.53075408935547,3001,1810000
519.0439224243164,4001,1810000
639.6334171295166,5001,1810000
756.9315433502197,6001,1810000
910.7694625854492,7001,1810000
1016.2959098815918,8001,1810000
3.632783889770508,1,1820000
139.3263339996338,1001,1820000
264.04857635498047,2001,1820000
401.7982482910156,3001,1820000
526.3354778289795,4001,1820000
676.4593124389648,5001,1820000
784.4679355621338,6001,1820000
902.6901721954346,7001,1820000
1075.1144886016846,8001,1820000
3.5448074340820312,1,1830000
137.8169059753418,1001,1830000
260.10870933532715,2001,1830000
387.4938488006592,3001,1830000
513.7021541595459,4001,1830000
636.5792751312256,5001,1830000
796.1540222167969,6001,1830000
886.289119720459,7001,1830000
1014.7206783294678,8001,1830000
3.6773681640625,1,1840000
137.45951652526855,1001,1840000
260.59722900390625,2001,1840000
423.71058464050293,3001,1840000
518.8643932342529,4001,1840000
650.4993438720703,5001,1840000
777.81081199646,6001,1840000
925.142765045166,7001,1840000
1030.8842658996582,8001,1840000
3.541707992553711,1,1850000
136.09766960144043,1001,1850000
266.9486999511719,2001,1850000
391.07680320739746,3001,1850000
545.6874370574951,4001,1850000
645.301342010498,5001,1850000
775.0282287597656,6001,1850000
896.6660499572754,7001,1850000
1042.1843528747559,8001,1850000
3.576993942260742,1,1860000
136.07215881347656,1001,1860000
267.88806915283203,2001,1860000
399.08885955810547,3001,1860000
525.7537364959717,4001,1860000
661.6740226745605,5001,1860000
807.2092533111572,6001,1860000
901.6399383544922,7001,1860000
1075.0792026519775,8001,1860000
3.6711692810058594,1,1870000
134.5517635345459,1001,1870000
259.66668128967285,2001,1870000
395.038366317749,3001,1870000
511.9190216064453,4001,1870000
645.5433368682861,5001,1870000
787.4267101287842,6001,1870000
886.2416744232178,7001,1870000
1013.0350589752197,8001,1870000
3.4873485565185547,1,1880000
133.07690620422363,1001,1880000
256.7744255065918,2001,1880000
404.83760833740234,3001,1880000
520.9558010101318,4001,1880000
634.5541477203369,5001,1880000
764.521598815918,6001,1880000
905.099630355835,7001,1880000
1012.134313583374,8001,1880000
3.650665283203125,1,1890000
133.62574577331543,1001,1890000
268.5544490814209,2001,1890000
390.80071449279785,3001,1890000
523.5123634338379,4001,1890000
665.2228832244873,5001,1890000
774.4157314300537,6001,1890000
887.6316547393799,7001,1890000
1041.764259338379,8001,1890000
4.707098007202148,1,1900000
135.75983047485352,1001,1900000
266.01433753967285,2001,1900000
394.3188190460205,3001,1900000
525.078535079956,4001,1900000
656.8183898925781,5001,1900000
803.6220073699951,6001,1900000
905.4737091064453,7001,1900000
1032.5756072998047,8001,1900000
3.572702407836914,1,1910000
139.14084434509277,1001,1910000
282.03797340393066,2001,1910000
389.1134262084961,3001,1910000
516.8805122375488,4001,1910000
647.3891735076904,5001,1910000
775.2640247344971,6001,1910000
923.7759113311768,7001,1910000
1045.278549194336,8001,1910000
3.606081008911133,1,1920000
135.12825965881348,1001,1920000
264.58001136779785,2001,1920000
394.0725326538086,3001,1920000
548.3076572418213,4001,1920000
649.3721008300781,5001,1920000
777.4288654327393,6001,1920000
900.1500606536865,7001,1920000
1066.7452812194824,8001,1920000
4.032611846923828,1,1930000
135.15830039978027,1001,1930000
261.04283332824707,2001,1930000
394.5915699005127,3001,1930000
523.1692790985107,4001,1930000
679.2151927947998,5001,1930000
772.4964618682861,6001,1930000
902.2409915924072,7001,1930000
1047.4884510040283,8001,1930000
3.5250186920166016,1,1940000
136.68060302734375,1001,1940000
264.91689682006836,2001,1940000
397.3696231842041,3001,1940000
525.9578227996826,4001,1940000
653.0680656433105,5001,1940000
797.4834442138672,6001,1940000
905.2724838256836,7001,1940000
1039.1631126403809,8001,1940000
3.810882568359375,1,1950000
134.11307334899902,1001,1950000
265.8262252807617,2001,1950000
412.7929210662842,3001,1950000
519.7701454162598,4001,1950000
640.7153606414795,5001,1950000
762.2973918914795,6001,1950000
905.4398536682129,7001,1950000
1016.1855220794678,8001,1950000
3.4914016723632812,1,1960000
134.73033905029297,1001,1960000
263.74173164367676,2001,1960000
395.0052261352539,3001,1960000
526.3237953186035,4001,1960000
679.5835494995117,5001,1960000
778.2464027404785,6001,1960000
909.6705913543701,7001,1960000
1061.5172386169434,8001,1960000
3.713369369506836,1,1970000
133.08238983154297,1001,1970000
260.85519790649414,2001,1970000
389.3709182739258,3001,1970000
518.8679695129395,4001,1970000
649.5034694671631,5001,1970000
798.015832901001,6001,1970000
886.6534233093262,7001,1970000
1014.8055553436279,8001,1970000
3.4465789794921875,1,1980000
138.06796073913574,1001,1980000
293.4679985046387,2001,1980000
392.86255836486816,3001,1980000
527.8077125549316,4001,1980000
649.9350070953369,5001,1980000
795.2437400817871,6001,1980000
931.4029216766357,7001,1980000
1048.5920906066895,8001,1980000
3.407001495361328,1,1990000
135.10775566101074,1001,1990000
257.51233100891113,2001,1990000
393.0234909057617,3001,1990000
536.2064838409424,4001,1990000
644.7057723999023,5001,1990000
769.8955535888672,6001,1990000
917.273998260498,7001,1990000
1020.6806659698486,8001,1990000
3.4089088439941406,1,2000000
137.2075080871582,1001,2000000
265.45000076293945,2001,2000000
399.2927074432373,3001,2000000
527.7674198150635,4001,2000000
675.4124164581299,5001,2000000
793.4949398040771,6001,2000000
908.7777137756348,7001,2000000
1075.596570968628,8001,2000000
3.5774707794189453,1,2010000
134.23728942871094,1001,2010000
262.9117965698242,2001,2010000
391.2944793701172,3001,2010000
519.8459625244141,4001,2010000
644.9630260467529,5001,2010000
795.555591583252,6001,2010000
886.7199420928955,7001,2010000
1031.534194946289,8001,2010000
3.4487247467041016,1,2020000
137.5439167022705,1001,2020000
268.0659294128418,2001,2020000
399.9605178833008,3001,2020000
554.9957752227783,4001,2020000
664.6411418914795,5001,2020000
785.306453704834,6001,2020000
931.9465160369873,7001,2020000
1053.5271167755127,8001,2020000
3.506183624267578,1,2030000
132.48825073242188,1001,2030000
264.41359519958496,2001,2030000
395.17855644226074,3001,2030000
515.9313678741455,4001,2030000
666.6181087493896,5001,2030000
768.075704574585,6001,2030000
