dynamic time in msek,amount of triples inserted,generation time in msek,dbsize in triples
6155.406951904297,4001,5012.0744705200195,1110000
2384.8564624786377,5001,1950.986385345459,1110000
54.06785011291504,1,1646.3439464569092,1120000
782.7901840209961,1001,8826.26724243164,1120000
2736.487865447998,2001,2335.6218338012695,1120000
4096.917152404785,3001,1690.2687549591064,1120000
2933.9797496795654,4001,5205.040454864502,1120000
5165.6811237335205,5001,5519.104957580566,1120000
72.21508026123047,1,1838.7596607208252,1130000
851.585865020752,1001,6065.24658203125,1130000
1387.7184391021729,2001,6909.0821743011475,1130000
4804.85200881958,3001,1744.0907955169678,1130000
2107.595443725586,4001,4977.229833602905,1130000
5314.413547515869,5001,4255.74254989624,1130000
81.5277099609375,1,2282.256603240967,1140000
611.2387180328369,1001,8420.66740989685,1140000
1372.5900650024414,2001,9607.18822479248,1140000
2215.388059616089,3001,1692.9943561553955,1140000
1978.264570236206,4001,12512.404203414917,1140000
2775.63738822937,5001,5016.273498535156,1140000
81.96687698364258,1,1990.5986785888672,1150000
2594.775438308716,1001,7945.547103881836,1150000
163.61284255981445,2001,0.5121231079101562,1150000
6095.19362449646,3001,9852.81777381897,1150000
320.4681873321533,4001,0.42510032653808594,1150000
5492.725133895874,5001,2256.9797039031982,1150000
122.15185165405273,1,2114.2497062683105,1160000
86.94148063659668,1001,0.8981227874755859,1160000
1464.463233947754,2001,1993.8929080963135,1160000
1672.715425491333,3001,1607.6509952545166,1160000
1958.2545757293701,4001,1632.6961517333984,1160000
488.9874458312988,5001,0.5929470062255859,1160000
309.0250492095947,1,5463.995456695557,1170000
27118.943691253662,1001,2026.2525081634521,1170000
2788.300037384033,2001,2091.2821292877197,1170000
2541.351079940796,3001,2038.2499694824219,1170000
5876.097679138184,4001,7831.734895706177,1170000
4852.150440216064,5001,1868.6494827270508,1170000
331.92920684814453,1,8196.980237960815,1180000
1281.327724456787,1001,17296.753883361816,1180000
1435.2130889892578,2001,2272.9697227478027,1180000
3510.446548461914,3001,2495.028257369995,1180000
7568.175792694092,4001,1654.1273593902588,1180000
2476.3550758361816,5001,18784.52730178833,1180000
55.997610092163086,1,1892.5600051879883,1190000
992.1009540557861,1001,10684.802293777466,1190000
4455.714225769043,2001,6740.122556686401,1190000
5212.822914123535,3001,1617.9070472717285,1190000
2013.58962059021,4001,2138.5481357574463,1190000
3248.2147216796875,5001,1648.9710807800293,1190000
57.27124214172363,1,2734.480619430542,1200000
1016.1583423614502,1001,16633.21876525879,1200000
1332.7991962432861,2001,2037.956953048706,1200000
3716.461181640625,3001,2158.4150791168213,1200000
4371.675252914429,4001,10407.905101776123,1200000
426.9237518310547,5001,0.43892860412597656,1200000
51.37753486633301,1,2796.8835830688477,1210000
769.078254699707,1001,2065.892219543457,1210000
2596.4136123657227,2001,1783.63037109375,1210000
4239.352226257324,3001,1921.0336208343506,1210000
5789.4697189331055,4001,1859.7683906555176,1210000
2643.023729324341,5001,9986.20581626892,1210000
43.69783401489258,1,1603.914499282837,1220000
2191.343069076538,1001,2691.655158996582,1220000
1139.1398906707764,2001,1860.949993133545,1220000
2226.27854347229,3001,2729.098320007324,1220000
8068.160057067871,4001,1853.7344932556152,1220000
3371.8209266662598,5001,2288.7444496154785,1220000
121.54912948608398,1,2929.462671279907,1230000
993.7906265258789,1001,15654.778480529785,1230000
2467.6120281219482,2001,2170.341730117798,1230000
3039.548635482788,3001,12420.641422271729,1230000
5025.443315505981,4001,1661.3712310791016,1230000
2558.687448501587,5001,1569.3578720092773,1230000
160.38227081298828,1,12010.621309280396,1240000
1597.3494052886963,1001,2186.8491172790527,1240000
6584.625959396362,2001,1945.5451965332031,1240000
1969.7964191436768,3001,2022.6404666900635,1240000
1900.4380702972412,4001,2598.8826751708984,1240000
2248.20613861084,5001,2142.7667140960693,1240000
295.5136299133301,1,2206.372022628784,1250000
2865.6225204467773,1001,1946.3176727294922,1250000
1522.7501392364502,2001,1709.1271877288818,1250000
1523.3993530273438,3001,4353.277683258057,1250000
8715.192079544067,4001,1607.5975894927979,1250000
2326.064109802246,5001,2257.6661109924316,1250000
99.77483749389648,1,1948.0552673339844,1260000
891.2703990936279,1001,2133.8119506835938,1260000
1322.0982551574707,2001,1846.5838432312012,1260000
2621.2074756622314,3001,3469.4249629974365,1260000
1913.7094020843506,4001,2066.464424133301,1260000
3083.23073387146,5001,1941.6913986206055,1260000
599.1110801696777,1,2052.724599838257,1270000
4443.027019500732,1001,2012.507438659668,1270000
1179.7115802764893,2001,1562.5276565551758,1270000
2403.958559036255,3001,6685.692071914673,1270000
325.5481719970703,4001,0.4363059997558594,1270000
4240.507125854492,5001,1889.1205787658691,1270000
59.03148651123047,1,2854.536771774292,1280000
3070.181369781494,1001,8092.274188995361,1280000
1138.190746307373,2001,3144.228219985962,1280000
3419.215440750122,3001,2488.034248352051,1280000
6980.03888130188,4001,2041.7439937591553,1280000
7889.298439025879,5001,5448.48370552063,1280000
57.81102180480957,1,2197.0810890197754,1290000
820.9750652313232,1001,10963.472366333008,1290000
1194.8661804199219,2001,1571.028232574463,1290000
4281.0492515563965,3001,5646.890640258789,1290000
6973.916530609131,4001,8725.592613220215,1290000
2940.5877590179443,5001,4839.436292648315,1290000
65.0782585144043,1,4772.198677062988,1300000
1807.6930046081543,1001,5890.579462051392,1300000
1699.5790004730225,2001,10561.333894729614,1300000
3732.431650161743,3001,1602.752685546875,1300000
1919.0170764923096,4001,8256.173133850098,1300000
1919.7895526885986,5001,1528.9733409881592,1300000
2.2344589233398438,1,0.6146430969238281,1310000
1142.1194076538086,1001,12165.775775909424,1310000
2646.428346633911,2001,2052.6020526885986,1310000
3494.039297103882,3001,1948.5585689544678,1310000
6723.3567237854,4001,1626.8715858459473,1310000
2461.7555141448975,5001,1569.6282386779785,1310000
1.3380050659179688,1,0.7071495056152344,1320000
2030.74049949646,1001,3862.865686416626,1320000
2925.037145614624,2001,2035.0289344787598,1320000
255.45048713684082,3001,1.0104179382324219,1320000
2023.45609664917,4001,1638.885259628296,1320000
6091.562032699585,5001,1732.1276664733887,1320000
1.6431808471679688,1,0.415802001953125,1330000
1221.853256225586,1001,2356.825590133667,1330000
1135.8327865600586,2001,7581.511735916138,1330000
4928.588628768921,3001,5286.690235137939,1330000
7781.712293624878,4001,2016.2556171417236,1330000
5811.024904251099,5001,2353.118896484375,1330000
1.5635490417480469,1,0.453948974609375,1340000
839.6918773651123,1001,1596.4562892913818,1340000
1201.8702030181885,2001,13099.14779663086,1340000
3405.773878097534,3001,1990.2801513671875,1340000
2564.8117065429688,4001,5140.845060348511,1340000
8868.118286132812,5001,1920.0525283813477,1340000
162.6262664794922,1,5809.908866882324,1350000
727.9963493347168,1001,2299.4940280914307,1350000
1431.011438369751,2001,1916.806697845459,1350000
2212.092638015747,3001,3953.8865089416504,1350000
2132.093667984009,4001,1618.8807487487793,1350000
2474.1101264953613,5001,13124.863624572754,1350000
56.655168533325195,1,2145.60866355896,1360000
1304.8853874206543,1001,1658.2467555999756,1360000
1141.3116455078125,2001,10568.801641464233,1360000
3228.3899784088135,3001,2601.5632152557373,1360000
8001.67441368103,4001,2399.435043334961,1360000
5584.3000411987305,5001,2202.415704727173,1360000
47.10054397583008,1,2132.516384124756,1370000
798.1913089752197,1001,14561.541080474854,1370000
1232.3966026306152,2001,9584.06376838684,1370000
2003.6673545837402,3001,13539.823770523071,1370000
9363.926887512207,4001,4306.845426559448,1370000
7942.71445274353,5001,2019.282579421997,1370000
53.52044105529785,1,7328.268051147461,1380000
2254.497766494751,1001,1892.5647735595703,1380000
3409.5001220703125,2001,5045.756101608276,1380000
241.25027656555176,3001,0.5884170532226562,1380000
2119.8925971984863,4001,5723.937273025513,1380000
5060.6982707977295,5001,1938.4751319885254,1380000
53.995609283447266,1,1930.3131103515625,1390000
115.36431312561035,1001,0.5815029144287109,1390000
2801.847219467163,2001,1916.257381439209,1390000
242.49696731567383,3001,0.7355213165283203,1390000
341.77684783935547,4001,0.42510032653808594,1390000
1812.3176097869873,5001,1565.641164779663,1390000
59.76057052612305,1,1929.779052734375,1400000
3105.14760017395,1001,10012.893199920654,1400000
4610.634565353394,2001,1654.7162532806396,1400000
3380.389451980591,3001,1892.3568725585938,1400000
5899.587631225586,4001,1809.36861038208,1400000
429.6243190765381,5001,0.4856586456298828,1400000
83.55069160461426,1,2436.918020248413,1410000
1756.3652992248535,1001,2657.3877334594727,1410000
2694.5483684539795,2001,7365.005970001221,1410000
1843.4960842132568,3001,2070.7926750183105,1410000
360.811710357666,4001,0.5757808685302734,1410000
5829.209327697754,5001,1996.4065551757812,1410000
51.06854438781738,1,1879.5089721679688,1420000
2492.5296306610107,1001,1881.922721862793,1420000
1095.54123878479,2001,1623.7540245056152,1420000
2126.983404159546,3001,2062.232732772827,1420000
3248.7754821777344,4001,7454.792737960815,1420000
4807.338237762451,5001,1815.0794506072998,1420000
85.05725860595703,1,2483.8497638702393,1430000
650.388240814209,1001,2348.6154079437256,1430000
993.751049041748,2001,6617.34938621521,1430000
5224.456787109375,3001,6394.942045211792,1430000
32861.21201515198,4001,2333.31298828125,1430000
6793.581008911133,5001,2036.6792678833008,1430000
115.05389213562012,1,1825.2229690551758,1440000
1035.3851318359375,1001,12497.047424316406,1440000
1212.11838722229,2001,4234.740495681763,1440000
1599.5981693267822,3001,3693.8140392303467,1440000
1922.872543334961,4001,1582.3943614959717,1440000
6558.075666427612,5001,1989.9027347564697,1440000
250.9453296661377,1,1906.0087203979492,1450000
1927.9701709747314,1001,5161.1762046813965,1450000
1226.0138988494873,2001,1757.7643394470215,1450000
1595.7951545715332,3001,1792.9272651672363,1450000
1982.0411205291748,4001,1758.7566375732422,1450000
9006.832361221313,5001,2883.3324909210205,1450000
52.45828628540039,1,1915.3149127960205,1460000
740.0186061859131,1001,1684.438705444336,1460000
168.87855529785156,2001,0.5033016204833984,1460000
3886.9996070861816,3001,2536.8781089782715,1460000
4640.074968338013,4001,2529.8171043395996,1460000
8678.413391113281,5001,1741.933822631836,1460000
58.052778244018555,1,2350.893497467041,1470000
709.5720767974854,1001,7044.808149337769,1470000
173.68292808532715,2001,0.823974609375,1470000
2473.7186431884766,3001,6739.950180053711,1470000
5134.341716766357,4001,1640.2840614318848,1470000
2944.9667930603027,5001,1895.676612854004,1470000
336.54093742370605,1,2019.608497619629,1480000
814.208984375,1001,8454.432964324951,1480000
4390.00129699707,2001,2108.2968711853027,1480000
5077.186584472656,3001,3413.4886264801025,1480000
1500.7333755493164,4001,4057.720899581909,1480000
393.4781551361084,5001,0.5855560302734375,1480000
0.9481906890869141,1,0.37217140197753906,1490000
3129.034996032715,1001,1921.7438697814941,1490000
2386.936902999878,2001,2760.944366455078,1490000
4356.417417526245,3001,2126.446008682251,1490000
3446.887254714966,4001,1800.1058101654053,1490000
5147.555351257324,5001,1647.7036476135254,1490000
86.14683151245117,1,3310.981035232544,1500000
1516.789197921753,1001,3568.687915802002,1500000
5077.889204025269,2001,1983.4015369415283,1500000
1857.6467037200928,3001,1970.1931476593018,1500000
4019.4497108459473,4001,2896.260976791382,1500000
7685.082674026489,5001,2145.4391479492188,1500000
57.7545166015625,1,1873.415470123291,1510000
799.1504669189453,1001,2056.4181804656982,1510000
931.6906929016113,2001,1567.0955181121826,1510000
4331.2132358551025,3001,1684.8211288452148,1510000
5942.818641662598,4001,2007.4124336242676,1510000
2538.5115146636963,5001,9341.24207496643,1510000
68.31574440002441,1,2101.2399196624756,1520000
704.4756412506104,1001,2012.319803237915,1520000
5697.505712509155,2001,4488.755941390991,1520000
3432.9493045806885,3001,1977.184772491455,1520000
2481.60982131958,4001,1823.681116104126,1520000
11011.362791061401,5001,1667.0546531677246,1520000
77.27980613708496,1,1823.634386062622,1530000
2234.8904609680176,1001,3594.107151031494,1530000
1541.4366722106934,2001,14595.726251602173,1530000
3046.152353286743,3001,5204.942941665649,1530000
1986.97829246521,4001,3548.9296913146973,1530000
422.15418815612793,5001,0.48732757568359375,1530000
51.52082443237305,1,1713.0656242370605,1540000
2329.1573524475098,1001,5227.6129722595215,1540000
2628.617525100708,2001,2076.5528678894043,1540000
1855.6151390075684,3001,10397.990703582764,1540000
9067.928791046143,4001,2494.8954582214355,1540000
3769.421339035034,5001,1730.834722518921,1540000
62.848567962646484,1,1917.0894622802734,1550000
1975.0792980194092,1001,3444.7243213653564,1550000
3364.5308017730713,2001,2103.3284664154053,1550000
5954.286098480225,3001,1928.9538860321045,1550000
2481.920003890991,4001,1977.5009155273438,1550000
7327.99220085144,5001,2176.882266998291,1550000
173.53224754333496,1,4144.133806228638,1560000
1230.3919792175293,1001,2029.146432876587,1560000
4368.006706237793,2001,6388.405561447144,1560000
6991.696834564209,3001,1735.670566558838,1560000
2426.241397857666,4001,2156.085252761841,1560000
6346.0400104522705,5001,4888.854026794434,1560000
61.17510795593262,1,4175.723314285278,1570000
1741.1472797393799,1001,2357.475996017456,1570000
2057.523250579834,2001,9911.296367645264,1570000
1809.0171813964844,3001,11133.66985321045,1570000
2670.442581176758,4001,2973.853826522827,1570000
46661.61108016968,5001,1785.2849960327148,1570000
1.0943412780761719,1,0.5156993865966797,1580000
94.12813186645508,1001,0.4324913024902344,1580000
3165.8198833465576,2001,3284.6498489379883,1580000
1951.1466026306152,3001,10828.765392303467,1580000
3478.6479473114014,4001,1998.8727569580078,1580000
9467.628240585327,5001,2263.8893127441406,1580000
653.4912586212158,1,2204.5412063598633,1590000
1735.168695449829,1001,2545.20320892334,1590000
4672.399044036865,2001,5656.498908996582,1590000
8342.664003372192,3001,1698.6608505249023,1590000
471.4632034301758,4001,2552.832841873169,1590000
4934.399604797363,5001,2980.309247970581,1590000
58.76016616821289,1,3192.446708679199,1600000
3144.188642501831,1001,8211.232900619507,1600000
1633.9797973632812,2001,2180.7796955108643,1600000
1569.4785118103027,3001,1795.8495616912842,1600000
7273.069858551025,4001,1704.2701244354248,1600000
2605.7329177856445,5001,1748.3432292938232,1600000
79.09560203552246,1,13974.112749099731,1610000
27967.318058013916,1001,2664.5801067352295,1610000
1759.371042251587,2001,2319.222927093506,1610000
9782.235622406006,3001,2863.426923751831,1610000
4386.266469955444,4001,2305.410623550415,1610000
6084.2554569244385,5001,4016.981363296509,1610000
322.25799560546875,1,3425.4822731018066,1620000
794.6994304656982,1001,1966.2048816680908,1620000
2577.415704727173,2001,2679.2004108428955,1620000
1602.668046951294,3001,1627.232551574707,1620000
8899.31583404541,4001,5489.549875259399,1620000
3188.006639480591,5001,4547.597408294678,1620000
502.4392604827881,1,6464.179039001465,1630000
2540.400505065918,1001,5366.496324539185,1630000
2472.4173545837402,2001,2452.7153968811035,1630000
3431.849718093872,3001,4121.681928634644,1630000
2643.885612487793,4001,1923.7899780273438,1630000
9415.302038192749,5001,1567.253828048706,1630000
71.29263877868652,1,2119.4491386413574,1640000
77.07834243774414,1001,0.4909038543701172,1640000
2371.077060699463,2001,2489.7143840789795,1640000
1318.5632228851318,3001,1643.796443939209,1640000
4678.06077003479,4001,8272.324800491333,1640000
5526.398420333862,5001,1983.4980964660645,1640000
59.99135971069336,1,2291.95237159729,1650000
1672.0621585845947,1001,2626.276969909668,1650000
1557.3763847351074,2001,1729.7337055206299,1650000
240.73076248168945,3001,0.4458427429199219,1650000
5411.689043045044,4001,14420.682191848755,1650000
4110.662937164307,5001,5753.8933753967285,1650000
54.16369438171387,1,1776.660442352295,1660000
1725.860357284546,1001,6355.449199676514,1660000
1011.4383697509766,2001,8582.932233810425,1660000
33945.32108306885,3001,1624.3164539337158,1660000
4858.87336730957,4001,9604.000329971313,1660000
7306.085109710693,5001,2856.9858074188232,1660000
63.26937675476074,1,1797.9013919830322,1670000
2078.3531665802,1001,3721.364736557007,1670000
2555.9239387512207,2001,1986.3049983978271,1670000
6570.166826248169,3001,2198.6093521118164,1670000
3955.2316665649414,4001,1693.2501792907715,1670000
6329.365015029907,5001,2001.2917518615723,1670000
67.77739524841309,1,2864.4449710845947,1680000
1365.9100532531738,1001,2687.1654987335205,1680000
1469.5491790771484,2001,16038.381576538086,1680000
2119.52805519104,3001,6989.322185516357,1680000
9422.99222946167,4001,1618.9639568328857,1680000
5016.193151473999,5001,1733.7517738342285,1680000
96.0996150970459,1,2479.5877933502197,1690000
2215.963840484619,1001,2435.9378814697266,1690000
28034.71350669861,2001,1616.2075996398926,1690000
1968.11842918396,3001,3889.7812366485596,1690000
7180.4821491241455,4001,2532.571315765381,1690000
6616.79220199585,5001,1838.5677337646484,1690000
53.75075340270996,1,1821.7709064483643,1700000
1786.5276336669922,1001,2309.2126846313477,1700000
2692.833662033081,2001,5235.9459400177,1700000
2609.82346534729,3001,14858.51263999939,1700000
3852.7979850769043,4001,2111.5975379943848,1700000
6377.550840377808,5001,5271.437406539917,1700000
113.07215690612793,1,2333.2676887512207,1710000
1215.9388065338135,1001,1884.8707675933838,1710000
1225.4588603973389,2001,10872.243881225586,1710000
2009.934425354004,3001,9006.062507629395,1710000
6058.956861495972,4001,1414.388656616211,1710000
423.8317012786865,5001,0.6561279296875,1710000
115.31257629394531,1,7893.242359161377,1720000
1789.980411529541,1001,2310.922861099243,1720000
2818.4683322906494,2001,2156.330347061157,1720000
3212.526798248291,3001,1683.9063167572021,1720000
2266.0837173461914,4001,2096.3127613067627,1720000
462.04638481140137,5001,0.8172988891601562,1720000
49.078941345214844,1,1676.992654800415,1730000
1584.3040943145752,1001,1605.4675579071045,1730000
1157.4361324310303,2001,1915.6115055084229,1730000
1869.0240383148193,3001,6391.118288040161,1730000
1941.2577152252197,4001,1803.9486408233643,1730000
2688.21120262146,5001,1621.4756965637207,1730000
54.135799407958984,1,2374.2077350616455,1740000
6609.421491622925,1001,2078.6519050598145,1740000
2785.2137088775635,2001,2337.3982906341553,1740000
1422.5094318389893,3001,1702.8377056121826,1740000
2802.6835918426514,4001,2010.969877243042,1740000
2127.8889179229736,5001,2364.3550872802734,1740000
121.07276916503906,1,2104.9294471740723,1750000
1026.9339084625244,1001,10313.987016677856,1750000
2443.169116973877,2001,1870.4583644866943,1750000
6855.634927749634,3001,3759.2263221740723,1750000
3999.803066253662,4001,2890.7642364501953,1750000
4718.531370162964,5001,1992.4378395080566,1750000
91.3534164428711,1,5642.8117752075195,1760000
1584.8877429962158,1001,3500.213384628296,1760000
1555.0131797790527,2001,1879.0040016174316,1760000
2534.777879714966,3001,1605.4537296295166,1760000
4114.028453826904,4001,2386.0723972320557,1760000
8935.0266456604,5001,2230.379104614258,1760000
113.93451690673828,1,4582.225799560547,1770000
1595.607042312622,1001,2293.978691101074,1770000
952.5394439697266,2001,1883.3892345428467,1770000
233.9320182800293,3001,0.5562305450439453,1770000
6685.17279624939,4001,8004.7619342803955,1770000
3570.540189743042,5001,4061.2916946411133,1770000
89.72311019897461,1,2661.038875579834,1780000
912.2114181518555,1001,5094.344854354858,1780000
174.7434139251709,2001,0.5385875701904297,1780000
1573.3888149261475,3001,11328.558444976807,1780000
2463.7198448181152,4001,6026.299953460693,1780000
5655.320882797241,5001,1792.8946018218994,1780000
82.26513862609863,1,2335.1120948791504,1790000
2174.2796897888184,1001,3985.4209423065186,1790000
2450.47664642334,2001,1965.3029441833496,1790000
3548.7639904022217,3001,1953.1376361846924,1790000
1713.4168148040771,4001,1826.2088298797607,1790000
3115.9355640411377,5001,1660.2718830108643,1790000
87.82839775085449,1,2122.8766441345215,1800000
1257.7154636383057,1001,8349.531888961792,1800000
4478.905439376831,2001,1921.3190078735352,1800000
2292.293071746826,3001,2337.691068649292,1800000
4528.642892837524,4001,11213.792562484741,1800000
417.39630699157715,5001,0.5068778991699219,1800000
78.0022144317627,1,3008.9190006256104,1810000
1970.6635475158691,1001,1854.8259735107422,1810000
2780.433416366577,2001,1929.3978214263916,1810000
1394.864559173584,3001,8192.305088043213,1810000
4033.505439758301,4001,2260.453462600708,1810000
394.96850967407227,5001,0.5202293395996094,1810000
1.9140243530273438,1,0.4334449768066406,1820000
670.3119277954102,1001,1877.1977424621582,1820000
3123.617649078369,2001,3266.4027214050293,1820000
2071.074962615967,3001,1952.1629810333252,1820000
6983.365535736084,4001,1573.8787651062012,1820000
2129.9757957458496,5001,4799.725532531738,1820000
89.71166610717773,1,2114.9377822875977,1830000
1087.559461593628,1001,2010.9267234802246,1830000
3703.8333415985107,2001,2251.598596572876,1830000
3504.3554306030273,3001,4543.761253356934,1830000
2543.450355529785,4001,9253.81875038147,1830000
7593.976974487305,5001,6700.19268989563,1830000
55.89771270751953,1,1820.507526397705,1840000
1094.3272113800049,1001,13549.415588378906,1840000
2941.365957260132,2001,2170.2146530151367,1840000
1710.129737854004,3001,2502.998113632202,1840000
2145.051956176758,4001,1794.6522235870361,1840000
2846.8141555786133,5001,1780.4758548736572,1840000
31524.789094924927,1,1974.20334815979,1850000
2241.546392440796,1001,1832.0324420928955,1850000
2479.767322540283,2001,2094.8538780212402,1850000
6645.324230194092,3001,1795.656681060791,1850000
1728.7859916687012,4001,1532.45210647583,1850000
5637.051105499268,5001,1748.744249343872,1850000
90.22283554077148,1,2217.9293632507324,1860000
1198.6730098724365,1001,1830.6126594543457,1860000
1311.0370635986328,2001,1766.6893005371094,1860000
4282.997846603394,3001,7689.138174057007,1860000
8740.973711013794,4001,7236.29903793335,1860000
3109.0354919433594,5001,1859.438180923462,1860000
113.75308036804199,1,2282.893419265747,1870000
1635.1594924926758,1001,2346.1995124816895,1870000
1369.8749542236328,2001,2205.4762840270996,1870000
3506.868839263916,3001,11269.731521606445,1870000
2138.984203338623,4001,5443.320751190186,1870000
8328.455209732056,5001,2381.115436553955,1870000
56.20288848876953,1,2191.880941390991,1880000
947.3979473114014,1001,1728.9440631866455,1880000
1471.6558456420898,2001,1962.045431137085,1880000
1356.9798469543457,3001,1496.9823360443115,1880000
2427.922010421753,4001,1945.0056552886963,1880000
4244.602680206299,5001,2997.3530769348145,1880000
54.33964729309082,1,6417.472839355469,1890000
1086.841344833374,1001,1850.471019744873,1890000
2063.655138015747,2001,1952.211618423462,1890000
3366.5668964385986,3001,10310.339212417603,1890000
4748.789072036743,4001,8106.126308441162,1890000
8705.434083938599,5001,2065.842390060425,1890000
124.45640563964844,1,2088.1500244140625,1900000
1244.9860572814941,1001,1915.8642292022705,1900000
1359.2371940612793,2001,11001.153707504272,1900000
2269.767999649048,3001,1678.6329746246338,1900000
1662.5518798828125,4001,1563.7609958648682,1900000
2344.228982925415,5001,8276.196956634521,1900000
91.44878387451172,1,1937.941551208496,1910000
3875.7357597351074,1001,9886.485576629639,1910000
1433.490514755249,2001,1919.612169265747,1910000
3528.7117958068848,3001,1856.6625118255615,1910000
1818.6912536621094,4001,1775.3376960754395,1910000
4857.501268386841,5001,2124.751091003418,1910000
110.42261123657227,1,10587.265253067017,1920000
1182.5370788574219,1001,3768.4621810913086,1920000
1217.9136276245117,2001,8341.699123382568,1920000
1604.848861694336,3001,1653.2902717590332,1920000
5026.220083236694,4001,5656.134366989136,1920000
2616.3434982299805,5001,3284.771203994751,1920000
173.48814010620117,1,2565.342426300049,1930000
1889.6684646606445,1001,2161.3266468048096,1930000
1392.9295539855957,2001,2218.590021133423,1930000
5853.692293167114,3001,4714.151620864868,1930000
3740.602970123291,4001,6847.506284713745,1930000
8267.068147659302,5001,2788.290500640869,1930000
68.62664222717285,1,2127.6533603668213,1940000
1538.7041568756104,1001,1992.074966430664,1940000
1508.1157684326172,2001,1920.8581447601318,1940000
1889.3687725067139,3001,9160.483121871948,1940000
2435.243844985962,4001,11576.284170150757,1940000
2863.673210144043,5001,10435.244798660278,1940000
116.44840240478516,1,1803.3249378204346,1950000
896.3310718536377,1001,10434.132099151611,1950000
2545.4280376434326,2001,2270.794153213501,1950000
1608.0315113067627,3001,1522.437334060669,1950000
6227.326393127441,4001,13202.653169631958,1950000
6732.419013977051,5001,3190.5550956726074,1950000
160.9487533569336,1,4188.690185546875,1960000
907.7677726745605,1001,11853.070259094238,1960000
1677.7844429016113,2001,2391.6215896606445,1960000
5041.057109832764,3001,2646.6586589813232,1960000
2913.3684635162354,4001,2976.701259613037,1960000
4256.0060024261475,5001,3473.0658531188965,1960000
74.4774341583252,1,2021.334171295166,1970000
828.0284404754639,1001,18296.419382095337,1970000
4794.678688049316,2001,1649.7149467468262,1970000
3543.9999103546143,3001,1830.7411670684814,1970000
4606.943368911743,4001,1965.9574031829834,1970000
2112.2798919677734,5001,1883.0795288085938,1970000
112.25724220275879,1,2055.2358627319336,1980000
